DATE,OPPOSITE,AVG1,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,AVG2,PCODE
07.18,SK,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.295,62907
07.19,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.293,62907
07.20,넥센,0.750,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0.299,62907
07.24,롯데,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.302,62907
08.07,KT,0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,1,0.304,62907
08.08,KT,0.333,5,3,2,1,0,0,0,0,0,0,2,0,0,0,0.304,62907
08.09,SK,0.333,5,3,1,1,1,0,0,0,0,0,1,0,1,0,0.304,62907
08.10,SK,0.500,5,4,2,2,0,0,0,0,0,0,0,1,0,0,0.307,62907
08.11,삼성,0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0.308,62907
08.12,삼성,0.000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.305,62907
08.14,KT,0.500,5,4,0,2,1,0,0,0,1,0,1,0,0,0,0.308,62907
08.15,KT,0.200,6,5,1,1,0,0,0,1,0,0,0,0,1,0,0.306,62907
08.16,KT,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.308,62907
09.04,삼성,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0.308,62907
09.05,삼성,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.305,62907
09.06,LG,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.300,62907
09.08,롯데,1.000,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.302,62907
09.09,롯데,1.000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.304,62907
09.11,KIA,0.333,5,3,2,1,0,0,0,0,1,0,2,0,0,1,0.305,62907
09.12,KIA,0.600,5,5,2,3,1,0,1,1,0,0,0,0,1,0,0.309,62907
09.14,넥센,0.250,5,4,2,1,0,0,0,0,0,0,1,0,0,0,0.308,62907
09.15,두산,0.600,6,5,3,3,0,0,1,5,0,1,1,0,0,0,0.313,62907
09.16,두산,0.250,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0.312,62907
09.18,한화,0.750,5,4,2,3,0,0,0,0,1,0,1,0,0,0,0.317,62907
09.19,한화,0.500,4,4,2,2,2,0,0,0,0,0,0,0,0,1,0.319,62907
09.20,KIA,0.600,5,5,1,3,1,0,0,1,1,0,0,0,0,0,0.323,62907
09.21,KIA,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.325,62907
09.22,두산,0.333,6,6,0,2,1,0,0,1,0,0,0,0,1,0,0.325,62907
09.23,두산,0.333,4,3,1,1,0,0,0,0,1,0,0,1,0,0,0.325,62907
09.25,롯데,0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.324,62907
09.26,롯데,0.333,5,3,2,1,1,0,0,1,0,0,1,1,0,0,0.324,62907
09.27,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.322,62907
09.28,SK,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.324,62907
09.29,넥센,0.250,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0.323,62907
09.30,넥센,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.320,62907
10.02,KIA,0.600,6,5,1,3,0,0,0,0,1,1,1,0,0,0,0.323,62907
10.06,넥센,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.321,62907
10.07,롯데,0.500,5,4,0,2,1,0,0,1,0,0,1,0,1,0,0.323,62907
10.12,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.322,62907
10.13,한화,0.500,5,4,2,2,0,0,0,0,0,0,1,0,0,0,0.324,62907
03.24,LG,1.000,4,3,1,3,1,0,0,0,0,0,1,0,0,0,1.000,62931
03.25,LG,0.000,5,3,1,0,0,0,0,0,0,0,2,0,2,0,0.500,62931
03.27,한화,0.333,5,3,2,1,0,0,0,0,0,0,2,0,0,0,0.444,62931
03.28,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333,62931
03.29,한화,0.500,4,4,0,2,0,0,0,0,0,0,0,0,1,0,0.375,62931
03.30,롯데,0.500,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0.389,62931
03.31,롯데,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.391,62931
04.01,롯데,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,62931
04.03,삼성,0.500,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0.393,62931
04.04,삼성,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,62931
04.05,삼성,0.500,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0.400,62931
04.07,두산,0.200,5,5,0,1,0,1,0,0,0,0,0,0,2,0,0.371,62931
04.08,두산,0.000,5,4,0,0,0,0,0,1,0,0,0,0,2,0,0.333,62931
04.10,KT,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,62931
04.11,KT,0.000,3,3,0,0,0,0,0,0,1,0,0,0,2,0,0.310,62931
04.12,KT,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.326,62931
04.13,SK,0.500,4,4,0,2,0,0,0,1,0,0,0,0,2,0,0.340,62931
04.14,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.320,62931
04.15,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.302,62931
04.17,넥센,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.281,62931
04.18,넥센,0.000,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0.271,62931
04.19,넥센,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.262,62931
04.20,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.262,62931
04.21,LG,0.000,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.254,62931
04.22,LG,-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.254,62931
04.24,삼성,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,62931
04.25,삼성,0.600,5,5,1,3,0,0,0,2,0,0,0,0,1,0,0.274,62931
04.26,삼성,0.333,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0.276,62931
04.27,두산,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.278,62931
04.28,두산,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.272,62931
04.29,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.262,62931
05.01,넥센,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.273,62931
05.02,넥센,0.750,5,4,2,3,1,0,1,1,0,0,1,0,0,0,0.293,62931
05.03,넥센,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.284,62931
05.04,KIA,0.600,5,5,1,3,1,1,0,1,0,0,0,0,0,0,0.300,62931
05.05,KIA,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.298,62931
05.06,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.287,62931
05.08,SK,-,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.287,62931
05.09,SK,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.282,62931
05.10,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.281,62931
05.11,한화,0.500,2,2,1,1,0,0,1,2,0,0,0,0,0,0,0.284,62931
05.13,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.277,62931
05.15,롯데,0.000,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0.268,62931
05.17,롯데,0.000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.266,62931
05.18,KT,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.268,62931
05.19,KT,0.750,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0.282,62931
05.20,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.281,62931
05.22,LG,0.667,4,3,0,2,1,0,0,0,0,0,1,0,0,0,0.290,62931
05.23,LG,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.284,62931
05.24,LG,0.500,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0.290,62931
05.25,KIA,0.667,4,3,0,2,0,0,0,1,0,0,0,0,0,0,0.297,62931
05.26,KIA,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.296,62931
05.27,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.288,62931
05.29,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.288,62931
05.30,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.286,62931
05.31,한화,0.250,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0.285,62931
06.01,삼성,0.000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.281,62931
06.02,삼성,0.333,4,3,0,1,1,0,0,1,0,0,1,0,1,0,0.282,62931
06.03,삼성,0.400,5,5,1,2,0,0,0,0,0,0,0,0,1,0,0.286,62931
06.05,롯데,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0.281,62931
06.06,롯데,0.000,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0.278,62931
06.07,롯데,-,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.278,62931
06.08,두산,0.500,4,4,0,2,0,0,0,1,0,1,0,0,1,0,0.283,62931
06.09,두산,0.333,5,3,0,1,0,0,0,0,0,0,2,0,1,0,0.283,62931
06.10,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.277,62931
06.12,LG,0.250,5,4,2,1,1,0,0,0,0,0,1,0,3,0,0.277,62931
06.13,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.271,62931
06.14,LG,0.250,4,4,1,1,1,0,0,1,0,0,0,0,2,0,0.271,62931
06.15,KT,0.400,5,5,1,2,0,1,0,1,0,0,0,0,1,0,0.274,62931
06.16,KT,0.500,4,4,0,2,1,0,0,1,1,0,0,0,0,0,0.278,62931
06.17,KT,0.667,4,3,1,2,0,0,0,0,0,1,1,0,0,0,0.284,62931
06.20,KIA,0.333,5,3,1,1,0,0,0,1,0,0,2,0,1,1,0.284,62931
06.21,KIA,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.283,62931
06.22,한화,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.279,62931
06.23,한화,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.277,62931
06.24,한화,0.000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.276,62931
06.27,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.271,62931
06.28,두산,0.333,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0.272,62931
06.29,KT,0.200,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0.270,62931
06.30,KT,0.500,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0.272,62931
07.03,LG,0.500,6,6,2,3,0,0,0,1,1,0,0,0,1,0,0.278,62931
07.04,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.273,62931
07.05,LG,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.272,62931
07.06,넥센,0.500,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0.275,62931
07.07,넥센,0.500,5,4,0,2,0,0,0,0,0,0,1,0,0,0,0.279,62931
07.08,넥센,1.000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.281,62931
07.17,SK,0.500,5,4,0,2,1,0,0,2,0,0,1,0,0,1,0.285,62931
07.18,SK,0.500,4,4,0,2,1,0,0,3,0,0,0,0,0,0,0.288,62931
07.19,SK,0.500,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0.289,62931
07.20,넥센,0.250,5,4,2,1,0,0,0,0,0,0,1,0,1,0,0.289,62931
07.21,넥센,0.500,4,4,2,2,0,0,2,2,0,0,0,0,0,1,0.292,62931
07.22,넥센,0.250,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0.291,62931
07.24,롯데,0.333,6,6,1,2,2,0,0,0,0,0,0,0,1,0,0.292,62931
07.25,롯데,0.400,5,5,2,2,1,0,0,0,0,0,0,0,1,0,0.294,62931
07.26,롯데,0.333,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0.294,62931
07.27,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.290,62931
07.28,SK,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.286,62931
07.29,SK,0.250,4,4,1,1,0,0,0,0,0,0,0,0,3,0,0.285,62931
07.31,삼성,0.167,6,6,1,1,0,0,1,1,0,0,0,0,2,0,0.283,62931
08.01,삼성,0.500,5,4,2,2,0,0,1,1,0,0,1,0,1,0,0.286,62931
08.02,삼성,0.400,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0.287,62931
08.04,한화,0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.286,62931
08.05,한화,0.500,4,4,2,2,0,0,1,2,0,0,0,0,1,0,0.289,62931
08.07,KT,0.400,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0.290,62931
08.08,KT,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.289,62931
08.09,SK,0.500,5,4,1,2,1,0,1,2,0,0,1,0,2,0,0.291,62931
08.10,SK,0.400,5,5,1,2,0,0,1,2,0,0,0,0,0,1,0.293,62931
08.11,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.289,62931
08.12,삼성,1.000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.291,62931
08.14,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.288,62931
08.15,KT,0.667,6,6,2,4,0,0,0,1,0,0,0,0,0,0,0.294,62931
08.16,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.293,62931
09.22,두산,0.667,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0.296,62931
09.23,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.296,62931
09.25,롯데,0.500,5,4,1,2,0,0,1,3,0,0,1,0,1,0,0.298,62931
09.26,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.295,62931
09.27,SK,0.000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.293,62931
09.28,SK,0.000,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0.291,62931
09.29,넥센,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.290,62931
09.30,넥센,0.000,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0.288,62931
10.02,KIA,0.200,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0.287,62931
10.06,넥센,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0.285,62931
10.07,롯데,0.333,4,3,0,1,1,0,0,1,0,0,1,0,0,0,0.285,62931
10.12,두산,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.283,62931
10.13,한화,0.333,4,3,1,1,0,0,1,2,0,0,1,0,1,0,0.283,62931
03.24,LG,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.000,62947
03.25,LG,0.333,5,3,1,1,0,0,0,0,1,0,0,2,0,0,0.143,62947
03.27,한화,0.500,4,4,1,2,0,0,1,2,0,0,0,0,1,0,0.273,62947
03.28,한화,0.000,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0.200,62947
03.29,한화,0.500,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0.263,62947
03.30,롯데,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.208,62947
03.31,롯데,0.250,5,4,2,1,0,0,0,0,0,0,0,1,1,0,0.214,62947
04.01,롯데,0.500,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0.250,62947
04.03,삼성,0.250,4,4,0,1,1,0,0,1,0,0,0,0,1,0,0.250,62947
04.04,삼성,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.250,62947
04.05,삼성,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.250,62947
04.07,두산,0.000,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.229,62947
04.08,두산,0.600,5,5,2,3,1,0,0,3,0,0,0,0,2,0,0.264,62947
04.10,KT,0.250,4,4,1,1,0,0,0,0,0,0,0,0,2,0,0.263,62947
04.11,KT,0.667,4,3,1,2,1,0,1,1,0,0,0,1,0,0,0.283,62947
04.12,KT,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.297,62947
04.13,SK,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.294,62947
04.14,SK,0.333,4,3,0,1,0,0,0,0,0,0,0,1,2,0,0.296,62947
04.15,SK,0.400,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0.303,62947
04.17,넥센,0.800,5,5,1,4,0,0,1,2,0,0,0,0,0,0,0.333,62947
04.18,넥센,0.000,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0.321,62947
04.19,넥센,0.333,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0.322,62947
04.20,LG,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.330,62947
04.21,LG,0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.337,62947
04.22,LG,0.800,5,5,1,4,0,0,0,1,0,0,0,0,0,0,0.360,62947
04.24,삼성,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.350,62947
04.25,삼성,0.200,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0.343,62947
04.26,삼성,0.500,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0.348,62947
04.27,두산,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.336,62947
04.28,두산,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.342,62947
04.29,두산,0.250,4,4,0,1,1,0,0,0,0,0,0,0,1,0,0.339,62947
05.01,넥센,0.250,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0.336,62947
05.02,넥센,0.750,5,4,3,3,0,0,1,4,0,0,1,0,1,0,0.348,62947
05.03,넥센,0.750,5,4,3,3,0,0,1,2,0,0,1,0,1,0,0.360,62947
05.04,KIA,0.400,5,5,2,2,1,0,1,1,0,0,0,0,3,0,0.362,62947
05.05,KIA,0.667,3,3,0,2,0,0,0,1,0,0,0,0,1,0,0.368,62947
05.06,KIA,0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.372,62947
05.08,SK,0.333,4,3,1,1,0,0,1,3,0,0,1,0,2,0,0.371,62947
05.09,SK,0.500,4,4,1,2,1,0,0,0,0,0,0,0,1,0,0.374,62947
05.10,SK,0.500,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0.377,62947
05.11,한화,0.500,5,4,1,2,1,0,0,1,0,0,0,1,0,0,0.380,62947
05.13,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.371,62947
05.15,롯데,0.000,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0.363,62947
05.17,롯데,0.000,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0.354,62947
05.18,KT,0.333,5,3,1,1,0,0,0,1,0,0,1,0,0,0,0.354,62947
05.19,KT,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.352,62947
05.20,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.349,62947
05.22,LG,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.347,62947
05.23,LG,0.250,4,4,1,1,0,1,0,1,0,0,0,0,1,0,0.345,62947
05.24,LG,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.338,62947
05.25,KIA,0.000,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.333,62947
05.26,KIA,0.200,5,5,1,1,0,0,0,0,0,0,0,0,2,0,0.330,62947
05.27,KIA,0.000,4,2,0,0,0,0,0,0,0,0,2,0,1,0,0.327,62947
05.29,한화,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.325,62947
05.30,한화,0.500,4,4,1,2,0,0,1,1,1,0,0,0,0,0,0.329,62947
05.31,한화,0.500,4,4,1,2,0,0,0,1,0,0,0,0,2,0,0.332,62947
06.01,삼성,0.250,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0.330,62947
06.02,삼성,0.600,5,5,3,3,0,0,1,1,0,0,0,0,2,0,0.336,62947
06.03,삼성,0.250,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0.335,62947
06.05,롯데,0.000,4,3,1,0,0,0,0,1,0,0,0,1,2,0,0.331,62947
06.06,롯데,0.500,5,4,1,2,1,0,0,1,2,0,1,0,1,0,0.333,62947
06.07,롯데,0.500,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0.336,62947
06.08,두산,0.000,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0.332,62947
06.09,두산,0.250,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0.331,62947
06.10,두산,0.500,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0.333,62947
06.12,LG,0.250,5,4,2,1,0,0,0,1,1,0,0,1,1,0,0.332,62947
06.13,LG,0.333,4,3,1,1,0,0,1,4,0,0,0,0,1,0,0.332,62947
06.14,LG,0.600,5,5,2,3,0,0,1,3,0,0,0,0,1,0,0.337,62947
06.15,KT,0.500,4,4,0,2,0,0,0,1,0,0,0,0,0,0,0.339,62947
06.16,KT,0.000,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0.335,62947
06.17,KT,0.333,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0.335,62947
06.20,KIA,0.400,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0.336,62947
06.21,KIA,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.334,62947
06.22,한화,0.000,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0.330,62947
06.23,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,2,0,0.327,62947
06.24,한화,0.000,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0.323,62947
06.26,두산,0.500,4,4,0,2,1,0,0,2,0,0,0,0,0,0,0.326,62947
06.27,두산,0.000,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0.321,62947
06.28,두산,0.500,4,4,0,2,1,0,0,0,0,0,0,0,1,0,0.324,62947
06.29,KT,0.333,4,3,1,1,0,0,0,1,0,0,1,0,2,0,0.324,62947
06.30,KT,0.000,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0.322,62947
07.03,LG,0.333,6,6,1,2,0,0,0,0,0,0,0,0,1,0,0.322,62947
07.04,LG,0.250,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0.321,62947
07.05,LG,0.400,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0.322,62947
07.06,넥센,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.319,62947
07.07,넥센,0.200,5,5,0,1,0,0,0,0,0,0,0,0,2,1,0.318,62947
07.08,넥센,0.200,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0.316,62947
07.10,KIA,0.333,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0.316,62947
07.11,KIA,0.000,4,2,0,0,0,0,0,1,0,0,1,0,2,0,0.314,62947
07.12,KIA,0.667,4,3,2,2,0,0,1,2,0,0,0,1,0,0,0.317,62947
07.17,SK,0.000,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0.314,62947
07.18,SK,0.250,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0.314,62947
07.19,SK,0.500,4,4,0,2,0,0,0,0,1,0,0,0,1,0,0.316,62947
07.20,넥센,0.400,5,5,3,2,1,0,0,1,0,0,0,0,1,0,0.317,62947
07.21,넥센,0.333,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.317,62947
07.22,넥센,1.000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.319,62947
07.24,롯데,1.000,6,4,2,4,3,0,0,0,1,0,2,0,0,0,0.326,62947
07.25,롯데,0.600,5,5,1,3,1,0,0,2,0,0,0,0,0,0,0.330,62947
07.26,롯데,0.333,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0.330,62947
07.27,SK,0.250,4,4,0,1,0,0,0,0,2,0,0,0,0,0,0.329,62947
07.28,SK,0.000,5,1,1,0,0,0,0,0,0,0,4,0,0,0,0.328,62947
07.29,SK,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.325,62947
07.31,삼성,0.500,6,4,2,2,0,0,0,0,3,0,2,0,2,0,0.327,62947
08.01,삼성,0.500,5,4,2,2,0,1,1,2,0,0,1,0,0,0,0.328,62947
08.02,삼성,0.000,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0.324,62947
08.04,한화,0.667,4,3,3,2,0,0,2,3,0,0,1,0,1,0,0.327,62947
08.05,한화,0.000,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0.323,62947
08.07,KT,0.250,5,4,1,1,1,0,0,0,0,0,0,1,1,0,0.322,62947
08.08,KT,0.750,5,4,0,3,1,0,0,0,0,0,1,0,0,0,0.326,62947
08.09,SK,0.250,5,4,1,1,0,0,1,1,0,0,1,0,2,0,0.325,62947
08.10,SK,0.250,5,4,2,1,0,0,0,0,0,0,1,0,2,0,0.325,62947
08.11,삼성,0.000,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.323,62947
08.12,삼성,0.333,4,3,0,1,0,0,0,1,0,0,1,0,2,0,0.323,62947
08.14,KT,0.250,4,4,0,1,0,0,0,0,0,0,0,0,2,0,0.322,62947
08.15,KT,0.750,5,4,2,3,0,1,1,4,0,0,1,0,0,0,0.326,62947
08.16,KT,0.000,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0.323,62947
09.04,삼성,0.250,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0.322,62947
09.05,삼성,0.000,4,3,1,0,0,0,0,0,0,0,1,0,1,0,0.320,62947
09.06,LG,0.250,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0.319,62947
09.07,LG,0.250,5,4,3,1,1,0,0,2,0,0,1,0,0,1,0.319,62947
09.08,롯데,0.667,4,3,1,2,1,0,0,1,0,0,0,0,0,0,0.321,62947
09.09,롯데,0.000,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0.318,62947
09.11,KIA,0.250,5,4,0,1,0,0,0,1,1,0,1,0,0,2,0.317,62947
09.12,KIA,0.000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.314,62947
09.14,넥센,0.800,5,5,1,4,1,0,1,6,0,0,0,0,0,0,0.320,62947
09.15,두산,0.400,5,5,1,2,1,0,0,2,0,0,0,0,0,0,0.320,62947
09.16,두산,0.000,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0.318,62947
09.18,한화,0.200,5,5,1,1,0,0,0,2,0,1,0,0,1,1,0.317,62947
09.19,한화,0.500,4,4,2,2,2,0,0,1,0,0,0,0,0,0,0.319,62947
09.20,KIA,0.250,5,4,1,1,0,0,0,0,0,0,0,1,1,0,0.318,62947
09.21,KIA,0.250,4,4,0,1,0,0,0,1,0,0,0,0,2,0,0.318,62947
09.22,두산,0.500,5,4,2,2,0,0,1,2,0,0,1,0,1,0,0.319,62947
09.23,두산,0.333,4,3,1,1,0,0,0,1,0,0,0,0,2,0,0.319,62947
09.25,롯데,0.000,5,4,1,0,0,0,0,1,0,0,1,0,1,0,0.317,62947
09.26,롯데,0.250,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0.316,62947
