PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
180403_204517,135.88,-11.6,1
200909_185834,129.94,9.9,12
190919_202257,94.23,50.9,14
180403_214757,142.0,31.1,14
200726_191838,155.33,52.1,14
180529_200509,117.96,46.4,14
180327_205130,128.87,34.4,14
190330_195041,141.85,16.8,14
200812_195620,142.69,-6.0,5
210608_183955,105.79,29.4,1
180617_174920,131.86,21.3,14
200912_184314,148.02,11.7,1
200920_161739,141.53,-4.1,8
190518_172110,161.6,-1.6,1
200830_191136,136.38,0.8,5
180816_195349,155.26,3.2,1
180706_211253,155.64,4.8,12
180505_162636,106.74,31.8,1
180814_184613,62.75,0.8,16
190803_191239,95.07,25.3,14
190616_194629,149.46,-7.8,5
200910_213851,142.76,27.0,14
180905_215547,116.87,78.5,13
200808_201639,131.88,31.8,14
200812_184446,124.51,64.2,14
200912_180014,160.58,2.1,1
210428_204143,148.86,19.3,14
180424_185131,137.18,14.4,1
200820_192945,135.36,66.7,14
190524_213728,108.13,22.1,1
190614_194246,145.34,7.5,1
180612_185039,139.28,68.8,14
200910_212644,105.35,31.5,1
210417_194638,134.95,-7.2,1
190601_181019,155.43,-1.9,1
201021_194205,145.71,22.3,15
190613_200324,86.15,60.0,13
200519_184756,159.32,6.1,1
200719_182357,154.68,27.4,2
180912_211534,154.31,26.9,15
180724_183159,135.76,20.1,1
200620_190134,145.31,3.4,1
190704_185806,114.88,11.6,12
200611_200306,125.1,67.1,14
190903_201046,160.0,2.2,1
190421_150127,133.04,17.6,3
190803_211257,116.07,53.1,14
190511_181149,154.49,-3.1,1
200920_140726,153.73,11.0,1
180403_200636,140.06,31.8,14
190817_190230,130.22,19.2,14
200816_201541,129.51,39.4,14
200819_192443,116.2,28.6,14
200517_151107,160.74,20.9,15
210617_191511,154.8,44.7,14
190906_212713,130.97,14.4,1
180930_140741,132.85,3.5,1
200927_144435,149.37,9.7,12
210414_210956,73.17,86.1,13
200916_210947,156.11,27.0,15
180328_205021,118.22,-5.5,5
180805_192220,151.88,25.6,2
180804_191206,166.39,21.1,15
210515_162238,148.39,-6.8,1
190903_191613,135.49,44.5,14
180429_165136,142.12,-20.5,4
190330_195559,149.16,7.9,12
190923_214803,146.36,31.7,14
190525_200844,129.03,55.3,14
180905_212144,149.89,15.7,1
190423_195227,101.0,-22.6,5
190620_204134,155.67,28.5,14
181013_174016,134.86,64.7,14
200702_193831,159.77,11.9,1
200908_195410,154.63,-1.7,2
190623_191534,132.28,-11.0,5
201013_205202,96.04,7.2,5
200729_194404,142.8,24.1,2
180906_190146,121.85,29.1,14
190731_201523,144.94,28.9,15
200701_192235,148.52,27.2,15
180324_141018,152.46,1.2,2
190615_181319,117.34,17.6,1
190915_164012,128.19,11.9,12
210509_204435,153.16,2.4,1
200923_211702,129.86,29.6,14
180629_202439,132.93,18.5,12
180704_223037,126.25,33.5,14
180712_191134,153.56,2.7,2
180404_215931,145.5,-9.9,8
200529_194202,159.19,3.0,5
180629_204224,155.66,-3.3,8
190813_222333,147.63,4.7,1
180509_205053,151.85,9.3,1
180619_212059,166.66,4.1,5
190430_202958,140.44,16.6,1
180710_192346,156.64,9.9,1
190717_202638,141.92,-3.9,5
190517_200154,127.69,32.9,14
190628_190039,153.06,13.4,2
190620_192101,160.81,14.0,12
180729_181424,165.8,-0.8,5
180419_193320,122.26,-4.7,5
200901_204221,99.02,75.6,14
190630_181154,134.14,-13.1,5
180612_194231,141.33,-1.4,5
190404_184335,117.33,5.3,5
210413_201534,103.15,45.5,14
200613_181209,95.65,2.9,8
210528_185422,140.42,7.7,1
201024_193557,119.65,22.9,1
190916_185050,86.22,21.7,14
190326_203615,119.5,30.9,14
190411_185214,146.75,17.2,14
190923_192043,151.44,9.4,1
210529_150918,126.2,-4.7,5
210408_213415,107.66,2.1,1
180506_140545,154.57,28.1,15
190411_212027,146.99,17.8,14
190521_191405,145.26,-14.7,5
180523_213520,158.49,-10.9,1
190822_192758,135.29,16.6,1
201017_164623,144.16,14.9,14
180929_172812,114.47,11.8,12
190618_200248,144.88,11.1,1
180331_195828,146.75,19.1,2
180814_183938,136.93,8.7,1
200708_184536,141.1,20.8,17
180809_193545,138.5,35.9,15
201003_162038,157.85,23.4,15
190421_153309,152.85,20.3,2
200529_210453,151.46,32.2,2
180501_210923,141.11,41.6,14
200719_175629,167.51,-3.9,1
181013_183607,158.0,18.3,2
190630_180011,117.31,44.3,14
190507_193048,124.84,75.1,13
200506_201615,150.41,26.8,14
200925_211147,159.44,7.2,1
180809_203655,146.45,32.5,14
190705_183310,92.21,83.0,13
200517_135948,137.37,9.6,1
200924_195956,152.84,6.7,12
200823_182222,142.24,41.8,14
190824_194743,135.68,22.7,14
181013_173111,150.55,1.7,1
210601_211324,138.43,4.8,1
200805_194758,144.45,30.4,14
190625_224002,139.48,-11.4,8
200514_183038,123.42,10.5,12
190726_191315,151.58,1.9,1
200801_203826,144.03,33.1,14
180414_185538,141.9,-1.2,1
190804_173941,108.91,11.9,12
190428_150112,128.06,-10.4,5
181009_153147,144.93,41.7,14
210511_193424,131.12,26.5,14
180621_201842,154.14,-6.5,5
210519_170735,52.62,-14.0,5
190827_202133,143.13,21.6,14
190830_202934,125.59,66.6,14
180428_174306,145.61,16.9,14
210521_205001,142.53,15.5,2
190403_184850,122.62,15.0,1
200807_220505,111.88,62.0,14
190420_175446,162.38,21.5,15
210623_190136,153.16,-4.2,5
201013_210744,157.71,2.3,12
180930_161015,92.56,-28.5,8
180711_210327,137.66,30.9,15
180615_193743,156.59,20.2,2
190712_183300,131.58,37.8,14
180726_213114,102.29,65.1,13
190607_202821,148.87,11.2,2
201018_141818,119.22,-2.1,5
200731_220128,102.89,1.3,5
201010_170029,105.92,-6.7,5
180711_192050,149.02,-6.7,8
200731_183034,125.75,69.5,14
180522_141845,132.92,56.8,14
210616_154804,142.78,19.1,14
180707_181318,143.86,-6.9,8
210514_192028,149.03,23.6,2
180626_204621,132.9,53.0,14
200523_163123,135.3,64.2,13
200809_192705,106.82,35.2,1
210509_145650,164.72,33.4,2
200617_183311,119.66,83.0,13
200830_161514,128.39,41.8,14
190731_205324,141.64,25.3,14
190912_174110,139.11,33.4,14
180807_201701,140.97,6.4,1
200729_205532,129.98,70.1,14
200725_200306,164.27,9.5,2
210411_164534,158.45,-1.1,1
190417_195906,152.9,19.6,2
180501_210152,153.06,7.7,2
201022_202901,123.88,41.3,14
181013_195343,160.06,-12.2,1
210406_201004,156.33,5.8,5
180609_173259,147.9,42.0,14
180602_181331,75.83,-26.5,5
180418_195425,121.59,-20.1,5
200526_183521,95.01,-2.8,5
210509_154420,132.22,7.0,12
190924_202852,139.58,-1.8,1
190410_211534,119.75,-5.2,5
180928_194324,73.9,-33.0,5
190706_201848,111.32,-16.0,5
190818_181923,139.8,74.8,13
190630_172618,115.65,6.3,5
190615_193300,138.07,71.7,14
200812_205709,133.28,3.3,1
180615_213029,151.19,-7.7,5
210509_155936,129.74,-1.9,5
180707_190657,107.56,-15.4,5
201017_191901,141.28,18.3,12
190728_202741,143.29,67.1,14
210410_183411,146.75,14.7,14
200913_140849,150.78,44.4,14
190811_193422,142.54,0.3,8
180331_191127,138.39,3.8,1
190403_200448,157.56,-7.0,1
210517_183809,123.36,-6.0,5
201017_161812,136.93,64.6,14
180909_171053,145.42,38.4,14
210414_204525,151.99,-2.1,1
180511_191822,112.95,41.4,14
180525_192049,121.81,10.8,12
200910_210610,137.13,63.7,14
210428_194204,145.54,24.9,2
210409_203715,126.86,28.6,14
190914_173655,151.35,11.8,2
190821_185432,117.01,23.6,1
180515_203043,116.47,11.4,12
190411_202226,113.68,7.6,5
200702_202224,142.1,9.4,1
180404_212444,118.67,-12.4,1
200510_161151,112.26,4.7,1
210416_195043,99.22,-10.5,5
210702_190758,116.59,-4.9,1
180622_203215,102.52,-15.1,8
180626_192151,153.41,18.4,2
200509_184443,114.16,-18.3,5
210429_190602,145.68,24.3,14
180718_195252,127.6,8.0,12
190529_192818,165.27,1.4,2
200531_143043,166.6,7.4,1
210421_214710,118.69,16.8,1
210404_143349,143.13,-3.1,5
190903_201848,117.61,-15.2,5
190609_172450,103.28,-6.8,5
190928_183821,129.9,11.2,1
190810_211144,161.55,19.8,2
180425_194042,155.8,18.5,2
210414_205838,152.18,12.3,1
190820_193915,104.55,63.4,14
210601_190453,137.62,21.3,14
190706_181621,143.79,6.0,5
180724_192427,128.14,24.8,14
180929_175644,138.56,-7.0,5
180816_194233,145.27,12.2,1
190917_194555,153.26,6.1,12
200614_200203,135.22,10.2,12
180808_214441,155.15,15.0,1
190526_153654,137.54,58.8,14
190604_184402,126.43,-5.3,8
200505_165431,132.35,44.8,14
200927_144753,140.58,25.8,2
201015_191605,148.39,23.0,15
180420_200047,133.15,-2.3,5
200607_185125,147.82,1.3,5
210428_192836,139.76,0.7,5
190814_212818,123.05,23.2,1
180920_201745,167.43,5.9,1
180908_174409,127.44,61.1,1
200924_201330,141.57,-1.3,5
190709_190818,164.32,-9.7,5
180811_192212,142.12,-11.2,5
190502_212657,129.18,28.5,14
201003_191815,115.75,27.7,14
210512_195742,155.43,16.2,14
190827_202431,118.37,47.6,14
180906_200611,138.0,59.0,1
200925_200610,107.91,24.4,1
190331_163514,151.04,13.7,3
180429_141618,151.48,34.2,14
200605_193831,137.08,-21.3,5
190820_204948,107.92,85.6,13
190501_211729,128.14,-5.3,5
200510_161313,125.64,-30.7,5
210505_143533,138.3,-11.8,8
201015_194006,131.79,3.9,1
201015_193319,121.28,48.7,14
190913_161719,119.13,5.2,4
200609_200732,119.55,10.2,1
180418_205130,166.72,-11.7,5
190420_201314,74.84,14.3,5
180526_180730,129.78,13.1,1
180703_185950,155.08,31.1,15
200919_174438,125.16,-22.4,5
201030_190755,109.14,-8.4,5
190718_191143,126.05,-15.7,5
190528_184935,163.3,16.4,12
190402_213648,142.73,12.9,1
200604_202235,135.31,35.1,14
180705_213635,148.52,55.5,14
180412_201531,144.43,12.8,1
200909_194655,51.98,-25.7,5
190713_184342,133.77,8.3,1
190811_182019,152.52,3.8,1
200812_203905,103.77,34.7,1
180422_142202,109.68,-5.8,2
200611_190844,137.69,-15.6,5
180502_183153,145.18,38.2,14
200820_191933,123.02,-5.7,4
190808_202524,145.39,7.5,1
200613_171920,146.04,26.7,14
210610_205318,149.35,18.7,14
190622_170503,140.17,-5.8,5
201021_183616,154.78,19.9,2
180407_191122,143.36,18.8,14
190716_211919,150.47,44.3,14
190523_183812,144.41,19.7,14
180915_193124,38.67,-18.9,16
180324_170208,138.23,16.1,14
180616_205622,137.78,37.7,14
180804_210800,138.17,39.0,14
180705_214242,114.76,-8.4,5
200802_204933,155.81,49.5,13
200721_203533,145.96,21.0,14
200531_141245,133.65,26.7,14
180922_190023,138.46,23.0,14
200728_213101,124.4,4.5,1
200808_202001,155.24,20.3,14
190623_190754,155.75,24.9,15
180919_210523,154.3,22.8,15
210705_213713,141.4,-7.8,5
200715_185939,106.47,3.3,5
210415_221614,124.45,2.3,1
190421_151551,148.26,19.1,14
200801_184533,139.17,18.5,14
190602_171008,117.78,-9.0,5
201016_202050,138.91,5.8,1
190327_184728,137.24,26.4,14
200702_195006,95.45,-15.6,5
200618_185552,133.81,30.3,14
180510_194706,124.39,25.1,14
200613_205348,97.31,56.0,14
190508_184922,151.91,23.8,14
201004_145756,146.68,-4.1,1
180717_203819,115.86,-12.9,5
200904_204429,158.01,-8.1,5
180417_202457,130.66,20.1,14
190623_193205,147.24,45.8,2
180412_200311,142.13,70.6,11
200620_181207,150.63,25.1,2
190706_185250,161.01,9.6,1
200703_200350,142.22,46.3,14
180610_191809,127.36,58.4,13
200911_211052,101.55,57.5,14
200517_161746,98.19,-6.2,5
200609_190704,119.78,68.8,13
190613_204836,136.74,27.5,14
210508_182024,115.48,2.0,4
190404_184132,145.06,-5.6,5
180908_193847,153.42,13.4,12
200627_182509,110.11,53.8,14
190707_204115,121.69,2.7,1
190928_185532,137.85,-0.6,1
200801_191340,140.48,29.3,14
210518_210727,157.12,8.2,1
190326_184213,150.25,29.0,15
180523_191844,121.45,45.0,14
210529_161421,145.82,10.1,2
190922_155551,124.67,29.5,14
190428_163456,132.62,37.2,14
210408_210707,146.02,-4.4,1
210609_191858,133.48,33.5,14
190514_192450,135.74,6.9,1
200613_184508,141.52,39.0,17
200623_211524,157.57,17.2,2
190519_150237,142.29,-1.0,1
180719_183739,141.2,7.1,12
200621_170320,151.04,-10.6,5
190511_174059,143.72,28.3,17
210702_194625,162.44,17.6,14
210622_184304,154.82,-1.0,1
210622_184817,163.35,-3.6,5
190525_174008,138.5,19.4,14
200816_190640,112.55,67.9,14
190416_183615,150.65,45.7,14
200726_180906,153.16,22.6,2
210602_211649,147.97,-6.5,5
190714_205155,126.27,29.5,14
190814_202329,180.81,13.7,2
180531_201848,127.35,12.2,1
190727_205609,111.62,60.5,14
190619_195610,123.23,50.8,13
190823_192325,115.91,-8.1,5
200822_195451,127.32,34.9,14
201009_173023,98.39,64.4,14
180805_194221,137.44,47.7,14
200728_221127,135.75,-5.3,1
190813_195248,137.14,34.0,14
190622_174621,164.2,-14.5,1
190630_195410,81.58,28.6,4
180515_205028,111.99,-10.7,5
200520_184505,159.97,-14.8,1
180606_181903,87.85,24.6,14
180729_181618,119.25,23.3,14
190728_210614,82.09,81.1,14
180411_185717,147.53,3.3,1
201003_150229,97.0,-16.5,5
180805_213104,133.11,82.2,14
190704_184826,126.21,41.5,14
190615_170217,132.37,9.2,1
190505_150828,139.19,26.5,14
200513_200346,157.47,-8.8,1
190611_185029,119.0,75.9,13
190414_155043,136.44,46.4,14
180926_172305,73.01,59.3,13
201029_202434,131.36,-13.0,5
180331_210140,149.5,-8.7,5
201031_182051,94.25,44.8,14
201007_221728,154.0,0.4,1
200716_211110,107.66,44.8,14
181007_151348,152.18,33.0,15
180929_195250,129.87,11.5,2
180812_185704,132.98,3.9,5
180617_170933,112.87,72.7,14
180704_192240,158.96,7.0,1
200905_192512,142.54,5.5,1
210701_183237,150.8,2.0,1
190629_203024,132.54,30.5,14
200516_194712,147.42,32.8,14
210629_204007,137.05,41.0,14
190927_185741,135.55,32.9,14
190411_193638,139.55,17.3,14
210502_154954,154.96,13.5,1
180421_173736,144.92,2.8,2
180614_191302,142.98,-1.7,1
200910_205921,137.61,47.7,14
210601_191802,145.16,28.6,14
201030_184205,153.79,-12.0,5
190601_183743,119.87,24.6,14
200531_140754,120.63,65.6,14
200830_161425,83.36,39.0,14
180919_201845,130.91,22.2,14
180325_162805,108.24,-10.4,1
190901_164226,149.95,18.6,2
200704_200444,157.92,-1.7,5
190525_182456,153.11,16.0,14
200804_194810,119.15,62.0,14
200818_212644,146.58,-1.8,5
200805_204201,140.29,-19.1,5
180930_163615,83.19,-17.9,5
180811_182515,122.22,6.3,5
180603_181442,101.11,48.2,14
200822_202658,138.39,62.6,13
200521_194952,121.46,0.4,4
200606_182423,123.47,20.9,2
200529_194919,143.12,21.4,14
180614_203944,110.34,-21.2,5
180324_170307,145.63,-4.8,5
180719_202521,128.12,41.3,14
200718_192925,105.04,67.3,14
180720_183352,162.13,15.0,2
190707_184805,155.23,-2.4,5
200710_184323,83.08,51.8,14
190613_192714,140.6,6.8,12
190811_171935,129.4,57.1,14
190519_160726,53.83,21.7,5
180503_212139,146.73,33.3,14
200609_192714,157.48,16.0,1
210616_213812,158.06,-3.7,1
210601_184108,118.85,49.2,14
190529_190503,153.11,5.2,12
180508_195033,151.81,-7.3,1
210602_200806,164.92,-13.5,1
190706_181753,141.9,20.4,14
201018_151240,129.3,39.6,14
190502_202600,133.75,6.7,12
190327_185855,106.68,27.2,1
190730_183524,109.52,-3.1,5
180510_213342,162.67,30.3,15
200801_191547,164.71,11.4,1
190627_215221,156.32,-3.1,5
180815_200313,149.42,16.5,1
180421_194624,155.75,15.7,12
210611_202929,141.42,44.3,14
210423_202233,128.36,1.9,4
180718_192522,152.44,25.1,14
180804_204753,106.67,-10.6,5
190813_202314,122.49,77.0,13
200512_204249,89.34,55.5,14
190501_183639,111.38,48.9,14
210512_214450,147.01,36.1,14
190716_184938,120.85,82.4,13
201003_173625,143.63,-0.5,1
180614_184331,136.92,45.5,14
210423_184301,132.96,22.6,14
190510_193714,127.16,71.6,14
200709_200210,153.55,-10.5,8
210605_180213,138.52,7.1,1
190504_191453,145.05,-3.9,1
190426_190151,149.78,32.1,17
200918_195846,138.14,24.7,14
200516_174705,65.03,29.8,5
200714_200931,155.25,2.9,1
190505_143042,85.65,-20.7,5
190403_204317,133.57,26.7,14
201007_190530,119.48,12.6,1
180906_190232,92.91,59.4,14
190404_205328,154.77,-4.1,1
201008_200501,155.81,5.3,2
210519_173335,146.71,-0.9,1
200819_200429,158.74,8.1,1
180928_220100,137.02,58.0,14
210618_200638,150.41,-2.3,1
200530_202306,116.73,1.3,5
210613_141948,150.04,0.5,4
180719_185936,98.25,-16.5,8
180327_190446,149.68,-0.5,5
200729_192503,115.26,4.4,1
210406_190244,153.72,-12.7,5
180928_184505,107.59,33.5,1
200625_185646,67.83,71.0,13
180726_184529,152.81,29.1,15
180717_193159,121.95,-8.4,8
190901_153215,133.28,35.0,14
210529_183008,130.29,2.9,2
200827_200310,130.4,34.4,14
190712_203938,128.68,11.5,12
200514_205918,160.12,-2.2,5
210701_183431,139.8,15.3,2
210521_204715,149.26,4.1,1
190614_190540,161.38,6.7,1
180906_184648,149.41,53.4,14
190704_213206,107.09,-11.2,2
200517_142207,152.89,9.4,1
201011_163045,131.19,19.8,14
180905_204640,162.59,17.1,15
190418_212916,129.13,-0.4,5
200715_204725,161.55,-5.7,1
210413_183924,145.16,-3.3,1
180429_150915,152.4,-0.1,8
200606_162023,147.23,-2.9,5
190524_185334,94.68,7.7,12
200507_204932,145.21,-3.1,5
190604_190403,116.73,25.2,1
180422_160850,105.35,39.2,14
190530_183248,151.43,-4.8,5
210417_153740,148.95,4.8,5
180523_185350,112.2,20.9,1
180523_210515,132.49,30.0,14
190406_185930,123.21,-17.1,5
200714_195107,124.99,12.9,1
180908_200502,115.79,31.4,14
200818_201542,129.67,47.9,17
210509_185637,124.85,22.7,14
190704_203315,150.25,-4.0,1
200526_204626,111.3,43.2,14
190813_183501,139.18,-21.9,5
200924_194218,126.95,27.5,14
180705_184308,124.9,66.7,14
210615_194802,88.34,-4.3,5
190430_194442,129.68,9.9,1
210619_144215,97.22,6.1,5
180527_141604,148.56,-18.8,2
210624_183945,136.63,40.0,14
190804_183843,99.4,6.9,12
200813_184724,153.43,-2.2,1
190706_202737,128.91,8.9,1
200507_185058,148.16,-6.0,5
180805_191822,138.86,10.8,1
200713_184025,144.55,34.1,14
210513_195233,151.82,-10.8,4
210512_191615,103.77,20.4,14
190605_190921,145.01,17.3,14
201009_191854,105.53,-8.2,5
180516_204858,136.95,13.0,1
190718_192101,148.43,19.4,14
190420_192435,112.37,-19.7,5
180804_195528,156.4,13.2,2
180717_191759,67.36,-30.0,5
200818_213945,153.48,46.1,14
190406_192616,132.53,40.7,14
190818_185621,165.74,15.9,1
200630_204152,64.85,53.5,14
210616_165105,108.36,66.5,13
190619_200931,116.62,-22.6,5
200920_181415,120.82,10.7,1
180606_185549,143.02,38.5,14
180527_143149,120.21,72.4,14
210514_190210,152.99,0.6,1
201027_190640,109.46,-11.1,4
210518_210948,148.15,11.7,1
180719_214746,112.17,0.5,5
180717_183321,68.13,18.8,5
180629_204510,158.76,24.3,15
180720_214139,82.76,55.0,14
210407_221549,150.58,13.1,1
180508_195320,136.21,16.1,1
190521_195144,150.8,59.3,13
200930_171555,146.63,5.9,1
190728_193652,132.53,24.8,14
180529_183407,122.87,10.1,1
180623_173246,121.84,70.1,14
190807_211122,129.77,24.4,14
210526_213746,116.03,-16.9,1
210424_180548,132.99,28.5,14
200623_203420,161.04,24.9,15
190822_192735,99.3,61.4,14
201024_174134,132.09,19.6,2
190609_194052,141.29,32.6,14
201003_152850,143.51,1.7,2
190814_200250,138.67,8.6,1
200901_194827,144.85,-3.1,5
180526_180938,119.7,4.2,1
190416_194751,143.52,14.2,1
210606_205038,151.47,13.8,2
210602_185401,121.85,48.7,14
180916_142759,123.72,70.9,13
180419_194347,159.11,-8.0,1
200714_200819,149.55,-9.7,1
180330_200323,102.7,20.8,1
190516_184343,147.47,21.3,14
190928_184916,134.66,-3.1,5
180410_193506,133.11,22.7,14
200731_195718,108.19,65.4,14
190824_203759,119.75,13.5,1
200906_163737,98.89,12.6,12
200819_204244,163.52,-8.1,1
190616_184816,71.05,82.8,13
201022_190452,146.32,24.9,3
190820_194750,144.17,-2.6,5
190517_200646,137.92,33.4,14
180620_200329,161.08,1.6,1
190822_212741,142.57,11.2,1
201004_150643,122.59,26.1,14
181009_160616,87.18,-31.6,5
180524_182955,131.19,31.3,14
190630_183916,131.63,5.3,2
180613_194533,113.79,42.2,14
190801_203230,144.94,-13.8,5
200912_185515,145.25,-16.7,5
190825_182246,134.69,20.1,14
190911_211653,148.59,8.5,3
180608_201134,149.59,6.8,1
200917_211904,82.87,66.2,13
180807_193333,81.9,26.4,2
190711_195714,149.13,-23.4,5
190913_145257,142.81,18.2,14
180810_194243,160.98,18.5,2
180914_213658,139.61,-2.7,2
180602_174506,92.02,-21.1,5
201017_142453,78.66,30.0,14
200613_145025,148.33,40.6,15
190516_184704,140.21,12.0,1
190911_203654,139.56,12.3,1
200619_191822,148.71,23.6,2
190519_144129,135.07,13.1,1
190607_192549,163.34,20.9,15
200815_183942,147.99,43.0,14
200708_183303,111.43,65.5,13
190419_211341,138.79,7.3,2
200618_205942,129.47,10.0,1
190927_210322,138.12,-7.7,5
180415_141909,158.71,16.2,2
200929_201501,141.96,46.6,14
180809_204530,130.76,-3.5,5
210424_173901,158.05,-8.0,1
190523_183859,139.23,50.8,14
200523_185105,151.64,3.4,1
190730_205205,138.8,36.8,14
200813_185834,125.46,22.9,14
210509_164722,166.72,-5.5,8
180417_183431,138.99,15.3,14
200508_192559,124.34,43.5,14
190704_194517,153.02,-4.1,5
180812_212251,124.98,38.5,14
190702_184758,135.89,-2.2,5
180510_212411,137.36,34.6,14
190813_194922,133.56,-11.5,4
200911_210411,119.09,58.7,14
200930_150125,106.82,20.4,1
200731_203400,138.67,-5.3,5
201016_211541,86.74,24.5,1
190709_192045,125.84,22.4,14
201028_194113,151.51,4.9,12
180727_224940,152.86,-2.5,1
180719_193130,104.12,24.6,1
210623_183322,148.19,11.0,1
190421_160555,141.02,-5.3,2
200610_190528,125.62,24.7,17
200606_140049,151.12,-1.4,1
210519_160628,142.63,35.7,17
180710_211113,155.3,21.0,2
200618_204702,137.54,34.2,14
210521_183612,155.26,-6.5,5
200918_205313,127.04,62.2,14
200808_190403,105.61,55.4,14
190423_193006,156.38,21.0,14
200617_212423,142.47,65.4,2
200627_194227,115.84,13.4,1
210626_181441,168.28,0.4,1
200924_185513,127.05,27.4,14
190430_215053,128.11,-21.1,5
201016_183107,147.63,-7.1,5
200812_212026,146.84,10.5,1
190326_213725,136.3,2.3,1
200506_200206,158.78,38.6,14
200819_184431,140.74,33.0,14
180529_204945,153.12,13.4,2
200530_175512,113.93,36.9,14
180911_204604,85.93,-15.1,8
200613_144717,141.07,-8.0,5
210429_194246,139.37,12.8,1
200516_144524,120.89,1.4,1
190815_175612,124.48,17.5,2
200531_151311,147.8,-2.2,1
190410_194934,115.82,25.6,14
210710_184004,136.79,47.2,14
210627_171135,161.0,-11.2,1
180619_183221,124.39,33.9,14
180526_183711,146.68,-3.6,5
210509_144038,111.78,17.5,12
210514_210058,140.71,12.9,1
210407_223937,131.54,27.2,14
190623_174356,130.61,26.2,1
200812_200436,132.95,59.7,14
210522_190823,144.4,-21.1,1
190519_153030,144.05,20.0,1
180602_174127,164.79,-12.5,5
190822_210931,116.7,-15.0,5
200913_151540,137.08,72.5,14
200617_193810,155.12,18.4,2
200812_182954,109.98,28.2,14
180329_201919,145.57,1.8,1
200912_182130,103.56,6.5,12
190709_192515,141.07,0.3,5
190803_200544,94.44,86.6,13
190508_194610,114.76,-22.9,5
201030_184738,111.87,-4.2,5
180426_195255,160.6,15.7,2
200517_140505,130.06,39.5,14
180905_184627,141.35,20.1,14
180508_203940,165.79,5.1,1
210624_211945,130.21,19.2,14
180425_204905,108.02,-2.3,5
190814_183914,135.68,7.8,1
180906_193627,139.04,8.6,2
200717_184652,145.57,-5.1,5
181012_202915,89.25,-10.3,5
200709_212211,154.56,-3.7,5
180327_190410,134.24,-32.9,5
210606_181321,151.03,29.7,14
180812_193742,134.45,-1.2,1
200630_183028,168.52,7.7,2
180804_185428,120.54,64.4,14
190730_201842,109.54,-27.4,5
210619_174816,129.82,71.3,14
190702_210346,152.8,10.5,1
190508_213343,122.9,-12.9,5
180414_170520,107.5,5.2,5
180812_204330,147.42,36.3,14
180622_213602,124.6,42.8,14
180422_172248,151.2,-1.5,1
190618_185540,148.23,9.7,1
190430_203744,130.48,9.4,1
200618_204738,147.86,19.3,2
180624_190710,159.91,18.6,15
200527_211821,126.82,3.9,2
210408_212147,133.25,37.6,14
200814_200531,142.07,10.3,1
180904_185752,117.41,70.6,11
190821_210759,160.65,24.9,15
180707_202240,118.98,-10.1,5
190524_200121,164.33,-5.1,1
180720_213244,158.34,18.3,1
210509_174131,146.47,21.5,14
180809_213702,132.74,3.6,1
190420_185315,146.41,14.8,1
210422_204324,143.22,6.0,12
180410_190727,155.85,-8.2,8
190920_192735,150.37,0.6,1
200705_170146,137.17,-14.5,5
210522_175153,158.36,-17.9,5
180725_201202,158.3,13.9,1
180429_162243,146.84,21.4,2
190717_183835,138.27,28.4,14
180531_205244,113.57,-2.5,5
200627_171226,149.29,-9.7,5
180928_205821,149.41,14.3,1
210501_185424,155.81,-8.4,1
190831_211424,154.11,18.2,14
210615_215244,144.22,22.1,14
190425_191820,148.95,-3.0,1
180627_203600,164.52,19.5,14
201023_205849,162.65,21.8,15
190606_142003,132.17,24.4,14
210706_185025,138.29,44.9,14
180706_194803,142.44,20.4,14
190613_184819,130.55,-9.2,8
190523_183427,122.11,45.9,14
201022_194022,141.24,12.6,1
210523_163923,129.65,1.1,5
180526_173541,110.56,47.9,2
210428_200503,126.08,9.1,12
210521_185024,135.81,43.9,13
190608_185123,126.05,-15.2,5
180930_141625,132.53,34.4,14
190711_204606,136.19,37.9,14
200619_192436,105.43,42.5,1
210512_203159,156.21,-12.4,5
200711_191838,110.71,6.3,5
200708_192832,136.03,-12.7,2
181006_191653,153.36,38.3,14
210630_191702,152.83,3.9,1
180412_190838,161.11,15.2,2
180515_201756,122.76,20.8,14
190424_183139,157.53,12.2,2
190418_193024,145.31,-2.3,5
200609_210517,123.7,6.1,12
210527_205807,126.98,1.5,1
200715_200528,145.63,15.6,1
190504_171102,154.41,5.4,12
201025_162819,151.28,26.7,15
210421_195912,91.02,-14.5,5
180531_190126,125.23,53.8,14
180515_212901,139.56,5.6,5
200708_212722,154.68,22.5,15
180601_204259,110.45,-7.3,5
190420_175506,150.52,11.3,3
190814_201615,115.43,18.4,1
190621_194848,153.39,25.1,14
180915_175040,104.01,64.0,14
210603_195451,153.33,8.4,1
180719_214116,158.85,-1.3,1
200507_200433,127.55,37.1,14
180412_212125,151.5,-7.5,5
190601_172759,142.23,18.1,1
210409_215856,101.71,32.1,1
180717_194318,156.55,43.7,15
200524_140908,135.52,61.3,14
210526_192555,151.13,-12.0,5
180324_160435,114.61,13.1,1
190405_213047,142.79,-7.7,1
210418_140548,125.28,4.2,1
200818_183359,135.43,23.9,14
190908_160921,110.69,-16.2,5
190803_194247,140.58,26.9,14
200618_190140,73.42,87.5,13
190528_202330,135.99,12.4,1
180725_183041,99.24,-14.0,5
180722_185906,141.69,36.9,14
200804_190334,122.45,12.0,1
180401_151740,135.41,31.2,14
