GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2018,20180418SSLT0,180418_193845,67539,LT,3,91.89,-19.3,5,111.71,9
2018,20180418SSLT0,180418_194232,61204,LT,3,136.93,27.5,14,137.18,9
2018,20180418SSLT0,180418_195610,62415,SS,4,133.93,-11.7,8,142.15,9
2018,20180418SSLT0,180418_200233,76249,LT,4,158.08,20.8,2,131.5,9
2018,20180418SSLT0,180418_201120,67450,SS,5,149.54,30.2,15,147.73,9
2018,20180418SSLT0,180418_201713,68525,LT,5,146.82,60.0,14,139.89,9
2018,20180418SSLT0,180418_201839,62556,LT,5,150.16,21.9,15,138.16,9
2018,20180418SSLT0,180418_201922,67539,LT,5,140.58,17.7,14,127.22,9
2018,20180418SSLT0,180418_202202,78513,LT,5,122.45,22.9,14,133.5,9
2018,20180418SSLT0,180418_202843,71432,SS,6,116.15,-7.3,5,127.85,9
2018,20180418SSLT0,180418_203143,64610,SS,6,136.72,15.3,2,144.17,9
2018,20180418SSLT0,180418_204103,77532,LT,6,85.64,13.4,8,135.25,9
2018,20180418SSLT0,180418_204158,71564,LT,6,161.85,11.0,1,135.06,9
2018,20180418SSLT0,180418_204445,76249,LT,6,151.61,27.0,15,138.77,9
2018,20180418SSLT0,180418_204646,76509,LT,6,105.69,-15.7,5,138.48,9
2018,20180418SSLT0,180418_205448,79465,SS,7,72.88,5.4,12,139.49,9
2018,20180418SSLT0,180418_205752,68525,LT,7,88.91,-21.1,5,143.6,9
2018,20180418SSLT0,180418_210115,67539,LT,7,73.17,-21.3,5,134.43,9
2018,20180418SSLT0,180418_210637,61404,SS,8,108.36,10.8,1,127.23,9
2018,20180418SSLT0,180418_210849,74540,SS,8,137.88,4.8,8,127.57,9
2018,20180418SSLT0,180418_212130,77532,LT,8,122.4,13.2,1,127.5,9
2018,20180418SSLT0,180418_212234,71564,LT,8,148.45,28.8,15,144.44,9
2018,20180418SSLT0,180418_212435,76249,LT,8,115.29,45.4,14,144.1,9
2018,20180418SSLT0,180418_212650,76509,LT,8,94.22,56.8,14,142.4,9
2018,20180418SSLT0,180418_213020,71432,SS,9,159.1,6.8,1,141.74,9
2018,20180418SSLT0,180418_213255,64610,SS,9,27.71,-28.8,16,137.08,9
2018,20180418SSLT0,180418_213652,66462,SS,9,102.56,11.2,12,130.5,9
2018,20180418SSLT0,180418_214119,78566,LT,9,127.14,6.4,12,145.46,9
2018,20180418SSLT0,180418_214220,62556,LT,9,139.93,-0.4,1,147.24,9
2018,20180418SSLT0,180418_215918,72546,LT,10,148.18,15.7,2,115.01,9
2018,20180418SSLT0,180418_220932,77532,LT,10,157.27,-1.7,4,144.95,9
2018,20180418SSLT0,180418_222027,76509,LT,10,114.37,22.0,14,143.94,9
2018,20180419HHOB0,180419_183145,75808,HH,1,135.62,-2.4,2,147.89,1
2018,20180419HHOB0,180419_184148,68730,HH,1,89.48,5.9,5,139.95,1
2018,20180419HHOB0,180419_184452,73136,HH,1,112.8,-8.6,1,135.02,1
2018,20180419HHOB0,180419_184758,71752,HH,1,115.1,5.7,1,117.16,1
2018,20180419HHOB0,180419_185102,78756,HH,1,108.89,5.0,12,148.93,1
2018,20180419HHOB0,180419_185448,79240,OB,1,86.47,-21.0,5,134.77,1
2018,20180419HHOB0,180419_185906,79215,OB,1,135.33,46.0,14,143.34,1
2018,20180419HHOB0,180419_190428,75808,HH,2,112.47,6.2,5,138.38,1
2018,20180419HHOB0,180419_190729,78224,OB,2,154.5,15.2,12,141.51,1
2018,20180419HHOB0,180419_190914,76232,OB,2,162.19,-2.5,1,135.54,1
2018,20180419HHOB0,180419_191226,74206,OB,2,147.31,7.7,1,142.42,1
2018,20180419HHOB0,180419_191444,65269,OB,2,158.51,16.5,2,142.09,1
2018,20180419HHOB0,180419_191849,68244,OB,2,102.55,9.7,5,142.13,1
2018,20180419HHOB0,180419_192019,77248,OB,2,117.01,19.7,1,137.14,1
2018,20180419HHOB0,180419_192211,79240,OB,2,163.12,-2.2,1,135.46,1
2018,20180419HHOB0,180419_192524,76267,OB,2,150.09,48.9,14,130.26,1
2018,20180419HHOB0,180419_192843,62797,HH,3,131.5,52.0,14,147.42,1
2018,20180419HHOB0,180419_192937,76753,HH,3,158.83,27.4,2,138.34,1
2018,20180419HHOB0,180419_194025,79215,OB,3,122.86,-11.5,5,141.75,1
2018,20180419HHOB0,180419_194107,78224,OB,3,147.36,-3.1,4,129.03,1
2018,20180419HHOB0,180419_194310,76232,OB,3,155.89,18.3,14,131.24,1
2018,20180419HHOB0,180419_194555,74206,OB,3,145.67,3.8,5,134.26,1
2018,20180419HHOB0,180419_194906,71752,HH,4,161.8,-5.5,5,146.23,1
2018,20180419HHOB0,180419_200218,79240,OB,4,86.9,-11.4,5,142.48,1
2018,20180419HHOB0,180419_200717,66702,HH,5,97.53,87.3,13,139.19,1
2018,20180419HHOB0,180419_200833,75808,HH,5,108.47,17.8,1,137.78,1
2018,20180419HHOB0,180419_201415,76753,HH,5,143.49,53.2,14,139.79,1
2018,20180419HHOB0,180419_202642,74206,OB,5,128.88,16.3,1,126.26,1
2018,20180419HHOB0,180419_203019,65269,OB,5,120.49,42.3,14,128.88,1
2018,20180419HHOB0,180419_203455,68730,HH,6,144.9,37.8,14,145.3,1
2018,20180419HHOB0,180419_203641,73136,HH,6,162.42,33.7,14,146.94,1
2018,20180419HHOB0,180419_204626,79240,OB,6,147.32,-23.1,5,144.24,1
2018,20180419HHOB0,180419_204942,78756,HH,7,143.03,15.7,1,137.0,1
2018,20180419HHOB0,180419_205102,64717,HH,7,94.58,-21.8,1,145.77,1
2018,20180419HHOB0,180419_205829,75808,HH,7,132.74,68.0,14,146.69,1
2018,20180419HHOB0,180419_210043,62797,HH,7,126.34,-14.8,5,149.56,1
2018,20180419HHOB0,180419_210407,76267,OB,7,141.14,36.3,14,142.95,1
2018,20180419HHOB0,180419_211158,78224,OB,7,136.2,14.2,1,143.65,1
2018,20180419HHOB0,180419_211502,76232,OB,7,124.11,-8.9,1,135.98,1
2018,20180419HHOB0,180419_211718,74206,OB,7,131.59,2.3,1,134.06,1
2018,20180419HHOB0,180419_212143,62234,OB,7,144.83,16.0,17,145.58,1
2018,20180419HHOB0,180419_212242,66209,OB,7,132.68,9.6,12,145.25,1
2018,20180419HHOB0,180419_212846,68730,HH,8,140.47,61.3,14,139.44,1
2018,20180419HHOB0,180419_214015,76267,OB,8,81.51,80.8,13,147.54,1
2018,20180419HHOB0,180419_214422,78756,HH,9,128.82,-7.5,5,135.49,1
2018,20180419HHOB0,180419_214512,64717,HH,9,115.66,25.3,14,142.72,1
2018,20180419LGHT0,180419_183002,65115,LG,1,131.67,54.7,14,143.88,4
2018,20180419LGHT0,180419_183103,64153,LG,1,133.37,-8.3,5,145.04,4
2018,20180419LGHT0,180419_183147,72133,LG,1,105.82,-3.0,4,145.58,4
2018,20180419LGHT0,180419_183311,76290,LG,1,123.38,28.0,14,129.82,4
2018,20180419LGHT0,180419_183632,70410,HT,1,136.64,47.2,14,128.53,4
2018,20180419LGHT0,180419_183733,78603,HT,1,121.4,73.0,14,126.98,4
2018,20180419LGHT0,180419_183928,67650,HT,1,121.35,63.9,13,130.43,4
2018,20180419LGHT0,180419_184303,61102,LG,2,170.89,22.4,15,145.68,4
2018,20180419LGHT0,180419_184459,79109,LG,2,135.43,48.0,14,130.85,4
2018,20180419LGHT0,180419_184829,72443,HT,2,121.18,65.4,14,136.76,4
2018,20180419LGHT0,180419_185042,78629,HT,2,133.88,31.9,14,141.56,4
2018,20180419LGHT0,180419_185236,99606,HT,2,90.02,-25.5,5,139.61,4
2018,20180419LGHT0,180419_185455,63123,LG,3,140.55,19.8,14,142.36,4
2018,20180419LGHT0,180419_185742,64153,LG,3,131.8,24.4,14,147.76,4
2018,20180419LGHT0,180419_190252,78643,HT,3,147.53,7.6,1,140.57,4
2018,20180419LGHT0,180419_190617,60605,HT,3,148.58,23.8,14,140.68,4
2018,20180419LGHT0,180419_190743,70410,HT,3,142.57,13.5,1,140.52,4
2018,20180419LGHT0,180419_192036,72133,LG,4,115.83,-0.1,1,147.45,4
2018,20180419LGHT0,180419_192213,76290,LG,4,149.24,11.2,1,128.02,4
2018,20180419LGHT0,180419_192420,79192,LG,4,148.26,0.3,4,143.7,4
2018,20180419LGHT0,180419_192638,61102,LG,4,122.27,16.3,1,129.02,4
2018,20180419LGHT0,180419_193456,63905,LG,4,148.84,-3.0,1,147.84,4
2018,20180419LGHT0,180419_193613,63123,LG,4,104.87,83.0,13,129.94,4
2018,20180419LGHT0,180419_194200,78629,HT,4,144.36,1.8,1,142.5,4
2018,20180419LGHT0,180419_194322,99606,HT,4,147.3,19.5,2,132.83,4
2018,20180419LGHT0,180419_194613,66606,HT,4,127.54,17.5,2,130.33,4
2018,20180419LGHT0,180419_194855,78643,HT,4,126.12,33.6,14,127.0,4
2018,20180419LGHT0,180419_195203,60605,HT,4,77.53,-31.6,10,132.62,4
2018,20180419LGHT0,180419_195526,70410,HT,4,149.93,22.9,15,132.94,4
2018,20180419LGHT0,180419_195634,78603,HT,4,158.32,17.4,2,140.05,4
2018,20180419LGHT0,180419_195803,67650,HT,4,136.14,67.8,14,129.21,4
2018,20180419LGHT0,180419_195910,72443,HT,4,157.21,9.4,1,132.06,4
2018,20180419LGHT0,180419_200141,78629,HT,4,125.88,27.5,14,140.93,4
2018,20180419LGHT0,180419_200615,72133,LG,5,119.12,-16.0,5,134.7,4
2018,20180419LGHT0,180419_201451,99606,HT,5,131.67,3.2,5,138.17,4
2018,20180419LGHT0,180419_201617,66606,HT,5,147.49,-0.9,5,111.78,4
2018,20180419LGHT0,180419_201656,78643,HT,5,132.33,19.0,1,139.75,4
2018,20180419LGHT0,180419_202219,61102,LG,6,131.06,-0.8,5,146.18,4
2018,20180419LGHT0,180419_202430,63905,LG,6,90.26,76.2,13,148.68,4
2018,20180419LGHT0,180419_202749,60605,HT,6,156.05,28.0,15,137.23,4
2018,20180419LGHT0,180419_203106,70410,HT,6,139.29,-3.7,5,142.86,4
2018,20180419LGHT0,180419_203318,78603,HT,6,154.04,14.7,2,126.91,4
2018,20180419LGHT0,180419_203704,67650,HT,6,147.58,26.7,14,141.07,4
2018,20180419LGHT0,180419_203916,72443,HT,6,155.49,-7.7,5,126.74,4
2018,20180419LGHT0,180419_204332,65115,LG,7,155.13,-1.9,5,145.7,4
2018,20180419LGHT0,180419_204513,64153,LG,7,119.71,72.5,14,146.79,4
2018,20180419LGHT0,180419_204737,78629,HT,7,161.26,-3.0,5,127.85,4
2018,20180419LGHT0,180419_204927,78467,HT,7,83.02,-12.8,5,142.86,4
2018,20180419LGHT0,180419_205436,72133,LG,8,115.27,-16.3,5,126.47,4
2018,20180419LGHT0,180419_205547,76290,LG,8,152.18,41.9,14,127.29,4
2018,20180419LGHT0,180419_205644,79192,LG,8,139.89,38.4,14,127.42,4
2018,20180419LGHT0,180419_205912,73606,HT,8,131.95,30.9,14,145.28,4
2018,20180419LGHT0,180419_210103,60605,HT,8,130.02,0.8,2,148.67,4
2018,20180419LGHT0,180419_210508,78603,HT,8,116.72,-4.8,5,135.55,4
2018,20180419LGHT0,180419_210728,61102,LG,9,111.79,65.1,14,144.15,4
2018,20180419LGHT0,180419_211056,63905,LG,9,154.18,-4.2,1,129.56,4
2018,20180419LGHT0,180419_211136,71842,LG,9,135.13,22.2,14,144.32,4
2018,20180419NCWO0,180419_183311,62907,NC,1,98.24,-11.2,5,144.44,5
2018,20180419NCWO0,180419_184522,67394,WO,1,125.05,21.6,14,139.29,5
2018,20180419NCWO0,180419_185215,78813,NC,2,144.6,-15.5,8,141.7,5
2018,20180419NCWO0,180419_190105,62931,NC,3,161.88,0.3,5,144.4,5
2018,20180419NCWO0,180419_190838,62907,NC,3,134.95,23.2,14,144.65,5
2018,20180419NCWO0,180419_191156,67304,WO,3,149.95,35.2,14,144.37,5
2018,20180419NCWO0,180419_191306,62332,WO,3,153.73,21.0,2,138.53,5
2018,20180419NCWO0,180419_191608,67341,WO,3,155.92,-16.7,1,135.07,5
2018,20180419NCWO0,180419_191801,61353,WO,3,161.17,-0.7,5,144.34,5
2018,20180419NCWO0,180419_191907,64300,WO,3,159.1,9.6,1,143.73,5
2018,20180419NCWO0,180419_192310,67394,WO,3,151.52,-7.3,1,138.78,5
2018,20180419NCWO0,180419_192939,73339,NC,4,159.48,-7.8,1,144.06,5
2018,20180419NCWO0,180419_193146,62947,NC,4,131.34,-11.2,8,141.57,5
2018,20180419NCWO0,180419_193320,67935,NC,4,122.26,-4.7,5,143.33,5
2018,20180419NCWO0,180419_193831,77564,WO,4,134.13,13.3,1,136.39,5
2018,20180419NCWO0,180419_194347,67304,WO,4,159.11,-8.0,1,137.22,5
2018,20180419NCWO0,180419_194744,62332,WO,4,135.01,59.5,14,145.73,5
2018,20180419NCWO0,180419_195820,64300,WO,4,138.32,5.2,1,144.95,5
2018,20180419NCWO0,180419_200537,71552,NC,5,170.47,-1.7,1,142.29,5
2018,20180419NCWO0,180419_200748,62931,NC,5,154.88,-15.3,5,142.2,5
2018,20180419NCWO0,180419_200951,73342,WO,5,141.02,-6.9,5,117.15,5
2018,20180419NCWO0,180419_201102,77564,WO,5,143.3,0.7,1,138.06,5
2018,20180419NCWO0,180419_202005,60566,NC,6,83.59,49.5,14,130.18,5
2018,20180419NCWO0,180419_202143,62907,NC,6,115.4,-9.0,5,145.58,5
2018,20180419NCWO0,180419_202503,67304,WO,6,147.23,-21.9,4,139.1,5
2018,20180419NCWO0,180419_203242,67341,WO,6,97.1,17.6,14,147.36,5
2018,20180419NCWO0,180419_203355,61353,WO,6,140.42,-4.4,1,143.34,5
2018,20180419NCWO0,180419_203537,64300,WO,6,129.64,22.4,14,142.46,5
2018,20180419NCWO0,180419_203835,73339,NC,7,155.02,5.3,12,130.07,5
2018,20180419NCWO0,180419_203937,62947,NC,7,123.58,-0.9,1,131.0,5
2018,20180419NCWO0,180419_204053,67935,NC,7,120.45,68.1,14,140.56,5
2018,20180419NCWO0,180419_204456,67394,WO,7,175.16,17.7,15,142.55,5
2018,20180419NCWO0,180419_205215,78813,NC,8,160.77,28.8,15,130.67,5
2018,20180419NCWO0,180419_210227,79365,WO,8,149.95,42.1,14,134.52,5
2018,20180419NCWO0,180419_211107,62907,NC,9,144.97,9.7,1,144.73,5
2018,20180419NCWO0,180419_211801,67935,NC,9,166.89,16.0,14,142.13,5
2018,20180419NCWO0,180419_212431,78813,NC,9,116.59,14.5,1,136.4,5
2018,20180419NCWO0,180419_212558,73306,NC,9,67.11,-29.8,5,150.63,5
2018,20180419SKKT0,180419_183146,63704,SK,1,135.65,-7.9,5,121.73,2
2018,20180419SKKT0,180419_183331,62895,SK,1,161.99,-3.9,1,143.12,2
2018,20180419SKKT0,180419_183455,75847,SK,1,157.72,42.1,15,141.14,2
2018,20180419SKKT0,180419_183902,66838,SK,1,124.44,32.0,14,125.07,2
2018,20180419SKKT0,180419_184142,76812,SK,1,144.98,-3.0,5,139.34,2
2018,20180419SKKT0,180419_184406,67005,KT,1,128.02,28.2,14,146.23,2
2018,20180419SKKT0,180419_185605,74339,KT,1,156.95,-3.9,1,153.23,2
2018,20180419SKKT0,180419_185752,73113,KT,1,160.75,1.0,5,151.33,2
2018,20180419SKKT0,180419_190243,73209,SK,2,124.96,23.4,14,125.02,2
2018,20180419SKKT0,180419_190404,76802,SK,2,135.66,33.8,14,122.7,2
2018,20180419SKKT0,180419_190918,76313,KT,2,138.02,-1.4,1,128.07,2
2018,20180419SKKT0,180419_191652,70553,KT,2,150.14,-7.5,5,150.31,2
2018,20180419SKKT0,180419_192549,67872,SK,3,157.5,33.1,15,125.55,2
2018,20180419SKKT0,180419_193509,68050,KT,3,141.79,-6.1,5,139.47,2
2018,20180419SKKT0,180419_193714,67025,KT,3,134.41,-0.3,1,140.68,2
2018,20180419SKKT0,180419_193958,74215,KT,3,126.57,22.1,14,151.5,2
2018,20180419SKKT0,180419_194220,75151,SK,4,135.8,59.7,14,124.29,2
2018,20180419SKKT0,180419_194409,76802,SK,4,152.93,6.6,12,138.34,2
2018,20180419SKKT0,180419_194848,73113,KT,4,156.15,21.3,2,151.11,2
2018,20180419SKKT0,180419_195011,76313,KT,4,113.05,45.5,14,149.59,2
2018,20180419SKKT0,180419_195613,63704,SK,5,140.3,-3.8,5,126.37,2
2018,20180419SKKT0,180419_195709,62895,SK,5,110.66,64.3,13,140.58,2
2018,20180419SKKT0,180419_201145,66838,SK,6,101.06,55.4,14,141.24,2
2018,20180419SKKT0,180419_201336,76812,SK,6,107.41,35.5,14,141.59,2
2018,20180419SKKT0,180419_201602,67025,KT,6,164.4,11.0,2,148.8,2
2018,20180419SKKT0,180419_201703,74215,KT,6,153.46,-1.6,1,149.41,2
2018,20180419SKKT0,180419_201938,74339,KT,6,156.85,29.0,15,142.44,2
2018,20180419SKKT0,180419_202103,73113,KT,6,150.4,27.5,15,150.87,2
2018,20180419SKKT0,180419_202400,76313,KT,6,154.75,1.1,1,145.95,2
2018,20180419SKKT0,180419_203205,70553,KT,6,144.64,27.0,14,136.45,2
2018,20180419SKKT0,180419_204437,75151,SK,7,61.33,61.1,14,140.23,2
2018,20180419SKKT0,180419_204512,73209,SK,7,35.6,17.8,6,125.01,2
2018,20180419SKKT0,180419_204626,76802,SK,7,134.47,13.8,1,124.86,2
2018,20180419SKKT0,180419_205241,67025,KT,7,99.35,45.8,14,132.65,2
2018,20180419SKKT0,180419_205539,74339,KT,7,140.48,11.2,1,130.91,2
2018,20180419SKKT0,180419_211120,78548,KT,8,140.27,68.4,14,142.11,2
2018,20180419SKKT0,180419_211239,70553,KT,8,127.11,15.2,1,141.33,2
2018,20180419SKKT0,180419_211703,68050,KT,8,132.95,52.7,14,143.29,2
2018,20180419SKKT0,180419_212109,61869,SK,9,130.67,-6.9,1,150.39,2
2018,20180419SKKT0,180419_212252,76812,SK,9,29.59,-28.9,16,147.19,2
2018,20180419SKKT0,180419_212739,76158,SK,9,150.43,3.7,1,148.5,2
2018,20180419SKKT0,180419_213036,76802,SK,9,129.86,51.8,14,135.49,2
2018,20180419SKKT0,180419_213230,63704,SK,9,136.56,1.0,1,149.49,2
2018,20180419SKKT0,180419_213616,62895,SK,9,143.27,58.8,14,142.19,2
2018,20180419SKKT0,180419_214647,74339,KT,9,164.6,18.0,1,140.94,2
2018,20180419SKKT0,180419_215309,99810,KT,9,117.84,-4.2,5,125.5,2
2018,20180419SSLT0,180419_183103,62415,SS,1,100.82,43.9,1,147.1,9
2018,20180419SSLT0,180419_183214,79402,SS,1,119.67,8.6,1,143.76,9
2018,20180419SSLT0,180419_184134,61404,SS,1,103.43,-9.4,8,143.89,9
2018,20180419SSLT0,180419_184435,76249,LT,1,141.98,15.6,14,115.77,9
2018,20180419SSLT0,180419_184510,77532,LT,1,144.86,48.8,14,117.25,9
2018,20180419SSLT0,180419_185045,71564,LT,1,156.95,20.8,1,125.85,9
2018,20180419SSLT0,180419_185317,76100,LT,1,149.15,5.1,12,117.84,9
2018,20180419SSLT0,180419_185829,71432,SS,2,131.98,-1.4,1,141.9,9
2018,20180419SSLT0,180419_190911,62415,SS,2,138.8,19.2,17,141.87,9
2018,20180419SSLT0,180419_191417,79402,SS,2,83.73,69.4,13,141.73,9
2018,20180419SSLT0,180419_191956,72546,LT,2,127.16,45.1,14,115.21,9
2018,20180419SSLT0,180419_192122,78566,LT,2,127.36,-11.4,5,132.15,9
2018,20180419SSLT0,180419_192608,61591,LT,2,135.64,-4.6,1,129.43,9
2018,20180419SSLT0,180419_192943,76249,LT,2,143.46,22.1,14,128.88,9
2018,20180419SSLT0,180419_193303,67450,SS,3,153.77,22.9,2,135.42,9
2018,20180419SSLT0,180419_193423,61404,SS,3,18.55,13.0,16,140.68,9
2018,20180419SSLT0,180419_194128,71432,SS,3,73.27,-34.0,1,120.48,9
2018,20180419SSLT0,180419_194248,79456,SS,3,152.05,-1.2,8,140.3,9
2018,20180419SSLT0,180419_194554,77532,LT,3,128.53,20.9,1,131.21,9
2018,20180419SSLT0,180419_194650,77463,LT,3,166.79,4.1,1,120.34,9
2018,20180419SSLT0,180419_194955,71564,LT,3,130.91,44.5,14,114.66,9
2018,20180419SSLT0,180419_200230,62415,SS,4,149.67,13.3,1,140.22,9
2018,20180419SSLT0,180419_200857,75566,SS,4,129.81,70.9,14,140.9,9
2018,20180419SSLT0,180419_202002,62556,LT,4,132.3,17.1,14,130.83,9
2018,20180419SSLT0,180419_202713,79456,SS,5,138.32,-5.5,5,128.54,9
2018,20180419SSLT0,180419_203144,62415,SS,5,72.33,-29.5,5,118.96,9
2018,20180419SSLT0,180419_203425,76249,LT,5,153.38,22.7,14,122.84,9
2018,20180419SSLT0,180419_203527,77532,LT,5,127.25,-2.9,5,113.33,9
2018,20180419SSLT0,180419_204337,75566,SS,6,156.32,41.0,2,120.05,9
2018,20180419SSLT0,180419_204504,67450,SS,6,120.85,-7.1,5,142.81,9
2018,20180419SSLT0,180419_204846,61404,SS,6,121.53,16.5,1,117.25,9
2018,20180419SSLT0,180419_205430,71564,LT,6,151.85,26.6,2,132.0,9
2018,20180419SSLT0,180419_205817,76100,LT,6,148.25,8.6,12,115.74,9
2018,20180419SSLT0,180419_205911,72546,LT,6,138.64,27.4,14,119.81,9
2018,20180419SSLT0,180419_210323,79465,SS,7,139.53,13.5,1,126.25,9
2018,20180419SSLT0,180419_210610,71432,SS,7,146.57,25.7,2,136.04,9
2018,20180419SSLT0,180419_212000,79402,SS,7,144.03,-4.5,8,134.41,9
2018,20180419SSLT0,180419_212444,62556,LT,7,135.97,46.8,14,130.27,9
2018,20180419SSLT0,180419_212538,61591,LT,7,139.55,21.1,1,114.43,9
2018,20180419SSLT0,180419_213000,75566,SS,8,138.78,30.3,2,137.12,9
2018,20180419SSLT0,180419_213201,67450,SS,8,110.18,-14.1,5,128.34,9
2018,20180419SSLT0,180419_213305,61404,SS,8,147.68,11.1,2,129.54,9
2018,20180419SSLT0,180419_213724,71432,SS,8,105.34,0.6,5,126.49,9
2018,20180419SSLT0,180419_214150,77532,LT,8,140.01,27.9,14,114.62,9
2018,20180419SSLT0,180419_214704,79456,SS,9,76.13,-18.0,5,127.59,9
2018,20180419SSLT0,180419_214756,66462,SS,9,111.2,-0.2,5,134.71,9
2018,20180419SSLT0,180419_214844,62415,SS,9,134.91,-17.4,8,133.92,9
2018,20180419SSLT0,180419_215222,71564,LT,9,165.39,6.2,1,149.06,9
2018,20180419SSLT0,180419_220209,62556,LT,9,145.07,42.3,14,119.74,9
2018,20180420HTOB0,180420_183745,67650,HT,1,135.92,0.4,1,144.12,1
2018,20180420HTOB0,180420_184516,79215,OB,1,164.49,-14.9,1,151.7,1
2018,20180420HTOB0,180420_185545,75334,OB,1,133.06,62.8,14,138.86,1
2018,20180420HTOB0,180420_190718,66606,HT,2,89.24,-26.5,5,136.54,1
2018,20180420HTOB0,180420_190845,78643,HT,2,121.47,-23.2,8,131.07,1
2018,20180420HTOB0,180420_191251,74206,OB,2,106.06,30.9,1,153.43,1
2018,20180420HTOB0,180420_191643,77248,OB,2,134.89,-15.4,5,151.49,1
2018,20180420HTOB0,180420_192114,60605,HT,3,158.12,-0.2,5,134.56,1
2018,20180420HTOB0,180420_192349,70410,HT,3,134.6,44.6,14,135.11,1
2018,20180420HTOB0,180420_192442,78603,HT,3,136.87,42.6,14,142.68,1
2018,20180420HTOB0,180420_192819,62234,OB,3,136.88,-20.4,1,141.3,1
2018,20180420HTOB0,180420_193043,76267,OB,3,154.06,30.8,2,138.92,1
2018,20180420HTOB0,180420_193236,79215,OB,3,112.03,1.4,5,143.27,1
2018,20180420HTOB0,180420_193807,76232,OB,3,145.66,4.1,1,156.13,1
2018,20180420HTOB0,180420_193922,75334,OB,3,143.84,65.3,14,135.76,1
2018,20180420HTOB0,180420_194251,67650,HT,4,125.47,54.8,14,130.98,1
2018,20180420HTOB0,180420_195446,74206,OB,4,162.32,26.5,15,148.02,1
2018,20180420HTOB0,180420_200445,62234,OB,4,105.42,-30.4,5,116.79,1
2018,20180420HTOB0,180420_201314,79215,OB,4,162.04,9.7,2,136.99,1
2018,20180420HTOB0,180420_201436,78224,OB,4,177.51,-6.7,5,150.24,1
2018,20180420HTOB0,180420_201801,99606,HT,5,150.45,-7.3,5,126.82,1
2018,20180420HTOB0,180420_203602,66209,OB,5,159.35,11.1,3,144.23,1
2018,20180420HTOB0,180420_204405,60605,HT,6,95.19,68.6,13,125.93,1
2018,20180420HTOB0,180420_204528,70410,HT,6,155.75,24.1,15,140.96,1
2018,20180420HTOB0,180420_204653,78603,HT,6,129.69,11.5,2,140.65,1
2018,20180420HTOB0,180420_205047,67650,HT,6,152.59,-17.6,5,140.71,1
2018,20180420HTOB0,180420_205140,72443,HT,6,162.77,3.5,5,138.26,1
2018,20180420HTOB0,180420_205414,62234,OB,6,87.64,-10.5,5,118.13,1
2018,20180420HTOB0,180420_205547,76267,OB,6,123.76,67.8,13,146.14,1
2018,20180420HTOB0,180420_205650,79215,OB,6,168.17,-4.6,4,132.06,1
2018,20180420HTOB0,180420_205852,78224,OB,6,143.52,56.8,14,144.1,1
2018,20180420HTOB0,180420_210242,78629,HT,7,45.82,-20.9,5,138.65,1
2018,20180420HTOB0,180420_210331,99606,HT,7,152.07,38.0,14,137.34,1
2018,20180420HTOB0,180420_210421,66606,HT,7,147.38,-11.0,5,139.66,1
2018,20180420HTOB0,180420_210722,76232,OB,7,119.69,40.1,14,136.79,1
2018,20180420HTOB0,180420_211048,74206,OB,7,127.41,67.0,13,144.61,1
2018,20180420HTOB0,180420_212157,70410,HT,8,160.59,11.9,1,147.72,1
2018,20180420HTOB0,180420_212631,78603,HT,8,105.29,21.4,1,148.69,1
2018,20180420HTOB0,180420_213150,72443,HT,8,107.38,13.5,14,146.76,1
2018,20180420HTOB0,180420_213654,66209,OB,8,104.76,13.8,1,99.36,1
2018,20180420HTOB0,180420_213741,77248,OB,8,128.67,21.2,14,138.34,1
2018,20180420HTOB0,180420_214542,79290,OB,8,160.85,-2.1,8,142.21,1
2018,20180420HTOB0,180420_215031,99606,HT,9,163.96,6.1,12,143.26,1
2018,20180420HTOB0,180420_215543,73606,HT,9,156.17,-21.9,5,147.28,1
2018,20180420HTOB0,180420_215838,62864,HT,9,120.17,14.5,1,148.23,1
2018,20180420HTOB0,180420_220015,70410,HT,9,153.92,15.2,14,149.95,1
2018,20180420KTSS0,180420_183133,68050,KT,1,149.83,17.6,14,126.35,8
2018,20180420KTSS0,180420_183455,74215,KT,1,153.08,15.0,12,135.5,8
2018,20180420KTSS0,180420_183811,62415,SS,1,102.44,-9.4,5,121.77,8
2018,20180420KTSS0,180420_183910,79402,SS,1,127.88,47.1,14,113.78,8
2018,20180420KTSS0,180420_184053,75566,SS,1,100.11,-26.7,5,120.6,8
2018,20180420KTSS0,180420_184451,74339,KT,2,157.75,5.9,12,135.91,8
2018,20180420KTSS0,180420_184714,73113,KT,2,141.45,48.7,14,135.1,8
2018,20180420KTSS0,180420_185217,67450,SS,2,152.88,-5.5,1,117.97,8
2018,20180420KTSS0,180420_185349,79465,SS,2,153.75,-3.3,1,136.33,8
2018,20180420KTSS0,180420_185543,61404,SS,2,102.65,17.6,1,116.52,8
2018,20180420KTSS0,180420_185949,74540,SS,2,106.47,-14.2,8,118.63,8
2018,20180420KTSS0,180420_190219,60558,KT,3,108.56,52.3,14,131.85,8
2018,20180420KTSS0,180420_190303,78548,KT,3,146.56,9.0,1,131.53,8
2018,20180420KTSS0,180420_190634,64006,KT,3,129.44,51.5,14,126.56,8
2018,20180420KTSS0,180420_190749,68050,KT,3,78.03,-30.0,5,110.06,8
