PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
190810_191335,99.98,65.5,14
210528_201702,113.65,36.2,14
180420_190303,146.56,9.0,1
210711_175307,164.42,-8.2,5
190810_190651,148.85,6.7,12
190920_204505,132.12,59.0,14
190428_155213,146.37,-9.9,5
190728_200929,132.41,6.1,1
200630_192852,159.92,5.8,1
180707_201256,143.31,-10.1,1
201020_213330,152.26,5.2,1
180327_190252,151.17,10.4,1
200602_193055,144.5,7.1,1
180601_210336,89.6,-18.7,5
200930_163701,144.72,-4.6,1
200909_193422,133.31,23.5,14
180516_200719,142.52,-20.4,1
190525_175308,162.34,10.7,2
180725_185405,156.74,1.7,1
190329_202328,143.58,6.7,1
190502_205455,134.69,32.1,14
200613_142954,154.36,5.8,1
180518_194329,42.36,81.4,14
201002_160124,152.29,-12.3,5
180805_185356,127.48,12.6,1
200507_205458,154.77,0.5,1
180428_175744,130.85,63.9,14
201013_193651,141.03,30.2,14
190927_183026,149.98,17.0,2
210519_163323,135.16,41.7,14
190727_200407,125.07,29.9,14
190916_203056,144.23,15.6,2
190704_205125,142.0,34.3,14
190705_193949,98.83,40.8,14
200822_184711,100.39,-8.2,5
210413_212651,149.77,7.4,2
201008_193307,141.55,41.4,14
190323_162707,158.21,28.0,15
210516_153021,151.12,-1.2,5
190816_192907,152.46,28.4,15
201004_165006,102.29,86.0,13
200724_195913,92.49,58.7,14
190526_151648,139.38,19.9,14
190728_195101,132.59,37.5,14
190709_203115,139.72,23.9,14
190515_194841,127.27,10.2,12
200526_183748,143.22,-19.5,5
200926_175813,154.38,3.6,1
210425_154724,138.12,20.5,14
190818_175845,69.21,65.3,14
190526_150615,142.55,2.2,5
190528_194923,138.35,-8.4,1
180428_181300,147.29,4.6,1
190519_152848,149.52,36.9,14
190706_200642,97.72,22.5,1
181009_154819,114.52,-13.5,5
200515_213049,144.81,26.3,14
200521_201359,168.99,-1.5,1
210521_184826,108.97,2.8,8
190509_211933,128.23,25.1,17
180421_171152,150.43,-1.9,5
200625_170235,134.89,60.6,14
180509_192644,153.4,15.6,14
200527_213316,159.79,11.6,1
180724_183716,133.46,30.7,14
190601_180534,117.09,22.7,1
200819_220044,134.96,17.1,2
210530_160707,147.07,24.0,14
210513_191913,117.88,24.8,14
190328_212338,142.42,21.0,2
210526_194006,154.19,10.7,2
200716_205714,136.3,25.8,14
210625_200758,133.96,7.7,12
200922_192508,123.01,-21.6,5
190626_195824,168.8,-10.4,1
180909_145710,74.19,75.6,13
190417_210510,135.54,16.7,1
190822_203641,66.36,-3.2,5
190630_184956,140.73,32.7,14
190807_204151,150.25,-0.8,5
200701_203258,135.22,-3.6,5
200516_201515,142.27,26.4,14
190508_210209,158.5,28.5,15
190529_212111,139.15,84.1,13
190824_192024,147.15,19.4,14
200908_200404,135.33,-5.4,5
200621_181955,78.14,55.3,14
190601_183832,84.91,53.3,14
200906_170143,143.18,0.3,5
180403_202805,126.95,34.9,14
190816_200041,142.55,-8.6,5
180807_203010,143.48,9.3,1
190921_174328,102.73,41.3,14
200924_205317,155.23,-11.8,5
180904_193225,148.29,28.6,14
190412_204352,138.95,24.0,17
201018_160633,152.48,-5.7,1
180728_181300,125.16,-6.3,5
201030_195706,155.63,1.8,1
180805_202012,157.63,25.1,15
190609_200257,98.33,19.6,1
200515_222259,161.76,12.9,2
210616_174903,145.81,-8.5,8
180719_190618,125.94,50.2,14
210604_194412,156.39,13.0,14
190811_201605,138.97,1.8,1
180427_203735,143.21,39.3,14
190405_190756,157.2,-2.4,1
200927_142310,139.75,54.9,14
200510_172802,146.33,71.1,14
180328_202757,147.03,-5.2,5
201007_203647,167.84,16.5,2
200626_192151,159.26,26.8,15
190703_195030,100.16,-1.0,5
200909_192140,154.86,-13.0,1
180411_210559,115.39,6.6,5
190406_184954,113.74,-30.2,5
180417_185010,115.6,8.0,5
181011_201814,98.81,-14.1,8
190801_202946,152.52,-14.4,5
200625_212250,144.64,29.4,17
190531_193556,156.26,-2.7,5
200830_181809,138.17,2.9,5
190807_183710,133.5,8.0,1
210511_204750,105.16,47.2,14
200926_200007,158.21,11.5,3
180815_195325,136.44,29.2,14
180406_204104,149.38,-4.3,1
200908_194356,130.91,-11.4,5
180722_205801,146.5,-10.2,5
210430_205922,124.71,13.6,1
200628_181203,132.86,-14.0,5
190810_201413,144.83,44.0,14
190918_184308,153.49,31.6,15
200726_183751,128.82,73.0,13
180419_212444,135.97,46.8,14
190406_181819,157.48,24.2,2
210428_184804,156.16,19.5,14
180526_172841,105.24,-11.8,5
200917_192106,98.74,-6.5,5
200603_203433,159.19,21.7,2
200816_194558,137.47,5.3,12
210521_200122,164.13,-6.9,5
200801_204904,143.79,-4.4,5
180501_190926,148.37,42.8,14
190930_194841,141.16,26.2,14
190423_205051,120.1,21.2,14
200620_184914,154.98,24.3,3
200611_194152,139.22,-9.0,5
180621_212102,113.23,68.0,13
190616_203810,145.51,27.0,14
201024_170352,152.0,-8.8,5
210521_192156,125.67,70.6,14
210429_184346,156.5,-3.3,1
200815_170745,146.64,24.8,2
210417_193125,155.19,41.6,15
180415_165427,155.27,-2.9,8
200915_204514,138.36,-13.9,1
180711_185137,151.09,20.5,2
190929_144144,124.49,89.3,13
200625_205128,107.55,22.8,1
180422_151135,127.9,14.3,1
210522_190022,156.3,-6.7,5
180421_172553,124.29,5.4,12
181006_164241,107.04,11.8,12
180707_203708,171.64,-7.2,1
200711_194635,128.53,17.1,1
180615_202704,135.47,68.6,14
200924_203923,162.56,-10.3,5
190817_200746,128.26,17.6,1
200725_211614,144.71,25.6,2
200531_161138,152.68,10.7,1
180717_190828,133.84,3.6,5
210420_203626,127.32,46.1,14
180814_194646,105.05,9.3,1
210425_171644,138.06,12.1,1
210512_195228,120.3,45.6,14
180928_215429,140.87,44.1,14
200507_184954,139.47,-13.6,5
210505_170042,162.79,5.5,1
180403_200807,128.46,16.0,1
180627_215818,153.81,20.9,14
210509_140109,144.35,9.8,1
200513_200310,119.2,18.7,1
180524_204440,154.63,-10.8,5
190515_204130,144.79,32.3,15
190914_180444,128.77,59.9,13
180610_171708,123.0,14.9,2
180620_211451,150.36,32.1,14
190529_212509,159.73,-10.2,1
181013_174032,157.61,9.7,1
190419_202405,137.8,17.6,2
210413_205337,120.73,11.4,12
190607_212804,136.45,22.7,14
200920_195908,148.17,-11.0,5
200802_190504,126.33,-30.6,5
190509_190739,133.74,-4.3,1
201007_211010,132.85,9.1,2
201018_155212,142.84,24.9,3
201024_171600,79.76,71.9,13
200819_211434,152.9,-7.0,5
200522_184458,119.62,6.0,5
200913_160625,158.86,-5.7,1
200802_173454,125.79,42.3,14
190530_201839,138.34,-3.8,8
201027_191754,126.46,68.7,14
190924_203337,142.87,26.5,14
180511_202954,124.64,30.5,14
200818_211212,125.89,-14.1,5
180427_201250,151.71,1.2,1
200911_194250,126.21,22.4,1
190916_195857,159.65,4.6,1
200507_201840,110.57,10.7,12
200910_201234,148.27,3.8,5
200623_211614,131.37,-15.2,5
190820_203428,142.44,21.5,14
190815_183246,143.03,2.4,5
180418_195429,155.51,-11.0,5
210416_204819,138.58,-17.4,5
190512_160259,144.3,-2.5,1
180724_190254,152.44,52.8,14
180609_184319,162.87,-12.4,5
200711_175957,117.68,49.9,14
190518_185113,156.43,0.2,5
180607_195516,92.22,3.8,5
180904_204734,87.87,52.4,14
200507_191823,120.28,14.4,1
180724_192615,153.62,10.1,2
180706_212330,153.6,6.6,12
190831_182019,147.47,-18.9,5
180908_185314,133.71,22.1,14
200708_192126,113.44,27.6,1
180424_211757,147.24,41.6,14
200908_184214,146.28,9.0,2
180911_214403,96.61,-14.7,4
190529_185731,158.87,17.7,14
201023_185547,138.27,-2.3,8
180707_212806,92.17,-4.3,5
180429_140054,138.29,-4.8,1
180728_192731,145.07,28.6,14
180807_200131,160.02,-6.0,5
180722_190328,123.93,25.1,14
180330_195940,121.47,58.6,14
190620_192600,131.35,59.5,14
210416_223551,125.47,71.3,14
210415_185418,109.4,-19.1,5
190803_204351,165.73,-10.4,5
200828_211353,145.73,18.6,14
210705_201533,142.66,-2.6,5
180603_180847,103.64,57.8,14
190630_193425,160.68,8.9,1
180905_211625,153.67,-7.9,5
180923_142213,133.01,-21.2,5
200606_162801,153.68,-12.5,5
180415_151319,147.63,33.0,14
180508_205352,101.96,76.3,13
180519_184455,132.57,48.3,1
200904_162431,143.05,25.4,14
180427_185645,144.05,52.4,14
210710_205513,140.83,51.1,14
210506_192201,133.53,48.1,14
190906_194405,155.02,6.1,12
180605_195554,150.87,28.1,14
200830_201133,152.57,-12.5,5
190501_184844,152.75,0.5,5
180621_192008,116.24,23.6,1
210403_151913,125.7,11.1,1
210521_203050,135.13,-15.1,5
190920_201635,155.07,21.8,2
200730_194848,154.94,2.6,1
190411_195016,142.99,-5.2,1
201017_192015,124.15,-20.7,5
200519_220919,156.33,7.9,1
200520_184912,94.0,0.0,5
180427_183629,154.87,3.6,1
180531_211156,108.65,60.8,14
210414_205538,72.13,-13.5,5
190326_210238,122.66,34.4,17
200607_171530,145.01,2.8,5
200516_142425,149.68,8.1,1
180923_143717,115.44,16.2,1
200606_150752,113.46,33.3,14
200715_183810,124.09,-2.7,5
180722_184051,144.42,-5.9,5
210601_210550,148.63,25.0,2
190815_181047,141.39,44.4,14
210408_195600,116.36,-4.5,5
190522_212110,155.29,38.2,2
180404_183326,137.64,7.2,12
200531_164941,151.0,-10.6,5
190405_201608,148.45,19.7,14
190618_184807,149.83,-6.0,1
210619_175100,122.65,17.8,1
180801_195222,119.01,52.2,14
190728_191610,148.75,22.0,2
201016_190629,146.05,28.4,15
200830_183443,160.04,-4.0,8
180706_185248,122.44,35.3,14
200920_162803,169.15,-4.4,1
210610_185443,133.97,23.4,14
190526_172249,151.98,0.0,8
180614_194035,156.45,5.0,12
180510_203713,151.11,-9.6,5
200519_211652,132.9,-3.6,8
210618_183944,130.01,23.4,14
190623_192504,126.15,8.3,12
200917_193525,129.07,-3.8,5
200613_205245,138.9,12.5,1
190815_200745,138.03,25.1,14
190518_191734,89.26,18.1,1
200613_202848,135.48,-1.7,4
201016_191016,158.09,16.3,2
210619_181408,131.77,13.7,1
210617_195112,153.55,-5.5,5
180523_191844,121.45,45.0,14
190907_193148,143.88,19.0,14
190523_183812,144.41,19.7,14
190612_212531,114.6,-13.0,5
180624_190731,120.86,-6.2,5
200513_202438,145.62,-14.5,5
180727_200211,131.22,30.2,14
180401_152356,142.84,9.0,1
210406_184523,106.78,15.5,1
210411_150013,151.31,5.5,1
180517_202239,148.52,36.6,14
180427_184706,140.35,21.9,14
200728_184920,158.27,12.2,1
190718_211712,160.42,-6.2,1
190511_180751,150.67,0.8,2
180918_183345,79.72,38.8,14
190901_164815,123.76,28.8,14
180408_145648,106.7,18.6,1
210606_175524,162.31,27.8,15
200801_190429,157.99,2.0,5
200625_150821,148.32,27.9,14
210501_200244,106.57,24.1,1
190727_204049,149.97,3.2,12
190428_142549,142.28,27.0,14
180915_195356,142.35,13.0,1
180605_200926,159.01,20.7,15
190418_185339,154.61,-3.7,5
210418_170122,144.32,1.5,1
200813_201759,154.52,9.9,1
190409_214530,130.19,25.8,14
180922_202123,100.29,8.8,5
210527_183834,127.35,20.1,2
190915_140129,159.6,-11.6,5
190728_195416,152.49,-6.2,5
200920_155800,115.84,71.8,14
180720_210826,146.85,2.0,5
210417_200521,126.62,34.7,14
180622_204917,151.66,24.3,15
180520_150923,150.7,6.1,1
190630_192817,147.61,-7.4,1
180608_200431,119.68,-1.3,5
200818_214640,97.75,32.8,1
180501_183842,95.25,-18.9,5
190816_193225,167.93,25.0,15
210409_183307,137.57,11.0,1
200616_201155,140.17,23.7,14
190911_202250,80.4,17.4,12
201008_192900,147.65,12.1,2
190514_203033,160.58,16.1,12
180531_195257,154.25,-2.9,1
190505_160144,130.64,56.5,14
200821_192710,81.48,51.2,13
200930_145310,134.61,-6.1,5
180727_214609,108.62,72.8,14
190618_193408,148.84,19.9,12
180330_200831,119.18,49.5,14
200925_195906,118.24,59.0,14
201029_203000,137.84,26.8,14
190331_154838,147.98,22.6,3
210421_205013,147.04,47.5,14
180802_190400,138.43,35.9,14
181004_185951,155.8,-2.7,5
180812_203433,125.34,21.9,14
190919_205840,121.7,52.7,14
200922_190558,147.26,-3.1,5
210528_222633,132.6,-5.4,10
190919_191621,107.98,-19.0,5
180505_154252,155.61,32.4,14
180710_215100,132.14,1.5,5
210502_153203,146.47,18.6,14
210622_205847,117.49,29.4,14
190901_144358,124.62,21.3,1
200520_211054,123.66,12.6,1
180920_213439,140.32,15.8,2
180429_153441,155.74,9.5,1
190521_204237,120.89,69.2,13
190514_191150,131.22,-0.9,5
180704_191735,132.23,42.7,14
200901_191532,104.88,49.7,14
190512_180035,145.13,-14.1,5
180330_185232,116.77,6.1,5
190726_192341,139.97,-5.4,5
190612_203345,140.08,35.5,14
210630_151046,163.53,-4.5,8
210408_190839,117.18,75.5,13
190619_195950,127.17,2.4,5
180717_195728,71.21,-1.7,5
210414_184909,143.29,34.2,14
190823_220444,145.06,33.4,2
200826_192639,131.78,-15.0,5
200605_184054,157.39,-1.1,5
200701_202921,145.47,32.3,14
201010_151246,146.19,-22.2,5
190911_204111,81.64,0.0,5
180623_170358,82.86,-30.9,1
180404_192004,136.73,25.2,14
210622_194006,109.7,27.6,14
200607_193408,156.41,0.9,5
210509_142423,125.97,75.2,14
200603_210355,134.14,49.6,14
190525_174319,130.65,-9.1,8
210622_214501,149.09,-10.3,1
180712_193238,120.25,3.5,5
200801_193819,146.84,16.1,1
200909_200652,143.48,29.5,14
190830_183812,126.64,28.2,14
210428_184420,138.51,7.1,12
190809_191229,148.21,0.4,1
210704_173719,139.94,-7.8,5
200828_212231,118.08,-12.7,1
190717_194950,147.8,19.0,2
210702_214005,126.0,-0.4,1
200901_195537,132.76,27.9,14
180922_170743,150.75,3.4,1
200920_142624,153.88,-6.3,5
190615_180935,136.4,-3.6,5
210420_192412,155.86,6.2,1
200827_204640,135.11,-5.2,5
190727_212503,143.79,-4.2,5
190328_185153,94.82,-3.6,8
200726_173607,128.5,71.2,14
180520_162834,139.85,-1.7,5
180718_191544,142.45,0.2,1
180605_205214,137.07,4.3,4
180624_170920,145.25,5.2,4
200901_200052,142.67,35.4,14
190426_184516,114.55,78.5,13
200506_210457,109.99,66.4,13
200613_211657,136.6,-9.3,5
180510_220613,111.22,23.6,1
200809_203326,132.4,74.0,14
190402_195205,153.68,9.0,1
180401_144836,151.5,16.5,3
180503_225016,152.84,7.6,1
190525_183503,128.85,42.7,14
210423_210443,143.97,-20.9,5
200520_183710,91.84,11.0,5
190820_190232,126.99,16.6,2
180801_215719,133.09,-13.7,5
210422_193200,149.73,1.2,1
210711_185100,151.79,-10.7,5
190827_205345,136.54,-15.8,5
200807_193816,155.13,-6.1,1
190620_211733,142.76,8.4,12
180915_173818,145.43,26.1,15
190629_194610,142.69,-8.4,5
200609_191151,148.46,40.9,14
190913_144239,137.49,-15.6,5
200823_170057,146.65,24.7,14
200719_185456,153.54,4.2,5
200820_193154,116.18,28.4,14
190326_192115,156.64,3.7,1
190622_172019,151.39,10.7,1
180720_231217,154.08,-5.3,1
200725_195807,121.15,9.0,1
190405_183620,115.67,29.6,14
210602_184830,158.21,15.8,12
180629_190605,130.7,42.3,14
180725_185420,104.39,14.8,12
200529_183913,111.05,75.2,13
180925_152914,109.79,52.8,2
190903_220336,133.12,1.2,4
210709_205426,153.72,-10.3,1
190621_214607,159.08,1.3,5
200813_200328,152.83,42.6,14
180524_193634,146.88,11.2,1
210422_212431,138.44,-6.0,5
180804_193607,137.21,29.8,14
200919_181704,111.56,89.0,13
190528_211818,137.99,49.1,14
180905_192635,164.89,29.7,15
200613_185752,155.19,19.1,2
190806_200030,127.42,45.0,14
190728_195627,122.32,19.4,1
190427_183125,139.82,27.1,17
200923_192534,152.77,-3.9,5
190529_210334,114.45,-1.4,4
210501_170214,141.8,12.5,1
190601_170312,113.14,66.5,13
180401_153203,146.5,18.4,17
180614_190430,137.6,62.2,14
190804_175613,148.44,-7.4,5
210709_212336,88.37,-1.1,5
190621_204547,131.91,6.6,1
210629_192400,110.59,35.1,14
210702_200742,165.72,-11.1,1
200708_211132,150.95,18.6,14
190713_181746,132.29,30.4,13
200728_193726,121.83,29.9,14
200709_202332,122.8,66.1,14
190706_202737,128.91,8.9,1
180731_183203,152.53,29.6,15
180927_201055,105.19,13.5,2
180526_193300,148.73,45.5,14
180331_172515,64.03,-33.5,5
200620_180356,102.78,79.8,11
210422_184902,133.25,11.7,1
180330_194111,169.03,-4.5,1
200520_210311,79.82,-14.4,5
180804_205202,136.86,57.8,14
180505_150558,152.6,16.5,2
180613_221127,89.19,52.4,14
180511_212209,138.6,21.2,14
200922_203440,126.58,38.8,14
190613_210517,150.04,4.8,1
210626_193105,118.4,-5.8,8
190815_175612,124.48,17.5,2
180918_191441,129.34,4.7,4
200522_214848,120.19,52.3,14
210602_183937,117.76,-5.4,5
180926_160606,146.36,0.1,1
190810_182129,127.7,42.3,17
210606_195445,128.13,-18.4,8
200507_201854,149.36,37.7,14
200913_150937,118.23,46.9,14
200707_184541,116.51,25.5,1
180708_205607,158.91,-5.6,5
210506_213115,144.91,46.5,14
200801_221507,130.83,-3.0,5
180530_190341,163.4,4.9,1
190625_185752,110.35,23.3,1
180807_212503,155.68,-1.8,1
200614_181613,148.44,67.9,1
190707_191309,111.23,6.8,12
180525_190051,145.87,14.1,12
190816_184835,126.88,24.1,1
190519_142205,83.52,46.7,1
190606_183822,142.58,37.6,14
200704_211858,125.41,64.2,14
190908_152429,105.99,17.3,1
200517_162232,97.55,34.7,1
200625_150326,165.53,11.8,12
180530_183314,118.44,3.0,5
201018_172346,122.1,-1.0,5
190502_223900,107.44,-4.7,5
210530_162912,129.28,58.6,14
190406_171624,125.86,56.0,14
210527_190322,143.32,-14.0,5
190604_210501,114.36,48.9,14
180407_185353,79.96,-20.3,5
190924_210118,113.61,9.7,5
190924_190011,141.93,23.3,14
180415_163000,124.11,-25.8,8
190606_151751,110.04,65.8,13
190515_204726,127.32,-7.0,5
190608_175504,129.79,16.1,1
190416_195718,95.47,56.3,14
190407_151236,141.15,5.2,1
210508_184245,147.89,8.4,1
180905_214229,148.41,18.6,2
180812_195556,134.56,19.9,14
180518_195358,160.16,-2.5,1
190707_214446,155.63,27.7,14
180406_202913,154.03,2.2,5
200517_145005,97.86,25.2,1
210705_195528,138.77,66.1,14
200820_204918,152.63,39.1,14
180925_171006,149.33,15.5,1
180708_200003,141.8,73.4,14
190815_181735,160.71,-3.8,5
200611_204503,85.7,-18.0,5
200524_171455,121.39,72.0,14
190704_183912,89.67,-11.4,5
200814_193615,145.89,42.8,14
190706_213150,151.53,12.5,1
190726_202155,108.52,0.5,5
180705_193555,128.33,62.0,14
180908_192724,134.95,36.0,14
180529_214916,127.63,-4.5,5
210502_160159,140.71,-0.6,1
200819_205750,113.76,65.8,14
190619_191053,148.57,7.3,1
180401_150125,106.41,-25.0,8
210424_181650,159.32,10.1,1
190629_171732,125.16,-1.3,4
190901_165240,112.72,34.5,14
190608_173743,143.02,8.6,1
180509_212152,143.13,-10.8,5
190602_182425,113.31,-20.7,4
210407_221757,134.04,41.3,17
180705_185231,110.69,22.1,1
200611_191033,124.84,59.3,13
200924_195832,123.09,50.4,14
180529_185858,136.86,32.3,14
200829_180559,135.19,58.1,14
200626_193646,142.86,49.6,14
190731_202712,151.01,1.7,1
190529_195304,127.48,23.3,14
180629_222303,148.28,35.2,14
200910_202302,136.2,-4.6,5
190911_191527,145.53,11.8,1
200626_211101,158.23,23.2,14
180603_173232,138.04,15.5,2
190418_211236,101.27,78.8,13
180602_190751,32.68,24.8,16
180905_185123,62.88,-26.2,5
180503_195313,103.37,15.6,1
180926_144045,147.6,-1.5,1
200813_190911,101.58,15.5,1
210705_194537,141.98,32.0,17
200702_212641,143.54,10.5,1
190417_192718,141.65,17.6,14
190801_212203,140.83,6.2,1
190809_191547,128.05,-12.3,5
190821_195719,124.27,17.7,2
200920_142455,98.35,75.7,14
180808_192959,105.39,-18.2,5
180421_191928,157.36,6.6,1
200715_201522,153.76,-14.7,5
190413_180725,108.73,3.4,4
190903_220307,141.83,43.5,17
200818_184824,139.86,16.0,1
180530_201920,113.62,43.1,14
200709_200635,114.29,66.6,14
201023_211909,137.44,-11.5,5
190330_174725,121.17,39.4,14
200605_212310,142.04,61.1,13
210420_211129,133.94,-2.3,5
200813_210017,128.79,10.9,1
190628_201459,152.39,13.2,2
180404_205220,107.83,59.0,14
200606_161534,150.06,15.6,14
200505_140654,130.8,33.7,14
190626_183500,162.73,21.0,2
190810_210611,102.56,88.7,13
200701_202940,105.53,80.6,13
200820_190142,127.19,37.3,14
180502_192200,158.85,9.2,1
190706_191420,137.14,-23.5,5
200713_193103,152.27,29.7,14
200903_185656,88.61,38.9,14
210529_181126,129.26,15.0,1
180918_205234,150.7,-15.8,8
190824_194948,139.19,18.6,14
190630_182121,102.7,25.9,1
200821_204235,94.53,3.8,4
180602_193802,98.38,-12.5,5
190703_195128,169.13,-8.4,1
200627_171850,152.92,34.4,14
200726_170525,93.65,5.9,5
190417_220555,118.59,40.2,14
180718_183524,130.56,26.9,14
200809_193608,136.7,67.5,14
180815_184034,135.92,29.1,15
210629_194800,115.4,-8.6,5
200925_204753,126.35,18.0,1
200903_192027,117.05,-2.2,5
180915_173237,160.26,6.2,12
200916_191339,134.74,-0.4,5
210601_195221,138.76,10.3,1
200920_155638,118.19,25.2,17
180526_175312,142.53,22.9,17
190728_180653,137.73,62.2,14
190526_165341,123.49,-9.7,5
190508_191255,151.09,45.5,14
180502_221049,133.18,67.5,5
190425_185444,46.79,47.4,4
190803_183302,110.05,41.3,14
180327_184703,132.94,32.1,14
200804_191728,156.36,16.2,14
180914_193930,164.76,2.8,4
200611_210308,142.69,-20.2,5
180502_192611,101.94,45.9,14
190413_171211,160.08,-2.9,2
180617_173728,118.12,1.6,1
201009_193257,152.19,19.1,14
180530_201610,128.29,44.6,14
180415_165905,99.06,42.6,14
201023_195257,118.44,66.3,14
180811_185541,149.81,62.1,11
200727_204402,145.65,8.6,1
180329_192206,141.81,28.3,14
180504_184729,154.49,10.1,1
180410_183336,132.98,26.3,1
180708_205236,136.45,36.6,14
180908_195949,160.18,0.8,1
200614_185013,135.61,49.6,14
201031_180850,144.94,31.4,14
200613_191435,146.84,23.7,14
190713_192321,152.94,-7.7,5
180914_183243,108.77,-7.3,8
190628_200857,157.1,4.9,12
201022_195817,113.06,42.7,14
200524_164755,151.48,22.4,2
210416_192154,151.37,19.5,14
180801_212833,83.75,54.4,14
190608_174907,131.87,1.3,8
200515_195433,133.0,24.2,14
180408_181845,146.68,-13.0,5
210523_152148,138.09,37.8,14
200924_211900,157.11,25.7,15
190817_205127,158.45,-11.9,5
190727_203745,165.75,8.1,1
180718_204910,69.4,-29.6,5
200724_212542,120.32,43.8,14
201006_190645,142.82,12.4,1
201023_183947,150.17,18.9,14
200815_175821,146.9,33.7,14
180927_212631,71.47,-17.8,5
200529_184608,114.13,-13.0,5
180413_192052,163.57,11.0,1
180706_200606,97.78,30.5,1
200918_214121,155.43,3.9,1
210615_210857,156.39,-7.6,1
200612_184054,120.18,21.3,1
200814_193710,123.98,15.8,1
210404_171258,127.29,6.8,1
200626_195003,146.72,18.4,14
180529_190554,63.1,-22.8,5
190818_172913,136.33,13.6,1
190827_200307,153.79,7.4,12
180608_203404,157.1,-8.4,5
200711_190742,148.36,1.4,5
180905_212541,163.01,27.4,15
210604_194155,154.08,-4.6,8
180407_182548,124.57,80.9,13
181013_174943,159.17,-4.8,5
200725_180210,126.14,2.0,5
190825_203330,103.02,22.6,1
200512_201928,152.69,4.9,1
190420_194153,145.01,-13.0,5
210413_201950,111.52,-2.5,5
210605_170151,145.38,13.9,14
180710_191527,157.19,7.4,2
180608_214719,97.74,0.0,5
200604_204304,102.63,16.1,1
180718_192321,86.94,10.4,2
190614_191829,114.52,-17.0,5
210605_194355,143.54,11.1,1
200617_205658,136.54,33.6,14
180717_192304,142.17,2.0,1
200823_190416,119.85,-3.6,8
200912_172401,131.83,-11.5,5
180510_203041,164.2,-10.0,5
190901_152102,152.85,-8.1,5
190407_163948,156.7,4.2,5
190717_210116,135.39,11.7,1
190522_200337,152.19,24.0,14
180801_205125,151.9,-4.4,1
190515_211433,142.04,25.7,14
180503_200150,129.73,-7.0,5
210612_171755,140.79,28.7,14
190612_213451,163.57,5.2,12
200804_195519,106.44,20.0,1
200625_180750,133.77,35.0,14
200609_193726,128.06,4.3,5
190331_150510,147.77,26.5,14
190824_193109,143.57,17.3,1
190809_195519,111.05,73.8,13
201015_201223,148.0,32.1,3
180913_193533,105.17,49.2,14
190525_184707,119.04,10.3,5
180428_172019,135.11,-26.5,5
201024_194817,105.74,6.8,12
200611_185501,152.69,2.4,5
190910_191005,104.69,44.2,5
200809_194222,115.78,86.3,13
200619_192229,154.5,6.4,2
190731_185317,140.12,22.2,14
180929_200837,83.91,-19.4,5
180629_210434,132.09,2.9,5
201006_192419,137.52,51.5,14
200804_212752,136.48,2.9,1
200704_183123,149.23,-12.6,5
190516_203044,114.42,-11.0,5
200602_205049,134.53,46.2,14
180801_213844,147.04,35.0,14
190609_165930,132.98,32.6,14
190628_195655,143.29,-0.7,4
180704_200524,133.81,-4.2,8
190608_191847,159.22,-11.4,5
180801_193108,127.21,40.5,14
200606_175719,162.56,-7.4,5
180614_211347,150.06,-16.7,1
190420_192923,153.57,2.6,5
210519_154107,137.94,36.2,14
180928_212140,137.84,45.9,14
180707_205922,116.52,77.8,14
200910_194256,127.9,39.2,14
190621_204907,139.63,26.3,14
190504_150952,133.98,7.2,12
210406_203208,140.04,12.0,14
210428_192625,154.26,17.4,14
200609_214842,101.34,32.7,14
180520_153058,147.64,-4.1,1
180729_183200,120.23,65.0,14
180621_194251,133.64,73.6,13
200908_184154,150.77,29.5,2
210528_190733,140.42,8.6,12
190510_194629,146.39,25.7,15
210518_195738,141.14,-7.7,5
190518_181113,149.38,16.2,14
180718_192009,160.84,5.5,12
190630_192359,125.13,-15.6,5
180915_190142,152.23,-9.0,5
200727_184426,119.0,72.4,13
210511_211015,135.02,8.8,1
190619_194747,134.53,-18.8,5
201006_184932,146.84,59.6,14
190616_191216,135.38,12.9,1
210527_193759,133.25,8.1,1
180623_174914,152.21,3.6,5
190717_211220,155.15,-6.3,5
190816_195828,143.43,-10.6,5
180615_193056,122.76,22.2,14
180412_194747,137.28,-6.3,8
180613_214456,109.47,32.2,14
210608_193323,89.9,-11.8,5
180501_203346,121.37,48.0,13
190913_151616,119.05,59.3,14
210418_160424,156.49,12.0,1
180708_191213,138.84,19.6,14
210427_212040,98.92,36.4,1
180810_211710,142.94,6.0,12
190404_214112,156.5,7.5,1
201017_183959,143.73,-5.5,5
200825_204516,143.19,55.0,14
210627_182154,119.57,57.1,14
190413_174340,133.96,-5.4,4
200707_213502,136.46,35.8,14
180418_211128,116.83,-5.6,8
200906_143805,145.49,22.8,14
180930_154203,166.55,16.5,14
180925_153420,136.88,47.2,14
190518_170108,118.87,-0.4,5
201016_192833,118.52,5.2,1
180809_185136,159.25,25.0,15
190709_204150,135.96,18.8,14
190426_205021,158.89,61.4,14
190404_191804,161.58,24.0,3
210415_210158,124.4,51.2,14
210603_202511,144.88,19.1,2
200614_180319,153.56,-2.4,5
190926_190307,132.75,0.6,5
200528_203423,113.7,64.5,14
190809_192353,96.52,60.8,14
190827_193311,134.64,15.8,12
200526_211333,111.21,3.6,1
180417_185533,155.99,12.2,12
210620_181702,90.36,2.4,5
190526_154206,134.65,-8.0,5
190420_200802,164.35,-4.9,1
180922_184340,138.47,55.3,14
181013_180542,159.39,-8.3,1
