PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
180913_212028,133.98,43.2,14
190627_191217,124.78,44.6,14
210408_185151,146.56,-2.2,5
200919_194856,151.77,27.6,15
190703_184814,122.87,-23.5,5
210415_203943,111.35,42.2,14
200617_212956,150.6,17.4,2
190327_183452,130.53,32.8,14
210509_154939,135.2,27.9,2
180522_161716,156.87,-16.1,5
201014_211938,158.75,-6.0,5
190416_201347,154.47,32.3,14
200830_175317,151.62,40.3,14
210617_212123,161.85,23.0,15
190804_193432,154.8,30.4,14
200616_202608,135.85,-11.7,5
190811_192746,144.42,-1.2,1
210609_204611,151.68,48.3,14
201018_173528,109.06,52.4,14
180926_160134,146.22,-0.5,5
200530_171118,102.63,-15.2,5
210413_204238,106.61,-12.5,5
200802_184846,123.79,-15.0,4
190731_184319,151.91,38.8,14
190414_160714,148.71,25.2,14
210427_193815,129.62,32.2,14
200904_201947,139.81,27.7,17
190817_194513,147.13,-3.5,1
190830_195002,131.09,47.2,14
180519_193655,109.62,42.9,14
200620_183628,130.43,31.8,14
200529_193107,124.54,67.2,14
190602_183757,134.87,-7.4,5
210702_214226,115.73,16.5,1
210411_150330,121.24,-4.5,5
190712_192908,158.75,9.5,2
180812_195733,148.47,35.2,14
210519_164146,153.47,11.6,2
181013_175949,155.37,32.5,15
180520_153938,145.75,-12.2,5
180810_204559,119.81,56.7,14
200508_191720,111.01,-9.5,5
201015_192938,115.26,71.3,13
200510_152848,117.28,0.9,5
180703_191507,95.15,-21.9,4
200507_190936,137.25,30.6,2
200923_204826,132.83,23.3,14
200606_173732,119.46,54.1,14
190825_202123,84.82,32.7,14
180427_204552,154.57,-11.1,8
200805_184315,116.04,49.3,14
180807_205529,153.96,21.6,2
190410_193106,146.72,26.9,14
180418_184451,150.92,23.7,1
180516_195114,106.84,50.0,2
200909_220446,154.26,-0.9,1
200702_212008,153.28,-2.6,1
190817_185831,129.0,34.7,14
180610_171904,150.61,11.0,2
180718_190333,111.25,-3.1,5
200628_172009,141.06,1.6,5
200730_190224,124.4,0.5,5
200913_140013,143.65,16.9,2
180520_152059,140.67,47.2,14
210513_204707,68.07,48.3,14
190514_183448,149.59,9.6,1
190809_202104,119.76,2.8,1
180523_200715,162.45,12.0,2
200822_182036,131.88,-8.6,5
180923_164708,92.34,-12.3,8
180518_200945,135.66,-24.2,1
200920_165728,152.71,20.6,15
200519_194353,142.42,6.4,5
180809_213702,132.74,3.6,1
210418_144650,147.69,-7.7,5
180407_182449,131.78,-1.2,1
180615_192308,135.33,39.0,14
180805_184843,144.05,-8.4,4
180704_204754,134.94,21.8,14
180622_193143,118.54,42.7,14
200506_202026,140.81,34.4,14
190509_215929,148.81,23.7,2
180728_194237,128.49,-4.6,5
200920_152022,131.55,52.4,14
190402_200533,150.14,-11.7,1
180712_195140,103.77,-4.8,8
200823_195315,135.78,11.1,1
180328_190422,97.84,-14.7,5
201021_190552,120.78,11.6,1
190608_174308,148.03,5.4,4
180926_163846,147.26,17.5,2
200830_190647,135.01,-6.9,5
190519_141540,158.83,-7.6,5
210704_180116,157.51,-11.6,5
190925_183411,146.21,2.8,1
180515_183933,150.09,-8.8,5
180504_184720,154.42,7.1,1
200918_194232,154.68,28.2,15
180612_193543,151.16,-8.8,1
210616_210415,94.82,-22.8,5
180927_214527,152.02,4.9,1
200627_173106,123.55,-1.5,5
180327_183552,140.11,-21.1,5
200630_185707,159.45,16.4,14
210612_185228,118.93,32.5,14
200725_204814,137.38,61.3,14
210517_201907,126.6,28.0,1
200816_184607,146.97,20.5,2
200508_183655,118.81,4.5,8
190803_202337,145.2,-15.7,5
210413_194101,108.25,78.9,13
200807_192817,145.76,-7.9,5
180522_154333,135.44,8.1,2
180427_201937,156.49,-3.4,5
190924_201647,136.13,-7.0,1
190605_183424,105.02,68.8,13
200613_142619,145.96,19.8,14
190623_173705,128.87,64.2,14
180504_223107,148.61,3.3,5
200901_194509,152.67,-8.4,1
200611_184617,145.04,10.4,2
200630_193400,146.42,-3.2,5
190629_191446,150.73,-4.7,1
190828_202449,158.09,22.7,15
190621_191730,118.32,37.9,14
190323_154510,140.12,23.9,14
200519_184051,129.72,45.8,14
180503_202802,111.36,49.8,14
180401_155444,150.65,-2.5,1
200522_203847,145.88,2.8,5
180328_193206,92.8,52.0,14
210406_183622,133.23,-1.2,5
210608_205837,158.0,9.2,1
180411_193217,104.51,-6.0,1
200918_193612,134.18,54.8,14
210612_200117,139.49,18.4,1
190817_181009,161.01,-7.8,5
180601_191816,119.86,53.0,14
180703_195459,153.4,-3.5,5
201027_194000,121.57,59.6,14
200918_205157,124.54,55.8,14
200925_215833,122.33,37.6,14
180928_204024,142.97,61.5,14
180522_160825,146.82,-5.2,5
190507_185535,143.96,19.6,14
190430_204942,130.89,4.1,1
210418_141623,139.8,70.0,13
190524_184458,129.73,10.9,1
210611_184331,139.99,21.6,14
180927_202939,144.21,27.0,17
190326_195430,141.46,-6.6,1
200930_140806,83.37,-12.2,5
180606_192355,118.28,-1.4,1
210619_183514,119.82,80.7,13
200905_195531,152.84,18.7,2
200516_153508,161.21,26.0,15
180923_150938,143.54,34.2,14
180908_171011,168.46,-2.4,5
180926_141650,133.84,44.8,14
190731_212114,129.68,26.7,14
210626_182641,107.93,13.1,1
200728_183948,147.39,-12.9,1
200728_185435,150.39,13.9,2
180628_201213,115.24,-8.5,5
181011_203815,171.06,24.7,15
180424_210955,147.64,37.4,14
210521_220221,157.15,29.1,15
180721_183814,147.46,8.6,12
190928_172711,109.95,38.1,14
190517_185823,109.29,30.3,1
190330_193921,145.33,4.7,12
200604_194455,118.62,-10.1,5
210414_200818,135.01,13.8,2
180614_202753,155.82,6.9,12
190704_213206,107.09,-11.2,2
190614_211002,142.46,-15.3,1
190619_193211,145.99,2.4,5
180810_210828,127.66,29.7,14
210408_201941,150.31,31.4,15
200925_191732,138.29,65.0,14
210410_142724,101.64,-5.1,5
180527_142506,80.49,-7.1,5
180722_200353,136.18,33.6,17
190403_185301,120.98,66.1,14
200613_145025,148.33,40.6,15
180324_170457,129.88,52.0,14
200517_142207,152.89,9.4,1
190928_182349,84.79,46.7,14
180907_213857,148.31,4.0,1
200812_200848,148.03,-7.2,5
201014_185312,164.2,-7.4,8
210609_215811,136.01,63.9,14
190825_194658,139.47,5.3,1
180915_185718,165.03,-1.0,5
180725_204125,135.66,17.0,1
201031_175714,141.13,-0.4,5
190906_194808,152.13,32.5,15
201010_183345,106.99,32.4,14
180724_185345,145.04,42.3,14
190809_203137,134.08,25.9,14
180811_200704,50.86,-62.3,5
210608_212743,108.48,71.1,13
190526_151930,145.47,46.6,14
180619_195940,155.23,3.7,1
200829_195333,104.72,-21.1,5
180327_204804,130.18,-9.6,5
200714_192921,134.89,19.3,1
200913_163125,156.31,-0.6,5
180623_175641,90.19,25.0,1
190804_172405,127.53,49.8,14
180622_213924,159.08,3.5,1
180331_185807,103.25,-7.8,5
190808_195228,146.16,-1.6,5
180706_184734,122.16,3.3,4
210414_193609,133.88,34.9,14
210513_211357,167.93,10.3,2
190702_210910,128.1,37.9,14
180531_185053,162.7,10.8,12
200826_204622,143.65,44.7,14
180606_151941,154.11,13.4,12
200913_153951,124.35,10.2,1
200927_151119,151.71,17.4,2
210522_180625,138.61,-17.8,5
210622_200038,150.96,4.9,1
200515_213031,124.06,-12.2,8
190522_195626,155.36,21.4,14
180916_181155,117.32,47.0,14
180616_190018,86.78,19.2,14
200703_192636,139.37,47.3,14
200618_212949,159.08,-0.7,5
190622_171439,141.85,29.3,14
180921_211326,161.7,-11.8,5
190419_204134,154.58,15.0,2
210626_141206,137.05,20.8,14
180930_144146,139.0,-17.8,5
190906_185639,141.66,23.3,14
201013_205746,130.53,56.4,14
190915_145940,129.35,5.8,5
180809_183517,133.54,9.0,1
200604_214734,144.88,6.1,1
190827_205308,114.06,-9.9,5
190707_205558,126.08,-2.9,1
210706_215556,150.2,49.7,14
190928_174008,146.45,-3.5,5
200923_195721,158.64,3.0,1
210623_205626,138.3,58.5,14
180909_145831,122.45,16.5,1
201018_142319,129.45,56.6,14
190522_213932,156.06,-8.7,8
180529_200801,115.23,35.0,14
180404_190437,119.58,8.9,5
180728_180718,124.94,9.8,2
200915_205152,120.21,45.2,14
190417_183147,147.92,-5.0,1
200517_164018,122.08,10.5,1
190830_184142,112.99,51.0,14
190823_191919,129.43,-21.8,5
180718_213907,159.22,1.9,1
210417_184118,138.53,0.6,3
190619_213438,127.99,68.3,14
180510_183450,157.17,0.5,5
190901_150840,106.4,82.5,13
201008_195819,140.87,-4.8,2
180406_194843,149.23,6.1,1
210519_163719,125.59,-6.2,1
210615_205532,59.07,-12.9,5
200910_205459,88.62,25.8,2
201030_204957,149.7,31.8,14
210527_205300,132.16,27.6,14
200621_172033,142.99,26.0,3
201011_142100,152.16,-1.0,1
190929_161531,164.03,-4.6,5
200827_194908,147.94,32.6,14
210421_192251,148.55,9.8,1
200529_204712,99.75,-5.0,5
210622_190617,136.08,58.4,14
180613_211107,135.26,30.1,14
190417_190937,150.13,-4.7,5
190502_232142,113.63,-10.0,5
210427_184154,104.85,48.5,14
210706_202343,157.69,18.4,2
210424_153308,124.41,10.8,1
180701_183315,150.34,-5.0,1
201025_140129,108.75,52.9,14
180602_185030,144.83,-3.2,5
190502_212144,151.65,4.1,1
181009_162231,129.86,57.7,14
201004_155700,156.11,10.4,3
190825_184813,141.81,40.6,14
180519_175251,154.89,3.1,1
200523_161027,111.67,37.0,1
180601_184456,91.3,55.3,14
190811_174847,91.28,47.3,14
190731_212438,116.98,-25.8,8
200823_171138,124.41,41.6,14
181003_160955,96.74,43.8,14
200909_220022,156.52,-2.9,5
210425_142117,133.18,2.2,5
190412_230331,146.14,-16.7,8
180425_202629,120.59,-22.4,5
190416_205134,159.57,8.5,1
200815_214625,160.36,33.3,15
180912_200042,137.27,19.6,14
190717_201221,113.41,10.1,5
180524_192652,119.71,55.7,1
201004_145350,153.22,9.8,1
190511_193957,134.42,13.0,1
210526_204052,100.12,76.8,14
190620_203729,117.91,22.3,1
200927_163646,148.33,14.7,14
190712_221442,147.26,34.0,14
180418_194232,136.93,27.5,14
200609_204733,75.93,-3.1,5
201013_184213,92.3,-21.1,5
190822_193630,130.56,4.5,12
190426_204456,109.07,-2.5,8
200513_212316,144.69,20.9,14
180726_212816,136.41,36.8,14
180408_164605,22.93,-29.4,16
180916_143540,144.13,-1.8,5
190328_201100,165.09,-9.9,5
210523_164202,144.04,-12.5,5
180531_192303,156.36,15.4,17
200507_205813,154.63,33.8,15
190929_161458,112.79,-7.0,1
180717_214818,127.75,-1.5,5
180808_191417,133.17,61.7,14
180522_155842,149.13,3.8,5
190502_185916,145.11,40.4,14
180814_212807,116.33,28.9,14
200830_165215,108.7,44.5,14
190713_183156,132.42,5.2,5
180414_191951,149.68,16.1,14
180415_145146,126.33,-22.3,5
200602_195211,144.38,15.6,1
190329_191628,101.82,-3.7,5
210627_200425,145.18,9.2,2
180520_173849,119.56,64.7,14
190614_200912,152.8,28.6,15
190619_205939,142.43,7.9,1
190601_170400,110.99,-11.8,5
180816_205422,92.99,-16.9,5
210608_193013,147.26,20.1,14
180426_193347,121.81,60.1,14
190815_184136,89.2,37.2,14
190418_195826,156.07,38.4,14
210606_185609,148.62,31.2,14
180729_201555,158.96,15.4,14
190607_204325,152.14,-8.0,1
200524_170132,145.46,21.0,14
190606_170857,132.18,39.6,13
190811_185857,127.62,14.0,1
210616_153844,108.73,61.1,14
201020_190054,143.6,8.7,12
180426_205632,74.86,-9.7,5
200829_212402,166.87,17.4,2
180916_141652,129.06,31.4,14
190823_183957,119.45,-5.4,5
210619_195849,122.07,-10.8,5
200711_200545,105.84,46.7,14
180623_202744,87.69,-19.9,5
190711_194219,146.84,38.2,14
180724_215255,149.02,24.8,14
180428_181049,140.1,-2.6,1
200913_171647,131.38,-7.8,4
180627_192045,123.44,11.4,12
190730_211716,67.54,42.3,13
190511_171833,146.67,0.3,4
180417_185114,152.7,24.5,2
180525_185110,134.02,23.4,14
190817_191442,158.96,16.5,3
200508_190045,124.68,63.5,14
190510_183934,130.94,42.0,14
200617_192753,139.06,61.4,14
180428_175858,150.86,4.7,1
201001_140227,149.73,22.6,2
210428_184937,145.64,29.5,15
210704_190305,169.36,6.5,12
200609_210403,111.09,-5.5,2
180428_172058,159.7,9.2,1
190822_192437,134.22,39.9,14
190602_172130,149.29,-4.8,5
180614_184333,137.21,-21.3,8
200517_163133,151.37,10.5,1
190615_191151,143.04,19.9,14
200904_203351,130.49,17.0,1
180505_161224,142.51,19.5,2
180708_205054,156.6,-9.7,1
190903_191952,100.57,-16.4,5
190822_193904,157.69,30.4,2
190425_183900,140.18,28.8,14
200911_192310,95.56,42.8,14
190823_195752,148.43,28.8,14
190528_203003,139.49,4.0,1
180426_212318,140.71,10.1,1
190816_201254,141.3,37.6,14
210408_212816,73.89,73.6,14
200728_205636,144.75,23.9,14
180529_211232,142.68,45.0,14
180505_172442,124.85,42.4,14
190920_185518,108.46,-4.3,1
190920_192952,87.78,-11.5,5
180420_204528,155.75,24.1,15
180805_192512,142.94,41.4,14
180626_192600,162.85,-9.6,1
190425_191341,123.83,22.2,1
180728_200449,140.3,45.8,14
180506_153240,145.69,-1.5,4
190508_193600,146.9,41.7,14
210501_181824,125.18,3.2,1
190428_143555,112.54,14.0,1
210513_210550,142.23,3.0,1
180506_171016,135.79,32.6,14
210514_192851,133.0,3.2,5
180615_192241,150.39,11.0,1
200620_195040,161.49,13.3,2
190926_193323,118.36,-7.1,1
200927_152922,128.78,23.4,14
200522_204533,143.99,37.8,15
200614_201728,142.73,38.7,17
190420_183910,89.54,54.3,14
190628_195742,153.33,-4.6,1
200912_174652,121.02,5.7,12
190704_205427,135.33,3.7,5
190809_212757,151.6,-8.3,5
180602_192943,128.73,3.8,5
180508_211834,155.35,31.0,14
180722_185747,147.17,-5.2,1
210410_164833,154.11,15.2,2
200721_200034,109.62,24.8,1
180609_195620,99.71,-14.4,5
201027_185119,156.58,-5.0,5
180729_191052,137.88,14.5,1
190611_220906,130.03,10.8,1
180427_212140,155.25,-10.9,1
210606_175626,129.78,71.5,14
180914_194719,138.35,25.1,14
190424_201936,128.34,14.0,1
200926_193329,139.47,27.7,2
210705_201617,146.61,-7.6,5
210527_193110,127.06,72.4,13
190825_190206,159.32,32.1,15
190509_200809,121.79,55.6,14
190811_194132,123.21,56.8,14
190411_200849,165.07,5.8,1
190707_195420,118.58,76.0,14
180417_190939,149.89,3.2,5
200801_192536,161.0,6.7,12
200821_201453,108.89,-5.8,5
200627_190529,132.64,68.9,14
180629_211916,105.9,-13.0,5
180708_203426,79.83,14.3,4
200613_182319,98.01,5.8,5
190622_191737,136.41,-8.9,5
190505_141048,107.86,19.9,1
190810_193053,98.18,5.8,5
180502_200001,168.78,21.2,15
200821_201128,134.44,-10.9,1
200827_211555,129.12,46.2,14
180427_211220,149.48,46.6,14
180708_205924,134.8,30.2,14
190521_185425,129.97,40.8,14
180523_200749,96.79,-16.8,5
200611_185708,156.9,-1.3,1
190903_221459,145.07,28.6,14
190530_203834,141.37,12.6,1
190601_174809,127.21,6.1,1
200906_164336,151.0,25.6,14
190818_174703,165.12,4.6,1
180621_191812,129.18,18.0,1
200529_202242,140.27,-10.9,5
180607_212833,140.61,32.4,14
190406_195636,146.89,15.7,14
190620_193718,141.95,8.1,1
200505_154445,158.04,7.9,1
190327_192457,140.69,-4.1,5
200628_184431,150.08,0.7,1
200716_184751,131.72,4.7,12
210430_195712,126.91,49.1,14
190605_212353,108.44,17.7,1
180720_215928,99.5,41.0,14
180531_190343,150.12,-1.4,2
190329_214529,131.28,2.2,1
200716_193030,89.9,13.0,1
200625_161529,151.91,0.6,1
200627_170228,143.81,64.9,14
210622_194846,157.69,-3.4,5
200618_211710,143.33,17.6,1
200613_170313,156.86,3.2,1
201022_205305,108.56,-2.8,5
180522_142701,145.84,36.8,14
210613_192700,125.99,27.6,14
190810_185953,124.12,46.1,14
200806_194504,145.98,8.9,1
190407_142748,145.88,32.3,14
201009_173713,117.59,56.6,14
201007_184551,153.49,-8.7,5
210627_191519,118.28,11.0,12
201001_155043,149.95,-8.4,2
190507_203052,117.95,46.2,14
190609_185602,148.8,14.2,2
200529_194549,123.37,40.7,14
210618_195905,134.13,-4.9,5
200830_191658,122.53,60.7,14
190423_203318,152.6,14.1,2
180407_183338,171.0,-3.0,2
190831_210929,148.8,30.6,15
190502_193154,143.84,-19.5,5
180509_200840,159.48,-17.6,1
210629_195123,164.9,-9.4,8
180921_204204,100.31,-19.3,1
200930_154027,158.57,56.6,14
200911_185726,145.11,27.5,3
200926_192544,98.48,9.9,5
190920_210332,148.19,25.4,15
190402_193332,153.07,0.0,5
200628_192922,113.8,-8.6,5
180508_215828,166.96,-11.0,5
200804_210636,148.74,31.4,14
200809_201917,157.89,9.2,2
180705_204353,123.0,67.4,14
180623_183817,146.86,-4.7,5
190601_182757,160.29,-6.9,8
180626_195424,127.62,36.5,14
180525_192336,159.21,22.7,15
200924_195956,152.84,6.7,12
180801_211500,167.13,-7.4,5
190327_190005,155.32,-5.6,8
180918_203218,75.4,35.3,14
200806_202512,121.13,31.9,14
200915_194314,131.41,22.0,14
190502_202438,146.38,39.7,14
190602_193913,135.79,-9.5,8
190627_184626,138.17,-19.7,5
200812_184733,152.13,55.3,14
190830_194610,156.36,1.0,1
200623_191924,151.15,12.9,2
200527_184941,151.86,43.3,14
180808_204451,145.82,20.6,14
190705_214337,150.41,16.8,2
190331_141613,139.28,-17.3,5
190602_184806,145.72,37.4,14
190930_193638,131.77,42.5,14
200621_190206,106.41,-24.4,5
190412_201145,146.07,21.8,2
210512_195913,141.68,28.9,14
201007_150806,109.18,37.4,14
200507_201941,146.87,5.2,1
190908_150012,126.15,80.0,13
200621_185915,155.72,-3.8,5
210509_160611,145.08,9.0,12
180412_213658,120.73,-9.7,5
181009_163820,34.55,-49.2,16
200620_192007,151.78,-7.2,5
210404_165226,151.57,54.1,14
190427_172318,157.96,2.7,1
190416_210731,139.62,36.1,14
180520_161525,126.36,4.2,5
210619_192511,129.05,31.5,14
180929_170709,153.14,57.3,14
180415_154129,151.49,28.6,2
190424_211205,113.45,-8.9,5
190404_214040,104.09,-2.5,5
180925_161111,150.85,37.4,14
190504_180105,121.89,26.2,14
200821_203649,151.69,-0.1,1
190604_184628,110.4,-9.7,5
200611_185622,152.05,22.1,17
200531_175422,158.48,6.9,1
201014_205026,98.46,61.4,13
190601_201335,144.07,46.5,14
200822_183247,151.99,22.5,14
180920_193255,88.56,-11.7,8
200903_193059,158.35,16.4,2
190616_174836,162.29,-3.9,5
190726_200210,139.07,10.9,1
200616_192159,161.64,-1.5,5
200701_194852,121.32,79.0,13
201014_200950,108.0,-17.8,5
200926_175154,167.88,-1.9,1
180408_165627,151.73,-6.4,5
210430_204656,140.14,30.4,14
200508_194244,150.42,-4.8,5
200726_195834,155.82,6.5,1
180619_192556,130.68,31.6,14
180706_204952,138.97,51.2,14
210625_195551,127.26,51.5,14
180523_183636,97.65,61.3,13
190928_181526,103.34,61.3,14
180925_172655,126.41,71.6,13
180518_193154,153.31,63.6,14
210706_214446,121.16,26.0,14
190807_195911,137.65,57.8,14
200611_214650,75.83,-28.8,8
180914_205801,139.22,12.6,1
180502_220838,121.2,18.2,1
180324_154747,151.89,-6.4,5
180930_142627,117.07,-2.1,5
190903_204048,169.72,32.5,15
190531_191853,144.95,28.8,14
180607_183121,139.98,3.8,1
190930_194528,134.99,32.4,14
180609_201651,116.56,32.7,14
190411_191415,140.95,30.7,14
180429_165136,142.12,-20.5,4
180619_203621,163.39,23.9,15
190831_190136,127.68,27.0,14
180717_185657,126.65,-14.4,5
200716_190647,89.69,65.9,14
190512_160357,151.68,25.5,14
180729_190204,146.17,-4.4,5
200623_194717,113.86,32.1,14
200821_184538,157.48,-9.7,5
200910_183733,146.2,46.9,14
200609_212042,146.17,-4.2,5
180429_144714,116.85,-18.2,5
190503_205818,154.66,-11.2,1
201017_194910,126.6,34.7,14
200620_174915,123.4,20.5,1
201017_170035,128.8,51.8,14
180421_193600,98.09,-23.9,5
200925_183335,135.96,54.7,14
190731_183032,157.44,23.8,2
201008_211021,142.77,15.3,17
190718_192101,148.43,19.4,14
180515_185323,111.9,44.8,14
201006_195529,80.35,28.8,14
180415_171443,140.1,1.0,1
200521_212737,142.66,-19.3,8
200824_200544,123.89,-6.7,1
190914_175039,136.54,3.6,12
190426_214603,120.42,-3.9,5
190908_150452,98.05,33.8,1
190813_193533,132.34,41.5,14
190328_185835,104.4,17.4,14
200801_181457,119.59,52.5,14
190828_204900,127.36,-2.1,5
210624_205017,155.27,-9.4,1
190518_194641,147.06,-14.3,5
180706_200044,111.12,13.0,1
190728_181839,155.61,-15.1,5
200630_193906,146.96,20.8,14
190510_203021,134.63,52.0,14
190810_182528,101.86,41.8,2
200930_140337,148.31,5.9,2
190712_214846,127.79,32.3,14
190811_183313,144.66,29.0,17
180802_195646,144.11,9.5,1
180428_185124,138.98,64.1,14
201004_150552,166.77,24.5,15
190706_194558,150.42,16.9,14
190410_190440,118.29,-4.1,5
200516_194330,135.94,21.6,14
180518_194510,130.54,-13.0,5
210627_175320,145.62,15.8,14
210616_191606,135.28,14.4,1
181012_184840,154.11,-3.4,5
180421_185903,149.99,-6.2,5
201023_213417,137.91,18.1,14
180420_203646,144.11,12.1,1
190924_200842,124.35,34.4,14
200828_200030,137.85,25.0,14
180927_192128,154.68,23.6,15
190816_204717,154.09,28.5,17
200604_190148,149.24,7.1,1
200719_190050,140.78,0.6,1
190627_184533,122.35,-19.2,8
210623_203459,133.91,28.1,14
190330_172645,145.92,-4.6,5
210626_194756,129.59,61.2,13
200728_213101,124.4,4.5,1
190730_211135,124.34,21.3,14
200704_200041,153.92,18.5,2
190809_191442,160.93,1.9,1
210606_193915,158.59,19.2,2
190606_173644,102.09,31.1,1
210511_184353,102.7,-7.5,5
190516_183833,118.38,36.5,14
180505_151114,113.73,40.6,14
180418_193845,91.89,-19.3,5
180613_202531,104.61,37.0,2
210420_204211,163.91,8.2,1
180613_204943,125.93,32.2,14
200816_193201,128.85,58.1,14
190501_185244,116.15,-0.9,5
210519_151605,164.0,19.9,15
200609_194118,126.71,23.6,2
190510_221217,127.58,3.0,5
190709_213928,136.76,-9.6,5
200528_213125,146.33,15.7,14
200923_201825,149.79,25.3,14
210619_153538,146.86,-2.7,5
190421_154856,152.58,36.4,14
180406_190636,95.79,56.3,14
180531_203807,136.68,4.7,4
181009_164344,153.42,25.8,15
180613_213136,149.51,7.8,12
210515_175941,147.69,9.3,12
200521_193819,145.26,39.5,14
210511_205319,102.7,46.2,14
200602_192522,66.2,70.3,14
190323_172432,138.41,25.5,17
210707_190257,164.23,3.9,2
190426_204936,112.0,-24.6,5
190911_193803,80.64,55.0,14
190705_210438,160.7,13.5,12
190529_194006,153.09,15.2,2
190628_192857,129.55,21.4,14
180629_211517,132.48,38.6,14
210706_201450,134.67,59.5,14
190518_181903,122.42,14.6,1
210523_171744,96.82,61.7,13
210522_171520,166.36,-5.4,10
190712_184806,149.98,20.1,2
210606_172740,143.41,38.6,14
200610_193007,124.96,72.3,13
210523_162405,154.68,14.3,14
190517_194222,163.44,9.4,2
201003_181630,149.92,-6.3,8
180608_205937,151.99,17.7,2
210521_210236,160.73,-6.4,5
200916_211932,163.1,-6.3,5
190524_203338,138.64,6.6,1
180327_221348,126.18,-7.0,5
190508_191753,139.61,13.2,2
180904_212028,159.35,16.5,2
200904_202736,89.07,14.7,5
200620_180424,161.37,-2.2,1
210521_195708,147.21,25.2,14
200828_200457,126.37,2.5,1
210511_184641,118.46,6.1,12
200726_171730,127.96,20.2,14
210427_205442,130.95,62.6,1
210518_195937,137.79,46.2,13
190531_200532,110.62,46.9,14
180927_195007,147.76,9.6,1
180329_211723,104.82,63.8,13
180812_194419,120.2,-12.8,5
200604_193352,160.12,-7.9,5
200626_183132,155.47,-11.2,1
190331_142218,153.2,35.4,14
210529_181730,140.99,40.4,14
190522_205514,136.81,27.2,14
200513_203700,137.02,4.0,1
201006_204618,136.99,5.0,4
210509_195900,149.73,19.2,14
200505_155339,138.44,45.4,14
180613_194009,160.35,-12.2,1
181013_185616,153.8,-2.7,8
190814_202628,125.53,34.0,14
180417_192630,146.29,-2.1,1
200819_220512,124.58,23.8,14
190607_202528,127.51,34.0,14
210522_200724,106.44,26.2,1
190601_200132,136.13,56.5,14
180328_201348,136.84,-2.9,1
190428_152530,152.31,46.4,14
200731_211534,124.95,19.2,14
190510_213625,135.04,3.3,1
180731_194714,158.09,-11.5,1
180612_190332,129.46,-1.7,5
190413_194227,109.16,-3.0,5
200623_184838,127.09,28.9,14
191001_184534,154.12,14.9,1
190914_174950,162.36,12.3,1
200520_200116,142.83,3.2,1
201007_200058,133.08,3.2,5
180622_184904,159.76,15.3,2
200826_210052,154.1,23.2,14
200505_174332,158.7,-2.4,5
180503_214215,127.49,-1.2,4
210604_184159,128.39,-11.8,5
180629_191830,145.89,50.9,17
190911_202410,147.5,50.3,14
190407_162213,142.02,-8.6,5
190731_204107,139.53,24.7,17
200522_204925,108.25,35.2,1
200813_210014,125.2,-1.3,4
190711_195503,115.25,32.4,14
200605_210442,131.13,17.6,1
190411_185958,150.01,11.1,1
190714_184950,162.88,-14.3,1
190505_161535,150.97,24.1,14
190428_142943,113.79,-0.7,5
190814_183142,138.6,1.8,5
210612_172508,129.82,69.9,11
180608_194802,167.89,-12.1,5
190615_192344,148.97,2.4,1
180808_223032,29.72,-11.0,16
210513_194356,86.89,52.1,14
190516_194336,132.72,10.5,12
180519_170823,117.33,-33.8,5
190620_192450,145.34,-1.0,5
201002_141056,101.43,1.2,8
201027_202224,124.14,17.2,1
190908_160129,154.38,1.3,1
180501_200631,158.46,-4.3,1
210526_193742,144.19,47.4,14
210406_200643,137.54,-1.1,8
200904_183656,150.65,20.8,14
210603_185759,145.94,-14.8,5
190403_210051,131.94,15.3,2
200517_172829,122.24,5.6,1
190704_200912,145.36,28.8,14
180727_215047,99.35,-9.0,5
200926_180824,114.44,60.7,14
200903_184843,145.19,36.6,15
200505_150105,101.39,51.9,14
190926_201502,132.06,15.6,1
201027_195502,107.08,0.0,5
180708_183148,158.21,-1.4,5
190726_194239,98.75,36.2,2
190820_205336,107.82,43.2,14
200920_182127,95.06,57.5,13
190613_185227,131.62,31.4,14
190625_210525,155.85,-5.8,8
190511_183009,146.52,-4.8,1
200611_213309,103.2,54.9,13
200617_191954,156.48,-1.3,1
190923_212104,139.51,15.5,14
180717_200402,108.42,-15.9,5
200627_185313,121.73,38.0,14
200617_220047,109.57,-6.4,5
200927_201649,150.43,3.2,1
200625_210940,117.16,29.5,1
210423_202727,138.05,7.1,1
180426_205329,152.68,9.9,2
210513_213757,116.51,54.1,14
201029_212200,130.09,12.5,1
190823_211340,155.25,30.3,15
200505_165219,158.52,14.7,14
200522_210747,119.94,50.0,14
200703_193243,146.15,-12.3,5
180425_210729,146.14,21.1,2
190704_192934,157.89,29.8,15
190518_172209,128.81,-0.4,5
190420_203400,132.25,-3.8,5
190817_200829,134.45,4.3,5
201003_154753,134.09,12.4,1
200717_183404,95.72,-7.5,5
180324_161430,158.18,-2.3,5
190418_201156,121.82,-12.7,5
200924_195523,149.81,9.9,1
200826_191325,130.63,36.8,14
180505_163542,151.35,66.1,14
181011_212511,117.05,45.9,14
190406_185300,120.78,25.6,14
210620_200726,151.26,34.9,14
201028_200100,132.02,61.5,14
180620_204644,152.29,18.5,14
180403_215600,126.79,-9.0,5
180330_204818,142.8,-0.2,1
200926_184702,101.9,28.3,1
210526_213221,113.27,14.7,1
190420_191012,142.38,-5.5,1
190328_202235,138.21,-10.0,5
