GYEAR,G_ID,PIT_ID,PCODE,T_ID,INN,HIT_VEL,HIT_ANG_VER,HIT_RESULT,PIT_VEL,STADIUM
2020,20200614KTSS0,200614_175634,75566,SS,3,138.78,42.4,14,142.38,8
2020,20200614KTSS0,200614_175907,69453,SS,3,148.64,26.7,15,145.37,8
2020,20200614KTSS0,200614_180033,66409,SS,3,112.91,15.0,12,129.78,8
2020,20200614KTSS0,200614_180433,63448,KT,4,143.01,-18.5,5,109.28,8
2020,20200614KTSS0,200614_180647,50054,KT,4,133.01,-5.8,5,121.5,8
2020,20200614KTSS0,200614_180740,77243,KT,4,130.57,20.5,1,140.21,8
2020,20200614KTSS0,200614_181304,64469,SS,4,107.55,1.4,5,130.64,8
2020,20200614KTSS0,200614_181359,62415,SS,4,107.17,-8.6,5,128.17,8
2020,20200614KTSS0,200614_181513,79402,SS,4,145.84,14.9,1,132.38,8
2020,20200614KTSS0,200614_181613,62404,SS,4,148.44,67.9,1,140.23,8
2020,20200614KTSS0,200614_181944,64166,KT,5,153.12,21.4,2,142.98,8
2020,20200614KTSS0,200614_182211,68050,KT,5,117.93,30.0,14,121.93,8
2020,20200614KTSS0,200614_182351,67025,KT,5,139.44,17.0,14,142.97,8
2020,20200614KTSS0,200614_182947,75566,SS,5,119.72,60.3,14,143.53,8
2020,20200614KTSS0,200614_183133,69453,SS,5,151.44,-5.9,1,131.38,8
2020,20200614KTSS0,200614_183423,66409,SS,5,150.94,38.4,15,128.28,8
2020,20200614KTSS0,200614_183808,50458,SS,5,98.74,64.2,13,131.83,8
2020,20200614KTSS0,200614_184247,74339,KT,6,129.78,27.6,2,108.96,8
2020,20200614KTSS0,200614_184400,63448,KT,6,106.33,73.1,13,140.51,8
2020,20200614KTSS0,200614_184820,77243,KT,6,125.39,63.3,11,126.89,8
2020,20200614KTSS0,200614_184926,64006,KT,6,150.57,13.9,12,143.26,8
2020,20200614KTSS0,200614_185244,60288,SS,6,146.96,-1.8,5,139.82,8
2020,20200614KTSS0,200614_185425,62415,SS,6,130.43,22.7,14,140.55,8
2020,20200614KTSS0,200614_185517,79402,SS,6,142.48,-0.1,1,139.92,8
2020,20200614KTSS0,200614_185612,62404,SS,6,154.22,17.3,2,140.37,8
2020,20200614KTSS0,200614_190113,64004,KT,7,144.85,-4.8,1,135.19,8
2020,20200614KTSS0,200614_190532,68050,KT,7,162.14,10.1,12,148.01,8
2020,20200614KTSS0,200614_190718,67025,KT,7,146.19,15.1,14,150.12,8
2020,20200614KTSS0,200614_190956,75566,SS,7,156.25,20.8,2,144.08,8
2020,20200614KTSS0,200614_191111,69453,SS,7,108.4,32.3,1,132.02,8
2020,20200614KTSS0,200614_191229,66409,SS,7,152.0,16.7,2,130.71,8
2020,20200614KTSS0,200614_191318,50458,SS,7,131.29,22.6,17,143.17,8
2020,20200614KTSS0,200614_191750,62415,SS,7,113.96,19.1,2,129.35,8
2020,20200614KTSS0,200614_192004,79402,SS,7,127.09,16.2,1,141.06,8
2020,20200614KTSS0,200614_192123,69418,SS,7,139.42,4.6,5,133.09,8
2020,20200614KTSS0,200614_192412,74339,KT,8,108.92,-16.8,5,144.13,8
2020,20200614KTSS0,200614_192517,63448,KT,8,140.81,24.2,14,142.26,8
2020,20200614KTSS0,200614_192742,50054,KT,8,139.85,-19.5,5,142.76,8
2020,20200614KTSS0,200614_193015,62409,SS,8,143.34,8.6,1,141.9,8
2020,20200614KTSS0,200614_193118,61197,SS,8,110.01,69.8,13,131.83,8
2020,20200614KTSS0,200614_193200,64468,SS,8,128.56,59.9,14,142.33,8
2020,20200614KTSS0,200614_193426,66409,SS,8,146.43,-6.6,5,131.49,8
2020,20200614KTSS0,200614_193831,77243,KT,9,137.62,-10.0,1,140.47,8
2020,20200614KTSS0,200614_193914,64906,KT,9,129.98,40.9,14,139.01,8
2020,20200614KTSS0,200614_194219,64166,KT,9,147.08,11.4,2,132.42,8
2020,20200614KTSS0,200614_194340,64007,KT,9,145.61,17.7,14,140.09,8
2020,20200614LTLG0,200614_170256,77532,LT,1,159.82,-0.3,1,138.34,1
2020,20200614LTLG0,200614_170501,78513,LT,1,147.47,39.4,14,132.56,1
2020,20200614LTLG0,200614_170717,71564,LT,1,160.69,26.3,15,148.66,1
2020,20200614LTLG0,200614_170813,62556,LT,1,154.39,-7.0,5,147.38,1
2020,20200614LTLG0,200614_171328,61186,LG,1,110.41,19.3,1,149.05,1
2020,20200614LTLG0,200614_171739,76290,LG,1,146.26,28.9,14,133.66,1
2020,20200614LTLG0,200614_171905,72133,LG,1,121.44,5.5,8,138.7,1
2020,20200614LTLG0,200614_172229,62558,LT,2,147.63,-4.6,5,130.38,1
2020,20200614LTLG0,200614_172313,64504,LT,2,150.61,17.4,1,146.29,1
2020,20200614LTLG0,200614_172520,68525,LT,2,119.62,-14.3,5,146.3,1
2020,20200614LTLG0,200614_172754,50506,LT,2,158.83,-3.2,8,149.16,1
2020,20200614LTLG0,200614_173918,76249,LT,3,153.08,-5.1,1,149.47,1
2020,20200614LTLG0,200614_174136,77532,LT,3,135.94,29.1,14,145.04,1
2020,20200614LTLG0,200614_174401,78513,LT,3,168.43,8.7,1,138.7,1
2020,20200614LTLG0,200614_174557,71564,LT,3,149.14,-2.5,8,138.89,1
2020,20200614LTLG0,200614_175541,62556,LT,4,131.28,17.8,14,130.34,1
2020,20200614LTLG0,200614_175844,64504,LT,4,160.57,12.6,1,146.11,1
2020,20200614LTLG0,200614_180236,50506,LT,4,155.36,17.9,14,145.1,1
2020,20200614LTLG0,200614_180319,76249,LT,4,153.56,-2.4,5,144.57,1
2020,20200614LTLG0,200614_180854,72133,LG,4,133.04,46.3,13,139.09,1
2020,20200614LTLG0,200614_181129,77532,LT,5,152.73,4.6,1,126.97,1
2020,20200614LTLG0,200614_182152,62556,LT,5,153.02,18.5,14,132.24,1
2020,20200614LTLG0,200614_182430,79192,LG,5,171.39,5.0,1,144.6,1
2020,20200614LTLG0,200614_182512,77564,LG,5,143.52,44.9,14,132.64,1
2020,20200614LTLG0,200614_182616,66113,LG,5,166.32,12.0,1,137.63,1
2020,20200614LTLG0,200614_183223,79109,LG,5,154.48,-5.0,1,139.58,1
2020,20200614LTLG0,200614_183520,61186,LG,5,133.7,0.3,1,139.33,1
2020,20200614LTLG0,200614_183733,76290,LG,5,165.38,9.4,1,133.86,1
2020,20200614LTLG0,200614_184034,72133,LG,5,133.78,-4.2,5,148.44,1
2020,20200614LTLG0,200614_184547,62558,LT,6,143.06,21.3,2,130.8,1
2020,20200614LTLG0,200614_185013,64504,LT,6,135.61,49.6,14,147.88,1
2020,20200614LTLG0,200614_185554,79192,LG,6,157.66,38.1,14,135.33,1
2020,20200614LTLG0,200614_185717,77564,LG,6,126.29,12.8,1,145.72,1
2020,20200614LTLG0,200614_190034,66113,LG,6,101.27,22.4,2,132.18,1
2020,20200614LTLG0,200614_190536,61102,LG,6,154.76,10.4,1,128.52,1
2020,20200614LTLG0,200614_191235,79109,LG,6,151.15,22.0,2,127.33,1
2020,20200614LTLG0,200614_191513,61186,LG,6,126.0,34.9,17,139.07,1
2020,20200614LTLG0,200614_191635,76290,LG,6,172.54,12.4,2,144.74,1
2020,20200614LTLG0,200614_192415,78217,LG,6,105.19,65.7,14,133.01,1
2020,20200614LTLG0,200614_192746,50506,LT,7,157.95,16.2,1,145.17,1
2020,20200614LTLG0,200614_192833,76249,LT,7,154.03,5.3,1,144.3,1
2020,20200614LTLG0,200614_193432,78513,LT,7,115.02,-4.2,5,135.58,1
2020,20200614LTLG0,200614_193616,71564,LT,7,145.14,11.0,1,121.01,1
2020,20200614LTLG0,200614_193725,62556,LT,7,151.88,8.9,1,122.54,1
2020,20200614LTLG0,200614_194229,69100,LG,7,128.29,-3.9,5,140.86,1
2020,20200614LTLG0,200614_194549,61102,LG,7,108.22,-4.2,5,132.37,1
2020,20200614LTLG0,200614_195413,50506,LT,8,122.09,1.8,5,138.43,1
2020,20200614LTLG0,200614_195523,76249,LT,8,147.24,32.5,14,144.46,1
2020,20200614LTLG0,200614_200203,76290,LG,8,135.22,10.2,12,147.28,1
2020,20200614LTLG0,200614_200703,71564,LT,9,131.2,23.8,14,137.45,1
2020,20200614LTLG0,200614_200931,61566,LT,9,158.98,-10.4,1,146.3,1
2020,20200614OBHH0,200614_165949,79215,OB,1,156.25,7.2,1,140.65,10
2020,20200614OBHH0,200614_170109,79231,OB,1,139.62,26.6,14,127.48,10
2020,20200614OBHH0,200614_170449,69209,OB,1,154.75,4.3,1,129.19,10
2020,20200614OBHH0,200614_171214,68743,HH,1,149.38,-3.3,5,133.58,10
2020,20200614OBHH0,200614_171322,68730,HH,1,95.44,20.1,14,143.37,10
2020,20200614OBHH0,200614_171529,74206,OB,2,115.49,-0.2,5,139.71,10
2020,20200614OBHH0,200614_172210,67207,OB,2,138.2,4.7,12,133.25,10
2020,20200614OBHH0,200614_172528,71752,HH,2,152.44,18.6,14,143.01,10
2020,20200614OBHH0,200614_172608,61208,HH,2,124.7,25.1,14,144.13,10
2020,20200614OBHH0,200614_173122,79215,OB,3,142.19,46.0,14,135.1,10
2020,20200614OBHH0,200614_173306,79231,OB,3,131.3,-4.0,1,143.35,10
2020,20200614OBHH0,200614_173410,76267,OB,3,138.21,38.6,14,127.07,10
2020,20200614OBHH0,200614_173755,69209,OB,3,150.12,-11.4,1,129.63,10
2020,20200614OBHH0,200614_174004,78224,OB,3,137.36,77.2,13,131.98,10
2020,20200614OBHH0,200614_174650,78288,HH,3,145.71,21.9,15,130.51,10
2020,20200614OBHH0,200614_175004,74163,HH,3,131.77,25.0,14,144.97,10
2020,20200614OBHH0,200614_175253,74206,OB,4,103.95,22.4,1,141.11,10
2020,20200614OBHH0,200614_175341,62244,OB,4,117.07,13.5,2,127.08,10
2020,20200614OBHH0,200614_175433,50293,OB,4,115.71,49.8,14,129.33,10
2020,20200614OBHH0,200614_175648,79215,OB,4,122.41,26.5,14,133.81,10
2020,20200614OBHH0,200614_180352,68730,HH,4,132.79,49.4,14,142.71,10
2020,20200614OBHH0,200614_180903,61208,HH,4,140.75,23.0,2,141.67,10
2020,20200614OBHH0,200614_181152,79231,OB,5,129.73,-3.2,5,127.16,10
2020,20200614OBHH0,200614_181335,76267,OB,5,148.61,14.7,1,144.34,10
2020,20200614OBHH0,200614_181549,78224,OB,5,65.48,9.2,5,141.2,10
2020,20200614OBHH0,200614_182028,64704,HH,5,131.29,18.0,1,142.8,10
2020,20200614OBHH0,200614_182938,74163,HH,5,109.99,23.7,1,126.78,10
2020,20200614OBHH0,200614_183046,68743,HH,5,150.29,9.9,1,141.52,10
2020,20200614OBHH0,200614_184341,74206,OB,6,110.28,-10.4,5,127.36,10
2020,20200614OBHH0,200614_184656,50293,OB,6,112.38,-5.4,5,130.96,10
2020,20200614OBHH0,200614_185124,79215,OB,6,154.21,7.0,1,136.06,10
2020,20200614OBHH0,200614_185501,61208,HH,6,135.74,29.5,14,143.55,10
2020,20200614OBHH0,200614_185541,69737,HH,6,129.07,46.7,14,144.03,10
2020,20200614OBHH0,200614_185648,64704,HH,6,127.93,70.0,14,143.35,10
2020,20200614OBHH0,200614_185954,76267,OB,7,132.91,71.7,14,146.93,10
2020,20200614OBHH0,200614_190124,69209,OB,7,110.51,-2.6,5,146.28,10
2020,20200614OBHH0,200614_190402,78224,OB,7,157.59,10.0,1,136.93,10
2020,20200614OBHH0,200614_191001,78288,HH,7,150.07,12.1,1,120.5,10
2020,20200614OBHH0,200614_191338,74163,HH,7,129.55,41.2,14,139.5,10
2020,20200614OBHH0,200614_192259,66203,OB,8,138.13,29.9,14,138.15,10
2020,20200614OBHH0,200614_192337,79290,OB,8,145.91,1.6,5,132.37,10
2020,20200614OBHH0,200614_192619,68743,HH,8,123.18,6.1,5,144.57,10
2020,20200614OBHH0,200614_192856,71752,HH,8,150.67,18.8,2,142.53,10
2020,20200614OBHH0,200614_194117,76267,OB,9,139.02,-7.6,5,132.8,10
2020,20200614WONC0,200614_170920,64300,WO,1,93.89,46.9,14,138.13,7
2020,20200614WONC0,200614_171614,62907,NC,1,142.33,17.6,14,143.63,7
2020,20200614WONC0,200614_172251,76232,NC,1,155.87,-14.8,5,140.73,7
2020,20200614WONC0,200614_172539,65586,WO,2,123.76,30.5,14,140.58,7
2020,20200614WONC0,200614_172612,67304,WO,2,131.8,39.2,14,139.91,7
2020,20200614WONC0,200614_172718,65399,WO,2,127.97,63.4,14,121.49,7
2020,20200614WONC0,200614_173004,62925,NC,2,145.59,24.0,2,129.87,7
2020,20200614WONC0,200614_173247,63963,NC,2,125.89,-7.1,5,138.69,7
2020,20200614WONC0,200614_173522,74465,NC,2,127.73,-8.4,5,133.15,7
2020,20200614WONC0,200614_174113,64657,WO,3,96.45,43.2,14,117.65,7
2020,20200614WONC0,200614_174203,78168,WO,3,120.99,88.6,13,141.27,7
2020,20200614WONC0,200614_174310,75125,WO,3,162.67,41.9,14,119.04,7
2020,20200614WONC0,200614_174726,66917,NC,3,137.53,44.5,14,141.01,7
2020,20200614WONC0,200614_175347,62947,NC,3,150.55,27.9,15,140.53,7
2020,20200614WONC0,200614_175531,76232,NC,3,133.2,20.3,2,131.28,7
2020,20200614WONC0,200614_180044,62925,NC,3,161.37,-3.2,5,127.34,7
2020,20200614WONC0,200614_180725,79365,WO,4,161.62,10.4,1,137.23,7
2020,20200614WONC0,200614_181035,67304,WO,4,147.99,30.5,15,118.51,7
2020,20200614WONC0,200614_181137,65399,WO,4,161.31,-11.4,1,139.55,7
2020,20200614WONC0,200614_181742,63963,NC,4,152.18,9.6,1,115.05,7
2020,20200614WONC0,200614_181834,74465,NC,4,119.46,39.1,14,116.88,7
2020,20200614WONC0,200614_181917,50923,NC,4,161.62,15.4,1,127.92,7
2020,20200614WONC0,200614_182759,62907,NC,4,130.31,35.6,17,137.83,7
2020,20200614WONC0,200614_183206,62947,NC,4,159.35,-10.1,5,137.84,7
2020,20200614WONC0,200614_183512,78168,WO,5,151.86,10.4,1,137.26,7
2020,20200614WONC0,200614_183554,75125,WO,5,150.47,48.6,5,115.2,7
2020,20200614WONC0,200614_184104,67341,WO,5,92.18,-8.2,5,141.86,7
2020,20200614WONC0,200614_184637,76232,NC,5,161.42,13.8,14,117.86,7
2020,20200614WONC0,200614_184808,62925,NC,5,149.6,-7.0,5,118.65,7
2020,20200614WONC0,200614_184903,63963,NC,5,144.08,42.4,15,139.44,7
2020,20200614WONC0,200614_185459,79365,WO,6,123.14,53.8,14,130.21,7
2020,20200614WONC0,200614_185916,67304,WO,6,129.52,32.0,14,142.51,7
2020,20200614WONC0,200614_190142,50923,NC,6,155.18,22.1,3,143.27,7
2020,20200614WONC0,200614_190332,66917,NC,6,117.98,22.0,1,142.57,7
2020,20200614WONC0,200614_190836,62907,NC,6,106.08,-9.8,8,142.09,7
2020,20200614WONC0,200614_191014,76849,NC,6,136.66,3.1,2,142.72,7
2020,20200614WONC0,200614_191441,65399,WO,7,160.19,-14.9,4,135.18,7
2020,20200614WONC0,200614_192423,75125,WO,7,156.99,13.0,2,123.74,7
2020,20200614WONC0,200614_192759,67341,WO,7,96.29,73.9,13,113.26,7
2020,20200614WONC0,200614_193431,79365,WO,7,130.03,51.7,14,149.42,7
2020,20200614WONC0,200614_193824,76232,NC,7,69.44,-39.4,5,126.13,7
2020,20200614WONC0,200614_193903,62925,NC,7,148.54,8.9,1,142.06,7
2020,20200614WONC0,200614_195046,50923,NC,7,158.37,35.8,15,137.77,7
2020,20200614WONC0,200614_195448,66917,NC,7,138.92,42.1,14,141.54,7
2020,20200614WONC0,200614_195744,65586,WO,8,117.97,67.7,14,145.89,7
2020,20200614WONC0,200614_195834,67304,WO,8,152.62,-1.3,5,145.63,7
2020,20200614WONC0,200614_200037,65399,WO,8,166.37,-7.6,5,148.82,7
2020,20200614WONC0,200614_200336,62907,NC,8,137.06,-2.0,5,133.16,7
2020,20200614WONC0,200614_200514,76849,NC,8,107.6,16.6,1,140.62,7
2020,20200614WONC0,200614_200650,78813,NC,8,148.28,13.5,1,131.31,7
2020,20200614WONC0,200614_200813,76232,NC,8,138.3,-3.2,8,130.19,7
2020,20200614WONC0,200614_201227,62353,WO,9,150.39,-0.6,1,141.2,7
2020,20200614WONC0,200614_201551,78168,WO,9,127.38,6.8,1,145.59,7
2020,20200614WONC0,200614_201728,75125,WO,9,142.73,38.7,17,135.33,7
2020,20200616KTSK0,200616_183355,68050,KT,1,119.37,73.2,14,142.22,3
2020,20200616KTSK0,200616_183654,74339,KT,1,149.03,-7.1,5,151.55,3
2020,20200616KTSK0,200616_183946,50854,SK,1,151.88,4.1,12,140.58,3
2020,20200616KTSK0,200616_184325,75847,SK,1,155.19,18.8,14,141.81,3
2020,20200616KTSK0,200616_184507,67872,SK,1,152.72,20.1,14,140.92,3
2020,20200616KTSK0,200616_184908,67025,KT,2,140.58,41.7,14,139.22,3
2020,20200616KTSK0,200616_185005,76313,KT,2,128.55,-6.1,5,149.85,3
2020,20200616KTSK0,200616_185426,78548,KT,2,105.63,-9.3,5,139.13,3
2020,20200616KTSK0,200616_185920,71837,SK,2,147.43,29.2,14,142.12,3
2020,20200616KTSK0,200616_190014,63440,SK,2,145.8,24.4,14,127.67,3
2020,20200616KTSK0,200616_190408,50054,KT,3,134.67,9.8,1,138.13,3
2020,20200616KTSK0,200616_191018,64166,KT,3,137.86,34.2,14,151.45,3
2020,20200616KTSK0,200616_191353,74339,KT,3,137.95,33.5,14,151.28,3
2020,20200616KTSK0,200616_191625,68868,SK,3,149.67,-7.4,2,143.31,3
2020,20200616KTSK0,200616_192012,76802,SK,3,124.53,10.8,1,127.61,3
2020,20200616KTSK0,200616_192133,50854,SK,3,142.52,-6.8,8,127.11,3
2020,20200616KTSK0,200616_192331,61353,SK,3,107.12,9.6,5,140.34,3
2020,20200616KTSK0,200616_192612,67025,KT,4,146.1,72.4,14,147.96,3
2020,20200616KTSK0,200616_192651,76313,KT,4,150.63,36.0,14,149.76,3
2020,20200616KTSK0,200616_192752,73113,KT,4,106.24,-4.5,5,123.84,3
2020,20200616KTSK0,200616_193234,67872,SK,4,147.99,59.0,14,141.46,3
2020,20200616KTSK0,200616_193409,75151,SK,4,135.98,-2.6,1,129.52,3
2020,20200616KTSK0,200616_194035,50054,KT,5,125.35,34.3,14,132.65,3
2020,20200616KTSK0,200616_194853,68050,KT,5,128.89,44.0,14,139.49,3
2020,20200616KTSK0,200616_195243,63440,SK,5,128.32,-0.6,5,142.42,3
2020,20200616KTSK0,200616_195515,68868,SK,5,144.53,10.3,1,139.61,3
2020,20200616KTSK0,200616_195937,50854,SK,5,147.82,8.2,1,126.79,3
2020,20200616KTSK0,200616_200617,67025,KT,6,167.86,12.8,2,135.08,3
2020,20200616KTSK0,200616_200926,76313,KT,6,129.69,45.8,14,136.75,3
2020,20200616KTSK0,200616_201105,78548,KT,6,147.34,5.9,1,136.3,3
2020,20200616KTSK0,200616_201155,50054,KT,6,140.17,23.7,14,135.72,3
2020,20200616KTSK0,200616_201247,64868,KT,6,138.47,8.1,1,135.04,3
2020,20200616KTSK0,200616_201616,64166,KT,6,131.03,18.8,14,136.9,3
2020,20200616KTSK0,200616_202012,75847,SK,6,158.26,17.6,14,136.54,3
2020,20200616KTSK0,200616_202126,67872,SK,6,166.14,12.4,14,139.0,3
2020,20200616KTSK0,200616_202608,68050,KT,7,135.85,-11.7,5,130.8,3
2020,20200616KTSK0,200616_203312,76313,KT,7,123.93,56.9,14,132.38,3
2020,20200616KTSK0,200616_203600,75151,SK,7,148.33,38.8,15,137.5,3
2020,20200616KTSK0,200616_203718,71837,SK,7,123.23,4.3,5,136.78,3
2020,20200616KTSK0,200616_203800,63440,SK,7,156.8,11.7,1,136.02,3
2020,20200616KTSK0,200616_204215,68868,SK,7,132.77,35.5,14,128.2,3
2020,20200616KTSK0,200616_204642,50854,SK,7,133.58,28.7,14,142.68,3
2020,20200616KTSK0,200616_205249,78548,KT,8,147.45,22.3,14,140.93,3
2020,20200616KTSK0,200616_205340,50054,KT,8,141.91,-17.1,5,131.7,3
2020,20200616KTSK0,200616_210032,75847,SK,8,117.3,0.1,1,130.63,3
2020,20200616KTSK0,200616_210234,67872,SK,8,160.45,24.7,15,145.51,3
2020,20200616KTSK0,200616_210430,75151,SK,8,144.49,-5.4,5,130.83,3
2020,20200616KTSK0,200616_211016,64868,KT,9,118.28,3.2,1,145.0,3
2020,20200616KTSK0,200616_211740,68050,KT,9,128.79,24.4,1,147.43,3
2020,20200616KTSK0,200616_211906,74339,KT,9,157.15,28.1,15,144.21,3
2020,20200616KTSK0,200616_212118,67025,KT,9,155.9,-4.7,5,118.37,3
2020,20200616KTSK0,200616_212345,65869,SK,9,155.13,15.3,2,131.19,3
2020,20200616KTSK0,200616_212654,74215,SK,9,125.86,9.2,1,146.0,3
2020,20200616KTSK0,200616_212923,50854,SK,9,129.96,34.1,14,129.78,3
2020,20200616KTSK0,200616_213203,61353,SK,9,159.6,-13.6,1,142.88,3
2020,20200616KTSK0,200616_213302,75847,SK,9,141.01,-13.7,5,142.75,3
2020,20200616KTSK0,200616_213557,76313,KT,10,144.86,14.0,1,132.12,3
2020,20200616KTSK0,200616_220154,65869,SK,10,117.07,68.4,13,141.09,3
2020,20200616KTSK0,200616_220408,68868,SK,10,139.13,21.9,14,142.16,3
2020,20200616LGHH0,200616_183118,61186,LG,1,134.78,8.7,1,123.83,10
2020,20200616LGHH0,200616_183200,79109,LG,1,131.79,35.3,14,135.53,10
2020,20200616LGHH0,200616_183506,76290,LG,1,146.58,10.1,1,122.09,10
2020,20200616LGHH0,200616_183700,79192,LG,1,136.26,13.9,1,135.43,10
2020,20200616LGHH0,200616_183853,72133,LG,1,145.75,-3.0,1,135.5,10
2020,20200616LGHH0,200616_184117,66113,LG,1,137.41,24.4,14,122.72,10
2020,20200616LGHH0,200616_184421,79150,LG,1,130.65,19.5,3,138.25,10
2020,20200616LGHH0,200616_184622,69100,LG,1,132.97,22.7,14,137.36,10
2020,20200616LGHH0,200616_185018,74163,HH,1,141.44,-7.4,5,140.42,10
2020,20200616LGHH0,200616_185233,68743,HH,1,140.11,3.3,5,112.8,10
2020,20200616LGHH0,200616_185816,76290,LG,2,136.46,30.3,14,121.67,10
2020,20200616LGHH0,200616_190500,68730,HH,2,154.19,20.9,2,140.41,10
2020,20200616LGHH0,200616_191015,79192,LG,3,90.67,-19.9,5,120.65,10
2020,20200616LGHH0,200616_191130,72133,LG,3,111.78,-6.4,5,122.72,10
2020,20200616LGHH0,200616_191232,66113,LG,3,156.97,19.0,2,120.27,10
2020,20200616LGHH0,200616_191356,61102,LG,3,125.14,2.9,1,109.71,10
2020,20200616LGHH0,200616_191508,79150,LG,3,148.03,3.5,5,121.77,10
2020,20200616LGHH0,200616_191733,69737,HH,3,142.34,12.4,1,136.43,10
2020,20200616LGHH0,200616_192003,69705,HH,3,133.48,33.0,14,139.23,10
2020,20200616LGHH0,200616_192213,74163,HH,3,138.59,9.4,1,132.38,10
2020,20200616LGHH0,200616_192811,68743,HH,3,116.42,-5.8,5,118.42,10
2020,20200616LGHH0,200616_193157,61186,LG,4,136.11,0.3,5,135.37,10
2020,20200616LGHH0,200616_193328,79109,LG,4,156.41,22.1,2,120.31,10
2020,20200616LGHH0,200616_193420,76290,LG,4,146.0,-1.8,5,106.62,10
2020,20200616LGHH0,200616_193818,71752,HH,4,113.02,47.3,14,134.89,10
2020,20200616LGHH0,200616_194051,68730,HH,4,147.76,-9.6,1,132.75,10
2020,20200616LGHH0,200616_194436,78288,HH,4,154.63,-0.6,5,138.89,10
2020,20200616LGHH0,200616_195242,72133,LG,5,145.32,0.1,1,120.32,10
2020,20200616LGHH0,200616_195908,61102,LG,5,126.56,26.5,17,122.13,10
2020,20200616LGHH0,200616_200220,79150,LG,5,127.27,72.2,14,144.77,10
2020,20200616LGHH0,200616_200624,69705,HH,5,137.57,60.5,14,141.07,10
2020,20200616LGHH0,200616_200831,74163,HH,5,116.07,8.8,1,119.66,10
2020,20200616LGHH0,200616_201038,62797,HH,5,138.17,10.3,12,119.24,10
2020,20200616LGHH0,200616_201431,69100,LG,6,143.95,-1.8,5,143.26,10
2020,20200616LGHH0,200616_202106,76290,LG,6,151.72,2.6,8,130.17,10
2020,20200616LGHH0,200616_202541,71752,HH,6,106.56,37.8,14,119.23,10
2020,20200616LGHH0,200616_202627,64704,HH,6,115.8,85.3,13,140.49,10
2020,20200616LGHH0,200616_202957,79192,LG,7,125.51,16.5,1,114.23,10
2020,20200616LGHH0,200616_203053,72133,LG,7,138.87,36.2,14,141.83,10
2020,20200616LGHH0,200616_203822,78288,HH,7,131.99,52.5,14,130.76,10
2020,20200616LGHH0,200616_204109,69705,HH,7,146.09,9.6,1,128.75,10
2020,20200616LGHH0,200616_205129,68743,HH,7,108.22,25.6,1,122.36,10
2020,20200616LGHH0,200616_205925,79150,LG,8,149.52,28.5,15,138.39,10
2020,20200616LGHH0,200616_210652,79109,LG,8,131.48,-11.2,5,116.15,10
2020,20200616LGHH0,200616_211128,76290,LG,8,138.43,46.5,14,140.17,10
2020,20200616LGHH0,200616_211728,66707,HH,8,154.15,6.6,1,143.15,10
2020,20200616LGHH0,200616_212225,79192,LG,9,159.31,26.6,15,144.5,10
2020,20200616LGHH0,200616_212420,50150,LG,9,131.23,25.3,14,143.65,10
2020,20200616LGHH0,200616_212531,78217,LG,9,120.47,27.6,14,142.53,10
2020,20200616LGHH0,200616_212646,61102,LG,9,156.58,7.2,1,144.16,10
2020,20200616LGHH0,200616_212730,79150,LG,9,108.28,42.4,14,143.57,10
2020,20200616LGHH0,200616_213156,69705,HH,9,137.51,25.8,2,141.11,10
2020,20200616LGHH0,200616_213751,61554,HH,9,151.77,7.9,1,140.13,10
2020,20200616LGHH0,200616_214321,71752,HH,9,153.11,0.5,1,141.69,10
2020,20200616LTWO0,200616_183052,61204,LT,1,132.38,-7.1,5,131.91,5
2020,20200616LTWO0,200616_183314,78513,LT,1,164.73,-8.6,5,144.76,5
2020,20200616LTWO0,200616_183406,77532,LT,1,95.72,60.4,13,144.91,5
2020,20200616LTWO0,200616_183837,75125,WO,1,161.48,49.4,14,141.63,5
2020,20200616LTWO0,200616_184206,71564,LT,2,142.56,37.4,14,142.91,5
2020,20200616LTWO0,200616_184256,50506,LT,2,122.79,20.5,1,142.59,5
2020,20200616LTWO0,200616_184447,67504,LT,2,112.46,14.7,1,130.48,5
2020,20200616LTWO0,200616_184935,62558,LT,2,123.91,27.7,14,144.71,5
2020,20200616LTWO0,200616_185416,64300,WO,2,141.26,58.7,14,135.49,5
2020,20200616LTWO0,200616_185509,79365,WO,2,158.3,23.0,15,141.79,5
2020,20200616LTWO0,200616_190149,76249,LT,3,120.09,0.2,5,135.76,5
2020,20200616LTWO0,200616_190226,61204,LT,3,136.07,4.9,1,133.17,5
2020,20200616LTWO0,200616_190356,78513,LT,3,146.77,33.3,14,144.21,5
2020,20200616LTWO0,200616_191449,71564,LT,4,145.41,33.0,15,130.36,5
2020,20200616LTWO0,200616_191809,50506,LT,4,142.51,49.3,14,144.75,5
2020,20200616LTWO0,200616_192501,67341,WO,4,146.15,-7.0,8,129.68,5
2020,20200616LTWO0,200616_193506,76249,LT,5,152.52,20.6,2,145.03,5
2020,20200616LTWO0,200616_194402,79456,WO,5,106.99,0.8,5,112.92,5
2020,20200616LTWO0,200616_194651,65586,WO,5,139.73,29.1,14,135.37,5
2020,20200616LTWO0,200616_194827,65399,WO,5,152.9,21.5,15,139.6,5
2020,20200616LTWO0,200616_194949,64657,WO,5,104.86,-1.3,5,103.2,5
2020,20200616LTWO0,200616_195604,71564,LT,6,158.46,-9.7,5,142.66,5
2020,20200616LTWO0,200616_195922,50506,LT,6,153.85,10.1,1,141.78,5
