PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
180403_191839,112.43,61.3,14
190609_182025,164.12,-2.8,5
200602_190302,136.66,30.6,14
180405_202751,140.31,-19.7,1
200528_205811,96.55,-22.8,8
201017_194115,118.61,26.7,1
201009_182549,142.26,14.6,2
180724_210600,132.84,55.2,14
210422_191639,135.95,8.7,1
190910_190017,139.52,12.5,1
201006_192919,127.13,-25.1,5
201018_163730,137.93,28.9,14
190418_194244,155.91,-11.4,5
210625_215845,150.25,11.6,3
210613_142450,147.42,-8.6,4
200805_193819,141.12,-2.1,1
210709_221811,126.72,67.0,13
200724_190254,131.68,40.1,14
210623_193120,153.65,31.6,3
180530_212331,136.13,9.1,2
210515_153839,101.97,-5.0,5
180607_201851,116.21,-9.1,5
181002_205619,139.26,41.7,14
190821_212244,142.03,-5.1,8
180930_152607,156.96,-9.8,4
210617_215401,113.65,9.3,1
180930_140552,159.83,10.5,1
210407_191649,133.56,-9.7,5
200610_201805,142.95,41.1,14
200922_204653,139.15,58.9,14
180417_211402,122.58,-12.2,5
200823_184058,143.54,30.1,17
190821_202444,161.46,-1.5,1
210420_193146,100.22,5.2,5
190525_173303,135.56,48.1,17
180531_205451,137.32,53.8,14
201001_170545,161.82,-3.1,1
201007_193857,143.82,-17.8,1
210507_210804,130.26,62.1,14
180605_212940,94.83,52.3,14
210711_192837,145.85,41.3,14
201030_204741,150.09,25.2,2
210530_144630,166.72,17.6,2
180812_201540,106.79,30.9,14
190502_195148,130.28,13.2,1
210509_144612,156.05,7.9,1
190825_184350,133.01,-3.5,5
200911_203132,115.17,1.1,5
190507_202611,140.58,1.9,5
210408_183630,136.88,23.7,14
200721_191957,146.53,30.4,15
190625_205745,163.27,10.8,1
180904_190638,119.52,51.8,14
180325_155951,132.7,53.7,14
190718_211058,162.51,7.4,1
180907_200302,131.06,15.8,2
180405_204737,144.23,-0.9,1
200919_202309,149.67,39.3,17
201030_185351,97.26,-0.2,5
190330_182255,135.12,18.5,2
180725_201534,134.48,44.4,14
180712_193819,109.02,65.7,13
190414_164701,153.8,12.5,1
210606_194317,152.53,5.0,1
200613_151733,142.86,1.5,1
200705_180529,128.84,19.3,1
200705_195237,138.65,30.7,15
200620_201047,149.57,3.6,1
180920_184046,160.65,18.5,14
200924_204217,75.05,-1.3,5
200516_193557,157.74,4.3,12
190503_202238,153.81,-0.6,5
180705_211634,118.88,78.5,13
201003_171309,132.59,43.8,14
200926_194425,151.85,-1.5,1
180815_200810,144.61,35.2,14
201015_203100,158.18,2.9,1
200610_205709,139.4,22.3,17
180619_204620,119.12,-11.2,4
180906_200157,127.68,-21.0,5
200620_174843,132.05,19.9,14
180601_183639,62.67,-28.1,5
180717_191514,92.2,-22.3,5
200927_145918,116.5,42.5,14
200610_193137,129.06,-20.6,5
210611_220323,138.72,9.2,12
181004_184659,113.29,4.6,5
190414_153215,117.76,11.2,1
210625_204108,152.82,3.1,5
180601_210736,118.86,22.4,1
190326_193157,147.83,-16.2,1
201017_193612,155.31,14.6,1
180425_204951,129.37,-17.0,1
200919_191452,148.1,-4.9,1
180916_140249,112.78,-0.5,5
210526_184449,151.58,8.0,1
200702_212841,148.37,2.8,1
210701_201538,143.95,-17.5,5
190419_195818,110.74,0.4,8
190704_191222,110.02,-6.4,5
200719_193516,118.6,1.8,5
180427_211303,114.74,34.5,14
190824_193141,125.76,66.7,13
200506_191615,161.51,19.0,2
190727_194445,149.21,9.5,1
200715_185307,150.79,7.7,1
210424_140213,105.66,34.5,14
200827_213138,162.73,6.6,12
190830_212014,116.94,57.2,14
190702_191836,145.23,33.4,14
190522_201022,158.36,-7.0,5
210407_193846,143.66,12.8,1
201024_181826,123.93,61.8,14
180710_200331,142.09,16.9,12
180809_214002,159.98,5.5,2
201002_145330,152.08,-4.5,2
190613_202624,151.61,-0.3,5
200523_190913,138.74,18.0,14
180913_213315,125.54,62.3,14
180725_183652,92.05,54.7,14
200716_204933,113.19,50.5,14
190523_190441,124.43,-20.9,5
200610_203201,100.93,43.6,14
201004_142404,133.15,7.1,1
200530_200414,119.81,39.2,17
180525_214552,97.12,-15.6,5
180506_172324,152.2,-6.5,1
180905_214842,156.65,25.9,15
210413_195612,159.7,-4.5,5
180915_183828,121.26,-7.0,5
200516_150438,152.28,-3.2,5
190507_185120,119.34,12.3,1
180919_215942,125.13,73.4,14
180913_191117,98.16,8.6,5
200704_204757,165.85,-7.2,5
190510_194811,137.39,36.1,14
180328_194316,141.59,17.9,14
210523_140518,155.71,17.4,14
200828_183038,152.6,-3.5,1
210511_194509,132.2,55.9,14
200506_202405,155.75,16.7,14
180427_202343,123.89,25.0,14
190504_153715,168.57,7.4,1
210502_150224,136.03,24.9,14
190630_191559,111.57,69.5,13
190928_181257,119.15,29.7,14
201004_162609,125.93,37.2,17
200806_200340,127.95,44.5,14
180717_214009,144.77,21.0,14
180617_202852,136.87,2.3,5
190529_212607,146.01,13.1,1
190627_190957,146.58,14.1,1
180804_185251,150.77,3.8,5
200519_203206,104.11,73.3,14
200606_180136,131.66,23.8,14
190908_144854,155.34,-1.8,1
210613_213419,124.19,41.5,14
180905_183546,157.71,36.1,14
190405_184903,151.92,13.7,2
180421_173548,141.81,3.9,5
190818_194057,146.14,24.5,14
190620_201217,106.95,0.6,5
180921_203730,140.83,1.3,4
200716_203157,126.65,77.9,14
200527_191001,152.75,-8.1,5
190420_173229,153.29,24.7,2
180717_204159,150.62,17.7,14
210629_194924,144.61,9.2,1
180912_195811,121.4,67.6,14
190416_193106,118.76,-5.6,8
190622_174304,134.55,-2.0,5
180613_205713,105.08,7.2,12
200610_211512,150.53,24.9,15
180812_184725,110.9,0.6,5
180701_192945,148.16,5.5,1
180501_185332,144.89,32.2,14
180405_183311,124.58,31.3,14
200923_204212,123.06,33.5,17
180612_213152,132.62,56.8,14
180925_160828,129.23,54.1,14
180418_192615,145.12,-4.8,1
180904_185632,111.46,22.8,1
180705_192127,127.47,36.0,14
200630_202802,123.8,40.5,14
210514_192251,124.1,61.3,14
180712_192715,94.24,-19.1,5
190730_185026,155.85,17.5,14
210602_205111,113.45,68.6,14
201011_145512,126.96,-0.3,1
200911_184414,92.07,8.2,5
210411_141356,143.44,-2.5,2
190707_201021,121.69,35.5,14
190418_185853,151.72,13.6,1
180920_210720,143.83,8.0,1
180510_195832,159.9,17.3,14
200509_170307,158.58,12.7,12
180330_221310,127.8,81.5,13
190704_201539,151.55,21.6,15
190814_212818,123.05,23.2,1
190727_185524,140.97,5.4,1
200731_191804,148.05,-6.4,5
210626_190418,106.56,65.8,13
180417_202909,113.99,58.9,2
210711_181509,152.75,15.2,1
180527_153037,90.43,-21.2,1
190714_182751,140.66,34.4,14
210620_172241,125.07,-13.2,5
201002_170600,154.08,11.7,1
190630_181241,135.21,-10.5,5
180509_210005,142.2,54.7,14
210423_185933,146.7,43.1,14
180904_182930,147.72,10.0,1
190709_194435,142.58,-4.9,2
200619_221755,78.08,16.8,10
200520_212850,126.21,32.5,14
180717_200033,119.24,45.4,14
180915_183344,140.58,14.4,1
190913_154626,143.39,23.8,2
200930_154748,140.48,-6.3,5
201018_164637,147.85,41.6,15
180513_151331,170.17,-8.9,5
200828_185059,148.8,8.9,1
181006_175212,128.24,47.0,14
210404_152612,145.51,59.4,14
200512_183316,142.8,14.6,1
210601_183646,114.52,19.1,1
190613_193738,116.62,-12.0,5
200625_221020,150.42,41.3,14
180616_171054,116.52,-8.8,5
180622_213602,124.6,42.8,14
201028_202301,137.26,-17.3,5
190612_195859,102.05,69.8,13
180325_154929,103.23,-25.8,5
201001_155106,150.0,18.5,14
210416_212244,154.13,-2.6,5
180529_185238,129.8,5.6,1
190901_162652,133.39,43.6,14
190331_180427,129.7,28.9,14
201028_184630,143.87,74.8,14
200606_181442,150.72,8.1,1
200508_212636,149.45,35.1,14
180622_215257,139.5,44.8,14
200812_191403,146.28,-3.1,1
190419_194657,104.29,23.8,1
210418_173019,133.64,57.2,14
180503_195442,123.4,9.5,2
181009_140041,108.61,-14.4,5
200728_194114,128.88,40.6,14
190714_181858,129.84,46.3,17
190820_191312,150.66,-11.6,5
190922_152016,100.89,-22.6,5
190804_190115,133.74,-5.1,5
200826_183010,138.7,6.6,1
180325_151301,137.54,65.2,14
210619_174728,155.4,16.7,14
180428_172430,129.27,12.4,1
190919_211935,147.5,9.3,1
190420_183359,119.63,82.2,13
200602_193813,149.08,-11.0,8
190508_183436,126.62,26.6,14
200520_213532,154.44,6.5,1
190510_194720,155.82,-5.3,5
190705_184016,101.98,-7.1,5
190713_195103,162.02,16.9,12
200625_210505,116.91,30.2,14
190615_190033,92.67,-5.5,5
190930_183743,141.99,-10.5,5
200826_185221,123.24,3.8,1
180515_203809,127.85,54.4,14
180926_154022,136.27,14.1,1
180725_185623,132.01,9.6,1
190918_201646,147.11,3.9,1
180508_211417,119.56,-5.3,1
190809_215353,176.5,2.6,1
180731_211458,156.39,-14.0,5
180725_201607,124.59,25.9,14
200816_191024,109.58,57.5,14
180921_183537,165.22,2.3,1
190421_171156,123.52,75.6,14
190825_195549,139.67,30.9,14
180613_200909,155.52,-12.2,1
210527_201921,138.36,27.2,14
180619_191007,112.27,-7.8,5
200823_174353,140.53,9.5,1
200625_181841,126.54,43.8,13
180509_210149,144.34,-6.8,5
190823_184530,164.28,-8.7,1
180501_211501,147.76,1.7,1
180630_175244,143.62,-4.8,5
210617_200919,132.74,29.8,15
200611_202027,126.35,12.4,1
200819_204328,143.92,-1.2,5
180906_200317,132.58,12.8,1
200903_215640,144.46,47.6,14
180506_172731,139.14,24.9,14
190808_202935,126.02,22.7,2
200825_195054,126.01,-17.5,1
200616_201310,70.45,51.7,14
201018_150434,133.24,19.7,14
180908_183001,142.19,1.3,5
200808_183208,82.57,-14.9,5
210501_174021,118.65,19.3,1
200825_210627,128.07,30.8,14
180421_190958,159.05,37.2,15
180531_192447,115.83,-9.3,5
180923_140607,141.76,-0.3,8
180627_203819,152.81,11.3,1
190901_145731,139.64,28.2,14
180728_201114,128.74,5.8,5
200507_200635,152.9,9.3,1
200710_194322,142.76,38.8,14
210506_212833,147.65,33.3,14
200626_202447,103.0,69.8,13
180802_194922,144.56,-4.4,5
200917_190741,137.61,29.7,14
180905_185004,152.09,9.5,1
200607_173536,104.67,63.8,14
210421_200613,134.93,10.6,2
190824_185251,138.55,21.5,14
200801_193131,133.47,40.7,14
210408_191737,107.01,-25.1,5
190807_223207,107.82,53.5,14
200725_191829,139.03,27.7,14
190703_183300,116.87,-26.3,5
201023_201929,147.47,-14.7,5
180505_144142,147.99,38.9,14
190901_140330,148.32,50.5,14
210711_174414,133.78,5.7,1
180909_162013,155.91,-10.8,1
180930_141636,135.68,65.8,14
180712_184255,134.16,1.9,5
200630_202218,116.84,27.2,17
210409_210324,124.88,-9.4,5
190416_192403,118.53,-0.1,1
210606_183144,145.52,14.3,1
200514_213032,131.73,63.5,13
200829_190451,143.67,15.8,12
190901_153207,133.88,47.3,14
180805_181417,124.95,28.6,14
210506_200538,114.85,34.6,14
180623_205946,136.22,75.2,14
180615_195543,132.5,9.5,1
200603_200356,151.3,41.8,14
190714_181857,130.23,33.2,14
190509_195655,150.63,-3.7,5
190611_183257,140.5,7.2,2
180324_153412,139.13,7.8,1
210413_214217,99.1,64.3,14
200521_203044,148.38,-5.4,5
180608_201444,115.04,-3.0,5
200802_184404,135.2,-11.2,8
210409_194318,126.64,31.1,13
180324_170237,139.34,-13.3,5
180424_201701,137.51,6.8,12
180801_201642,142.31,63.5,14
180731_211537,159.83,12.3,1
190407_145249,122.7,10.4,1
180504_215428,158.83,-15.2,5
210613_150313,110.61,82.3,13
180703_193714,155.08,6.8,12
190428_152359,145.27,28.2,14
210616_181815,117.97,36.6,14
210420_192801,145.24,17.0,17
200802_171336,117.92,5.0,12
190824_205620,89.83,48.9,14
190911_201005,154.92,-11.5,5
180717_214722,160.76,-3.8,1
200919_183705,166.16,13.4,2
190326_192723,156.07,38.5,14
181003_143642,39.91,-47.5,16
181011_190414,158.08,20.2,14
200710_190409,102.98,57.4,13
181011_205530,139.61,35.3,14
201010_202016,133.74,30.3,14
180718_185410,90.43,-20.1,5
190327_204943,81.71,36.7,14
190404_191845,146.24,31.6,14
190908_144030,128.29,3.2,5
180325_162426,115.25,69.6,13
180508_215525,106.54,-19.2,5
180601_200110,127.03,22.9,14
180710_220453,119.01,-1.8,5
190919_200003,153.06,15.8,14
190508_195236,144.95,15.7,2
200724_195542,167.57,8.7,1
190608_173310,147.59,4.5,1
200731_200137,156.66,18.1,14
210427_200055,154.56,3.0,2
190906_215016,146.65,52.8,14
210622_222141,148.07,18.2,14
200801_203827,119.35,53.7,14
180718_211828,138.3,28.6,2
210526_200104,121.24,57.8,14
180811_194038,72.41,81.0,14
190508_184551,159.69,10.4,2
190326_193530,141.92,18.8,2
200611_154927,145.51,69.6,14
210609_210353,144.92,-10.7,5
190914_170328,153.58,-17.1,5
210601_190115,142.38,25.4,14
180816_201339,138.96,13.0,1
201003_140941,154.26,26.8,15
210519_161009,139.61,-13.0,5
190820_183737,156.12,31.3,14
190522_195516,117.34,28.3,2
190831_190554,79.03,56.0,13
180415_161530,148.34,22.6,17
200805_184442,149.5,16.8,14
200811_190020,163.58,0.0,1
190820_184107,133.64,29.2,14
200920_152237,141.06,0.6,1
190416_205106,133.13,-10.9,5
181013_202327,137.13,27.7,14
180805_180758,58.46,-60.3,8
200917_183902,127.73,15.7,3
180501_195952,126.94,-16.6,5
190420_170631,121.8,-4.4,5
180925_163641,130.88,44.9,14
201016_204205,152.09,6.6,1
180330_191425,138.65,43.2,14
190402_185043,123.46,63.1,13
190602_190618,166.32,26.7,15
200827_201425,141.27,16.7,1
201006_203836,89.66,18.0,14
190702_205327,132.67,-19.0,5
190421_144547,143.03,-1.7,5
180710_212851,96.74,-21.2,5
180601_195750,128.07,40.3,14
180710_213358,119.8,23.3,14
180623_181734,147.3,11.7,1
190801_201128,124.48,30.2,14
210414_214426,146.05,40.5,17
210620_174312,149.58,26.0,15
210410_174405,151.43,-4.0,5
200827_212419,136.69,28.3,14
201003_162454,129.58,14.4,12
190716_190726,158.21,-8.8,1
200618_214934,121.1,2.7,1
190816_204453,142.93,5.0,1
180815_180509,148.3,35.9,15
190511_195646,136.11,-0.8,5
180915_201111,132.2,64.3,14
180330_194213,121.55,45.5,14
190330_192630,139.44,32.4,14
201013_213420,146.59,7.8,1
180920_192330,119.3,-10.2,5
180804_193223,128.83,38.9,14
200829_184708,157.39,19.5,2
200807_193838,116.02,-18.3,5
180812_204653,98.25,39.7,1
190911_202317,103.28,44.6,14
210430_211522,129.16,76.7,14
190803_200710,161.69,2.8,4
210430_195642,129.14,60.1,14
200918_185807,123.39,-9.0,5
191001_185621,146.11,46.3,14
201022_200958,149.38,6.5,1
201015_185521,143.9,-3.4,5
190504_172804,111.0,5.5,5
180724_190344,110.98,69.6,14
210521_195249,129.66,32.3,14
180721_183911,159.89,11.2,1
180520_170745,145.84,-2.8,5
200829_203104,136.74,8.0,1
201004_143350,143.7,-2.3,2
180615_211530,130.87,30.0,14
180704_193505,117.66,19.9,1
200711_193650,118.11,28.6,14
201014_190306,134.58,51.1,14
180503_210005,160.09,9.7,2
200718_193950,144.26,-5.4,5
190629_174705,141.99,2.4,1
180426_184925,166.95,11.4,12
180707_193658,146.84,18.1,14
200603_183605,116.18,41.3,14
180603_184921,45.24,-27.1,5
180412_212629,123.89,-15.9,5
180530_210634,134.38,19.2,14
210501_171306,147.09,-10.5,1
200919_194900,128.18,34.1,17
190810_185148,82.19,52.9,14
180904_203338,154.54,1.5,1
201020_202805,140.65,19.1,14
200508_191430,157.99,-3.4,5
200813_192102,145.44,30.8,14
190829_210428,140.34,25.9,2
200619_214126,84.09,-11.3,5
180527_181549,133.59,22.3,14
200920_151217,125.64,12.5,1
180916_170303,107.99,63.0,11
180529_210519,162.63,15.7,14
190801_192931,137.92,-15.4,5
190509_220322,153.1,2.7,1
200519_192322,165.66,17.4,14
180511_194655,96.98,-13.7,1
180707_182400,97.51,9.9,1
210501_173428,164.68,15.3,2
200703_211438,145.64,5.8,1
181003_165418,158.58,-3.3,1
210407_213958,152.28,38.9,14
190418_184117,165.13,-3.6,5
180721_183452,162.48,12.3,12
200919_182312,114.42,42.9,14
190327_184630,128.06,-4.2,5
180403_183517,136.24,27.2,14
210511_202829,121.05,38.7,14
190822_213005,130.81,39.2,14
210420_210337,129.57,20.0,14
180719_183357,132.01,67.2,13
190403_185731,113.29,-7.6,5
180511_201612,76.67,-17.0,5
180721_202901,99.41,56.8,14
201008_190140,131.74,16.2,1
201006_213011,137.47,0.5,1
210416_201356,129.6,10.2,1
180704_184440,148.71,-6.2,5
190920_193326,132.76,65.7,14
180721_203056,156.1,5.7,1
200727_203956,148.95,14.4,2
200630_185947,157.6,0.5,1
180603_181431,112.67,-7.1,5
180613_205116,160.34,2.7,5
200710_203233,140.39,-8.6,1
190809_201009,134.17,30.3,2
210606_192829,147.81,-10.9,5
180509_214348,152.24,-9.0,8
180623_173830,129.04,50.4,14
180518_193808,140.87,20.4,14
190426_183126,103.84,-5.6,5
180424_204007,36.12,29.9,16
180926_163448,141.91,-0.6,5
210604_190420,139.48,25.7,14
210418_165540,144.99,16.6,14
200919_190647,111.25,-10.4,5
190717_185103,145.55,0.0,5
180501_214617,158.7,-8.5,4
180920_202338,138.56,0.3,1
180614_202317,140.69,31.0,14
200908_195510,149.67,-0.8,5
180620_183238,134.17,47.6,14
190420_201851,143.52,35.3,15
200731_194920,141.63,-4.3,5
210515_141358,127.12,-4.7,5
180707_184147,155.16,2.7,12
180923_160258,151.44,0.3,2
180920_220500,120.39,73.8,14
190402_183037,85.27,47.1,13
210418_153622,132.58,-4.0,1
200909_203648,138.28,34.0,17
180406_212106,128.65,-23.4,5
200526_190317,145.61,17.7,14
200508_215434,135.75,45.9,14
190629_193443,157.5,-1.7,1
180408_142623,153.43,10.2,2
180815_203429,92.04,47.4,13
210619_171623,110.07,23.7,1
180603_182532,150.21,34.6,14
180504_204155,142.37,39.9,14
190509_193723,163.44,-6.1,1
180722_182239,148.33,41.8,14
180704_200639,145.05,11.6,1
180607_212607,155.39,-3.3,1
190914_184553,144.07,9.9,1
200702_195006,95.45,-15.6,5
181010_195550,137.5,27.0,14
190510_190039,153.89,-16.0,5
210626_170319,132.76,0.4,5
200908_183013,101.89,85.0,13
190620_193630,118.89,6.4,5
200930_164513,125.77,-4.2,5
180422_165505,126.49,29.5,14
180802_184622,142.9,-15.6,1
180425_194618,111.0,81.1,13
180728_192912,147.97,42.1,17
200628_171758,129.32,1.4,5
201008_203758,153.11,26.2,3
200901_184724,153.05,31.8,14
190929_153322,124.55,-3.3,5
210616_201036,124.68,6.0,5
190810_202708,166.39,-5.0,1
200528_201720,134.71,37.8,14
190516_211927,116.73,43.9,14
210624_190929,142.86,5.3,12
180801_214145,95.05,39.5,14
190702_204557,145.74,-6.4,1
190613_210016,164.65,-3.8,1
180324_172640,137.15,15.3,1
210601_190245,115.17,46.9,14
190602_170149,151.62,-13.4,5
200718_190254,147.87,-9.4,5
180629_192724,111.64,-16.0,5
190502_195031,142.84,25.2,14
190411_210731,115.08,-5.7,1
180529_185741,139.25,25.5,14
190405_194310,109.64,81.0,13
210521_183240,134.61,25.4,14
190411_213930,148.44,18.9,14
190620_194709,129.48,26.4,14
190713_201013,152.15,-8.7,5
210418_164347,100.33,-16.2,5
180905_185926,133.43,4.6,1
180914_210321,163.96,29.7,15
210423_204916,162.31,25.1,15
210606_200633,137.07,27.8,14
210511_195653,87.67,68.4,11
190604_210532,114.98,35.9,14
201002_144738,144.85,14.5,14
190821_191135,119.31,34.8,14
200819_212952,155.56,11.9,2
180724_200223,114.55,-3.1,5
180331_171605,113.44,29.2,17
210707_203532,151.63,18.9,2
200802_200404,148.1,-2.6,1
201018_154100,109.5,74.3,13
200717_195810,115.93,42.6,14
190425_183039,131.17,21.8,14
190421_151955,130.78,-4.2,5
180501_220827,136.6,30.9,17
210622_203324,156.2,-4.4,1
190912_183648,117.74,-1.1,5
200912_170152,95.23,-15.0,5
180629_183215,135.67,56.7,14
201011_151700,127.49,-3.6,1
190806_204808,147.42,-6.2,5
200714_183021,143.34,54.2,14
180908_200502,115.79,31.4,14
200512_195240,152.6,9.9,1
210409_194514,151.46,23.2,2
180815_184401,149.75,-6.1,5
200619_192134,164.02,-5.9,1
200710_213338,83.69,17.7,14
190523_195537,148.72,-5.8,5
190625_185828,130.9,57.7,14
201017_175629,107.18,16.3,1
180508_202758,132.12,17.4,1
200607_170710,139.04,15.5,2
190614_194818,144.23,19.0,1
180905_184859,151.37,58.4,14
180429_154829,119.05,8.3,1
180627_204743,154.29,6.8,1
210424_144831,136.19,27.8,14
200628_181552,147.47,-7.5,1
190413_180433,140.98,0.0,1
200512_201128,121.02,47.6,14
200506_200927,147.09,-24.4,5
190330_180336,145.32,-8.3,5
190511_172328,129.62,-8.1,5
180627_203333,154.04,-6.6,5
180408_163253,97.1,51.0,14
200813_185705,126.67,3.3,2
190411_190636,149.38,27.0,14
210514_211003,147.16,15.1,14
190606_162341,88.04,51.8,14
180814_194652,137.83,37.4,17
200516_185215,56.09,-20.0,8
200822_184447,99.61,73.4,13
200515_193844,143.81,34.2,14
210626_174155,135.02,17.5,2
200520_212224,110.44,31.0,14
200806_203322,125.29,-23.8,5
201008_202242,112.16,-16.5,5
210620_182637,137.76,23.7,14
190625_195609,136.45,1.3,3
180426_185459,101.49,79.2,14
200621_201103,132.67,2.0,1
210501_183636,124.53,6.3,12
190817_184117,104.02,8.3,5
190704_203211,143.35,10.0,1
190518_184152,112.12,54.2,14
200603_192100,157.08,18.0,14
190605_211258,148.65,-3.8,5
200703_211304,140.72,26.4,3
210608_192324,166.32,-7.8,5
200801_184628,114.64,33.7,2
190822_195452,125.39,-12.2,1
180429_150216,142.12,-1.5,8
180926_145648,140.32,19.5,14
180915_184809,121.17,50.6,14
201010_170159,137.21,-6.7,5
200530_182551,129.34,63.4,13
210429_210930,138.88,51.8,14
180517_202657,126.45,-12.2,1
200625_213813,146.5,3.7,12
200909_210522,153.95,34.3,17
190823_190554,112.63,44.1,14
180607_203236,108.95,33.4,1
200918_192052,125.81,-4.0,1
200613_171606,138.86,12.0,2
200929_192813,152.18,0.7,1
180405_183614,173.45,22.0,15
200802_205718,143.46,26.5,2
200926_170055,140.27,26.5,2
190522_184902,156.03,17.8,2
190421_164317,127.02,42.9,14
190623_192717,129.97,23.9,14
190829_183930,139.4,9.4,2
180619_194928,128.17,-13.3,5
190712_194109,148.95,17.4,14
190611_183931,105.28,37.8,14
200507_191256,151.16,14.2,1
180407_181819,155.08,3.2,5
210505_152210,158.74,-12.2,5
190623_191918,146.08,23.1,14
180729_180203,144.67,21.2,14
200929_213336,107.38,75.5,14
190517_210234,143.68,-1.2,8
190622_180143,165.7,28.8,15
200505_160610,145.42,7.8,1
180426_210634,97.94,-18.2,5
210617_193219,82.5,30.4,14
180727_193238,151.9,36.9,14
210428_203917,142.73,45.6,14
200512_220428,80.51,-5.0,5
200528_193037,144.2,13.3,1
190906_192032,111.93,23.8,14
210406_190941,141.53,-8.8,5
180912_202217,129.01,58.7,14
200514_193802,146.83,-5.0,1
190731_194723,145.69,-15.9,5
180621_210713,120.15,6.9,12
180414_192648,128.11,56.7,14
210615_193509,152.26,30.8,3
180919_224934,131.54,63.1,14
190914_174225,126.22,-16.0,5
190516_205359,152.89,9.8,1
180502_215357,153.94,17.3,2
200925_193434,128.13,73.7,14
200611_212238,125.86,26.8,14
180930_164911,149.63,-8.7,5
200909_193115,151.61,1.6,1
200805_212254,146.44,28.2,14
190825_180950,132.76,30.3,14
210529_172904,133.33,17.7,2
200611_190332,115.62,85.8,13
210610_193316,163.65,21.5,2
180525_211904,151.73,18.9,2
190922_155302,136.81,10.5,2
190823_222033,119.38,66.8,14
180615_195249,103.25,30.0,1
180629_211017,83.25,23.9,14
190331_143834,131.07,6.8,12
190622_192039,147.84,26.4,14
190525_181746,106.96,86.3,13
201015_214847,97.88,37.8,1
190602_195137,83.69,-13.0,5
190705_204213,126.26,-6.1,5
200505_143741,139.22,26.0,14
190505_140426,155.95,2.1,1
190816_194039,102.03,37.5,1
200701_205556,154.95,-8.3,5
180617_184404,133.63,12.5,1
210610_192851,155.17,15.9,14
201004_170801,125.53,34.5,14
210711_192732,108.48,-16.4,5
190523_210608,145.87,6.6,1
180616_192613,153.4,19.8,2
210620_194450,137.34,9.7,1
190928_170549,133.49,57.3,14
190829_202221,106.12,15.9,1
200919_184415,155.18,-6.2,1
180420_201615,102.49,60.8,14
180518_195403,91.07,18.6,1
180724_195316,103.09,19.2,1
200903_183035,110.25,73.4,14
210528_201746,150.55,-1.6,1
200714_202914,146.08,36.9,15
180608_190549,161.01,32.6,15
210428_200502,127.04,80.4,13
180403_192154,86.53,-17.8,5
200527_205240,147.45,-4.7,4
210701_191134,154.29,-0.2,5
201003_142815,104.97,24.5,1
190604_191910,157.55,-11.3,5
200815_191701,121.48,43.6,14
200912_185208,150.52,66.8,14
210523_155820,139.39,-6.9,5
200603_203846,157.03,10.7,1
180815_193218,87.04,-19.6,5
190912_185401,158.01,17.2,12
180330_211311,127.04,30.6,14
190608_183015,163.3,12.8,2
180422_155042,144.21,14.7,12
180606_184514,115.06,42.3,13
180530_191720,106.2,4.0,8
180719_201558,123.3,77.6,14
180411_220220,151.37,-0.8,1
181004_194455,120.19,4.1,1
190507_211105,160.72,28.1,3
200628_192945,135.6,12.9,1
190809_211052,156.34,-11.0,1
180909_161948,148.45,11.4,1
190503_192922,157.32,-10.1,4
210411_175449,105.76,44.9,1
190706_193104,129.07,35.6,14
190712_185528,120.44,-9.9,5
190521_193822,123.24,-17.2,5
180804_201257,138.35,7.9,12
200707_185753,104.74,11.4,12
200729_214611,144.51,14.4,14
201020_201808,150.99,13.0,12
200912_194515,75.82,44.9,13
180708_183332,150.94,19.9,2
190419_192211,131.11,-24.7,5
190714_185902,113.88,-22.6,5
200505_153845,127.78,73.8,14
181012_212230,137.49,24.5,14
180912_202144,118.69,2.5,5
190421_142537,137.84,-5.5,4
180707_184737,132.17,40.6,14
200828_204642,137.74,19.8,1
180601_192747,153.37,19.2,14
180724_184550,143.81,4.9,5
190619_203532,169.15,-10.6,8
180717_192045,143.56,-17.8,8
190416_213855,145.47,41.0,14
180718_204443,72.43,-27.7,5
180622_200333,124.41,-15.3,5
180801_194358,143.69,8.8,1
200606_192203,170.22,-0.1,5
210702_193152,128.58,56.9,14
200826_205306,175.64,-9.2,5
190616_174234,143.23,3.3,1
210501_172156,131.46,22.7,14
190808_222003,74.48,85.3,13
180731_203143,156.31,29.1,15
180614_205208,123.3,-5.5,5
190503_193806,113.97,12.5,1
190928_174901,146.1,10.1,1
190712_194724,146.31,21.6,14
180627_210022,109.76,-12.6,5
201002_155449,152.72,20.0,15
210408_200306,132.48,35.3,14
200901_203048,145.75,15.7,1
180729_185011,110.84,-4.2,1
210415_221016,133.24,24.4,14
180725_184012,101.65,28.8,1
190413_194659,91.29,66.2,14
200806_194311,155.69,-1.9,5
210701_183655,138.44,36.0,17
190901_165136,92.17,54.8,14
190526_165806,157.86,17.7,14
181006_183523,138.28,-9.5,8
190428_164823,141.57,3.8,1
180412_204321,173.23,-12.2,1
210601_195930,149.68,-0.2,5
190825_183728,116.13,78.1,14
190828_185510,150.43,18.6,14
190901_145352,162.37,4.2,1
180724_193244,88.21,-12.7,5
201016_192428,155.91,-5.7,8
180909_151744,136.67,26.5,14
200626_211530,126.99,77.4,13
180916_154415,155.45,40.0,14
180708_202145,124.83,-7.7,5
210429_203914,91.28,-31.6,5
180718_211722,140.35,-25.6,5
210702_184453,129.02,-4.2,5
