PCODE,GYEAR,G_ID,STADIUM,AVG1,PA,AB,R,H,2B,3B,HR,RBI,barrel_per,1B,SLG,SLG_cumsum
62404,2021,20210608,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.4536082474226804
62404,2021,20210609,8.0,0.600,5,5,1,3,0,0,1,4,0.2,2,1.2,0.4723618090452261
62404,2021,20210610,8.0,0.250,4,4,1,1,0,0,1,2,1.0,0,1.0,0.4827586206896552
62404,2021,20210611,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.4782608695652174
62404,2021,20210612,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.47393364928909953
62404,2021,20210613,8.0,0.333,4,3,2,1,0,0,0,0,0.25,1,0.3333333333333333,0.4719626168224299
62404,2021,20210615,1.0,0.667,3,3,2,2,0,0,0,0,0.6666666666666666,2,0.6666666666666666,0.47465437788018433
62404,2021,20210618,9.0,0.250,4,4,1,1,0,0,1,3,0.25,0,1.0,0.4841628959276018
62404,2021,20210619,9.0,0.333,6,6,0,2,0,0,0,1,0.5,2,0.3333333333333333,0.4801762114537445
62404,2021,20210620,9.0,0.333,5,3,1,1,0,0,1,1,0.4,0,1.3333333333333333,0.49130434782608695
62404,2021,20210622,8.0,0.800,5,5,3,4,1,1,0,1,0.8,2,1.4,0.5106382978723404
62404,2021,20210623,8.0,0.333,4,3,1,1,0,0,1,1,0.5,0,1.3333333333333333,0.5210084033613446
62404,2021,20210624,8.0,0.250,4,4,1,1,1,0,0,0,0.0,0,0.5,0.5206611570247934
62404,2021,20210626,8.0,0.250,4,4,0,1,0,0,0,0,1.25,1,0.25,0.516260162601626
62404,2021,20210626,8.0,0.000,5,4,0,0,0,0,0,1,1.0,0,0.0,0.508
62404,2021,20210627,8.0,0.250,5,4,0,1,0,0,0,1,0.0,1,0.25,0.5039370078740157
62404,2021,20210629,3.0,0.400,5,5,1,2,1,0,0,0,0.6,1,0.6,0.5057915057915058
62404,2021,20210630,3.0,0.000,4,3,0,0,0,0,0,1,1.0,0,0.0,0.5
62404,2021,20210630,3.0,0.250,4,4,0,1,0,0,0,0,1.0,1,0.25,0.49624060150375937
62404,2021,20210701,3.0,0.400,5,5,2,2,0,0,0,0,0.4,2,0.4,0.4944649446494465
62404,2021,20210702,7.0,0.000,5,2,1,0,0,0,0,0,0.2,0,0.0,0.4908424908424908
62404,2021,20210704,7.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.4855072463768116
62404,2021,20210708,8.0,0.250,4,4,1,1,0,0,1,1,0.25,0,1.0,0.4928571428571429
62404,2021,20210709,8.0,0.000,6,5,0,0,0,0,0,0,0.0,0,0.0,0.4842105263157895
62404,2021,20210710,8.0,0.000,4,4,0,0,0,0,0,0,0.75,0,0.0,0.47750865051903113
62404,2021,20210711,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.47440273037542663
62415,2021,20210403,5.0,0.500,4,4,1,2,0,0,0,0,0.25,2,0.5,0.5
62415,2021,20210404,5.0,0.333,5,3,1,1,0,0,0,1,0.4,1,0.3333333333333333,0.42857142857142855
62415,2021,20210406,1.0,0.500,4,4,0,2,0,0,0,1,0.25,2,0.5,0.45454545454545453
62415,2021,20210407,1.0,0.250,5,4,0,1,1,0,0,0,0.6,0,0.5,0.4666666666666667
62415,2021,20210408,1.0,0.500,4,4,1,2,0,0,1,2,0.5,1,1.25,0.631578947368421
62415,2021,20210409,8.0,0.500,4,4,0,2,0,0,0,2,0.25,2,0.5,0.6086956521739131
62415,2021,20210410,8.0,0.000,4,2,0,0,0,0,0,0,0.0,0,0.0,0.56
62415,2021,20210411,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4827586206896552
62415,2021,20210413,8.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.4375
62415,2021,20210414,8.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.3888888888888889
62415,2021,20210415,8.0,0.000,4,2,2,0,0,0,0,0,0.25,0,0.0,0.3684210526315789
62415,2021,20210416,9.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.35714285714285715
62415,2021,20210417,9.0,0.667,4,3,1,2,1,0,0,3,0.5,1,1.0,0.4
62415,2021,20210418,9.0,0.333,4,3,0,1,0,0,0,1,0.0,1,0.3333333333333333,0.3958333333333333
62415,2021,20210420,8.0,0.200,5,5,1,1,0,0,0,0,0.0,1,0.2,0.37735849056603776
62415,2021,20210421,8.0,0.250,6,4,1,1,0,0,0,2,0.3333333333333333,1,0.25,0.3684210526315789
62415,2021,20210422,8.0,0.000,5,5,0,0,0,0,0,0,0.2,0,0.0,0.3387096774193548
62415,2021,20210423,4.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.3333333333333333
62415,2021,20210424,4.0,0.400,5,5,1,2,0,0,0,0,0.4,2,0.4,0.3380281690140845
62415,2021,20210427,8.0,0.333,3,3,1,1,0,0,0,1,0.3333333333333333,1,0.3333333333333333,0.33783783783783783
62415,2021,20210428,8.0,0.250,4,4,1,1,0,0,0,0,0.75,1,0.25,0.3333333333333333
62415,2021,20210429,8.0,0.333,3,3,0,1,0,0,0,0,0.6666666666666666,1,0.3333333333333333,0.3333333333333333
62415,2021,20210430,8.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.32926829268292684
62415,2021,20210501,8.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.3176470588235294
62415,2021,20210502,8.0,0.500,4,4,1,2,0,0,0,0,0.5,2,0.5,0.3258426966292135
62415,2021,20210505,10.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.31521739130434784
62415,2021,20210506,10.0,0.250,5,4,1,1,1,0,0,1,0.8,0,0.5,0.3229166666666667
62415,2021,20210507,8.0,0.000,4,2,1,0,0,0,0,0,0.5,0,0.0,0.3163265306122449
62415,2021,20210508,8.0,0.250,5,4,0,1,0,0,0,0,0.0,1,0.25,0.3137254901960784
62415,2021,20210509,8.0,0.500,4,4,1,2,0,0,0,0,0.25,2,0.5,0.32075471698113206
62415,2021,20210511,2.0,0.400,5,5,2,2,0,0,0,0,0.6,2,0.4,0.32432432432432434
62415,2021,20210512,2.0,0.800,5,5,1,4,1,0,0,3,0.8,3,1.0,0.35344827586206895
62415,2021,20210513,2.0,0.667,5,3,1,2,1,0,0,0,0.2,1,1.0,0.3697478991596639
62415,2021,20210514,1.0,0.667,5,3,1,2,1,0,0,0,0.4,1,1.0,0.38524590163934425
62415,2021,20210515,1.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.376
62415,2021,20210517,1.0,0.500,2,2,0,1,0,0,0,0,0.5,1,0.5,0.3779527559055118
62415,2021,20210518,8.0,0.500,4,4,1,2,1,0,0,0,0.5,1,0.75,0.3893129770992366
62415,2021,20210519,8.0,0.400,5,5,1,2,0,0,0,0,0.6,2,0.4,0.3897058823529412
62415,2021,20210521,8.0,0.000,4,2,1,0,0,0,0,0,0.25,0,0.0,0.38405797101449274
62415,2021,20210522,8.0,0.333,3,3,0,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.3829787234042553
62415,2021,20210523,8.0,0.333,4,3,1,1,0,0,1,4,0.5,0,1.3333333333333333,0.4027777777777778
62415,2021,20210526,7.0,0.200,6,5,1,1,0,0,0,0,0.6666666666666666,1,0.2,0.3959731543624161
62415,2021,20210527,7.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.3881578947368421
62415,2021,20210528,8.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.3870967741935484
62415,2021,20210529,8.0,1.000,3,2,3,2,0,0,1,3,0.3333333333333333,1,2.5,0.4140127388535032
62415,2021,20210604,5.0,0.400,5,5,1,2,1,0,0,1,0.6,1,0.6,0.41975308641975306
62415,2021,20210605,5.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.40963855421686746
62415,2021,20210606,5.0,0.250,5,4,1,1,0,0,0,0,0.4,1,0.25,0.40588235294117647
62415,2021,20210608,8.0,0.000,5,3,1,0,0,0,0,0,0.2,0,0.0,0.3988439306358382
62415,2021,20210609,8.0,0.000,5,3,1,0,0,0,0,0,0.0,0,0.0,0.39204545454545453
62415,2021,20210610,8.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.3888888888888889
62415,2021,20210611,8.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.3804347826086957
62415,2021,20210612,8.0,0.800,5,5,1,4,1,0,0,0,0.8,3,1.0,0.3968253968253968
62415,2021,20210613,8.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.39896373056994816
62415,2021,20210615,1.0,0.200,5,5,1,1,0,1,0,0,0.4,0,0.6,0.40404040404040403
62415,2021,20210616,1.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.400990099009901
62415,2021,20210617,1.0,0.500,4,4,0,2,1,0,0,0,0.5,1,0.75,0.4077669902912621
62415,2021,20210618,9.0,0.000,4,3,1,0,0,0,0,0,0.0,0,0.0,0.4019138755980861
62415,2021,20210619,9.0,0.667,5,3,3,2,0,0,0,1,0.2,2,0.6666666666666666,0.4056603773584906
62415,2021,20210620,9.0,0.800,5,5,1,4,2,0,0,2,0.6,2,1.2,0.423963133640553
62415,2021,20210622,8.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.42081447963800905
62415,2021,20210623,8.0,0.000,5,3,0,0,0,0,0,1,0.0,0,0.0,0.41517857142857145
62415,2021,20210624,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.40789473684210525
62415,2021,20210626,8.0,0.500,4,4,1,2,0,0,0,0,0.5,2,0.5,0.40948275862068967
62415,2021,20210626,8.0,0.000,2,2,0,0,0,0,0,0,1.0,0,0.0,0.405982905982906
62415,2021,20210627,8.0,0.800,5,5,1,4,1,0,0,2,0.8,3,1.0,0.41841004184100417
62415,2021,20210629,3.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.4132231404958678
62415,2021,20210630,3.0,0.250,5,4,0,1,0,0,0,1,0.4,1,0.25,0.4105691056910569
62415,2021,20210630,3.0,0.000,1,1,0,0,0,0,0,0,2.0,0,0.0,0.4089068825910931
62415,2021,20210701,3.0,0.000,6,3,1,0,0,0,0,0,0.0,0,0.0,0.404
62415,2021,20210702,7.0,0.400,6,5,0,2,0,0,0,0,0.5,2,0.4,0.403921568627451
62415,2021,20210704,7.0,0.000,3,2,0,0,0,0,0,0,0.0,0,0.0,0.40077821011673154
62415,2021,20210708,8.0,0.250,4,4,0,1,0,0,0,1,0.5,1,0.25,0.39846743295019155
62415,2021,20210709,8.0,0.000,5,4,1,0,0,0,0,0,0.0,0,0.0,0.39245283018867927
62415,2021,20210710,8.0,0.500,4,4,1,2,0,0,1,1,0.25,1,1.25,0.4052044609665427
62415,2021,20210711,8.0,0.500,5,4,0,2,0,0,0,2,0.2,2,0.5,0.4065934065934066
62700,2021,20210404,2.0,0.000,4,4,1,0,0,0,0,0,0.5,0,0.0,0.0
62700,2021,20210406,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.0
62700,2021,20210407,3.0,0.667,6,6,3,4,2,0,0,4,0.3333333333333333,2,1.0,0.42857142857142855
62700,2021,20210408,3.0,0.500,4,4,1,2,0,0,0,0,0.25,2,0.5,0.4444444444444444
62700,2021,20210409,10.0,0.250,4,4,0,1,0,0,0,0,0.75,1,0.25,0.4090909090909091
62700,2021,20210411,10.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.38461538461538464
62700,2021,20210413,8.0,0.250,4,4,0,1,0,0,0,1,0.25,1,0.25,0.36666666666666664
62700,2021,20210414,8.0,0.600,5,5,2,3,1,0,0,0,0.2,2,0.8,0.42857142857142855
62700,2021,20210415,8.0,0.333,3,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.42105263157894735
62700,2021,20210416,7.0,0.000,3,2,0,0,0,0,0,0,0.0,0,0.0,0.4
62700,2021,20210417,7.0,0.333,4,3,2,1,0,0,0,0,0.75,1,0.3333333333333333,0.3953488372093023
62700,2021,20210418,7.0,0.500,5,4,3,2,0,0,1,1,0.4,1,1.25,0.46808510638297873
62700,2021,20210420,10.0,0.250,4,4,1,1,0,0,0,2,0.25,1,0.25,0.45098039215686275
62700,2021,20210421,10.0,0.000,4,2,1,0,0,0,0,0,0.25,0,0.0,0.4339622641509434
62700,2021,20210422,10.0,0.250,5,4,1,1,0,0,1,2,0.4,0,1.0,0.47368421052631576
62700,2021,20210423,10.0,0.000,4,3,1,0,0,0,0,0,0.0,0,0.0,0.45
62700,2021,20210427,4.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.42857142857142855
62700,2021,20210428,4.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.4090909090909091
62700,2021,20210429,4.0,0.200,5,5,1,1,0,0,0,0,0.4,1,0.2,0.39436619718309857
62700,2021,20210430,9.0,1.000,6,5,3,5,2,1,0,6,0.8333333333333334,2,1.8,0.4868421052631579
62700,2021,20210501,9.0,0.250,5,4,1,1,0,0,1,5,0.4,0,1.0,0.5125
62700,2021,20210502,9.0,0.200,5,5,1,1,0,0,0,0,0.2,1,0.2,0.49411764705882355
62700,2021,20210505,10.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.47191011235955055
62700,2021,20210506,10.0,0.000,5,4,1,0,0,0,0,0,0.2,0,0.0,0.45161290322580644
62700,2021,20210508,1.0,0.500,4,4,0,2,0,0,0,1,0.75,2,0.5,0.4536082474226804
62700,2021,20210509,1.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.44
62700,2021,20210509,1.0,0.333,5,3,0,1,1,0,0,0,0.4,0,0.6666666666666666,0.44660194174757284
62700,2021,20210511,10.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.44339622641509435
62700,2021,20210512,10.0,0.500,5,2,1,1,0,0,0,0,0.2,1,0.5,0.4444444444444444
62700,2021,20210513,10.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.4375
62700,2021,20210514,5.0,0.500,5,4,1,2,1,0,0,0,0.4,1,0.75,0.4482758620689655
62700,2021,20210515,5.0,0.333,3,3,0,1,0,0,0,0,0.3333333333333333,1,0.3333333333333333,0.44537815126050423
62700,2021,20210516,5.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.43089430894308944
62700,2021,20210518,10.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4251968503937008
62700,2021,20210519,10.0,0.600,5,5,2,3,0,0,0,0,0.6,3,0.6,0.4318181818181818
62700,2021,20210521,10.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.41911764705882354
62700,2021,20210522,10.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.40714285714285714
62700,2021,20210526,1.0,0.500,5,4,0,2,0,0,0,1,0.0,2,0.5,0.4097222222222222
62700,2021,20210527,1.0,0.200,5,5,0,1,0,0,0,0,0.4,1,0.2,0.40268456375838924
62700,2021,20210528,10.0,0.000,5,5,0,0,0,0,0,0,0.6,0,0.0,0.38961038961038963
62700,2021,20210529,10.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.379746835443038
62700,2021,20210601,10.0,0.500,4,4,2,2,0,0,1,2,0.5,1,1.25,0.4012345679012346
62700,2021,20210602,10.0,0.333,5,3,0,1,0,0,0,0,0.6,1,0.3333333333333333,0.4
62700,2021,20210604,7.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.3905325443786982
62700,2021,20210605,7.0,0.750,4,4,0,3,0,0,0,0,0.75,3,0.75,0.3988439306358382
62700,2021,20210606,7.0,0.600,6,5,1,3,2,0,0,0,0.5,1,1.0,0.4157303370786517
62700,2021,20210608,10.0,0.250,4,4,1,1,1,0,0,0,0.25,0,0.5,0.4175824175824176
62700,2021,20210609,10.0,0.000,4,3,1,0,0,0,0,0,0.0,0,0.0,0.41081081081081083
62700,2021,20210610,10.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4074074074074074
62700,2021,20210611,2.0,0.500,6,6,0,3,2,0,0,0,0.5,1,0.8333333333333334,0.4205128205128205
62700,2021,20210612,2.0,0.400,5,5,0,2,1,0,0,0,0.2,1,0.6,0.425
62700,2021,20210613,2.0,0.400,5,5,0,2,1,0,0,1,0.4,1,0.6,0.4292682926829268
62700,2021,20210615,10.0,0.000,4,4,1,0,0,0,0,0,0.0,0,0.0,0.42105263157894735
62700,2021,20210616,10.0,0.600,5,5,1,3,3,0,0,3,1.0,0,1.2,0.4392523364485981
62700,2021,20210616,10.0,0.000,4,3,0,0,0,0,0,0,1.25,0,0.0,0.43317972350230416
62700,2021,20210617,10.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.4298642533936652
62700,2021,20210618,10.0,0.250,5,4,1,1,0,1,0,0,0.2,0,0.75,0.43555555555555553
62700,2021,20210619,10.0,0.500,5,4,1,2,0,0,0,0,0.2,2,0.5,0.4366812227074236
62700,2021,20210620,10.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.43103448275862066
62700,2021,20210622,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.425531914893617
62700,2021,20210623,8.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4225941422594142
62700,2021,20210624,8.0,0.500,4,2,0,1,0,0,0,0,0.0,1,0.5,0.42323651452282157
62700,2021,20210625,10.0,0.500,2,2,0,1,0,1,0,0,0.5,0,1.5,0.43209876543209874
62700,2021,20210626,10.0,0.000,3,3,0,0,0,0,0,1,0.3333333333333333,0,0.0,0.4268292682926829
62700,2021,20210627,10.0,0.667,3,3,0,2,0,0,0,0,0.0,2,0.6666666666666666,0.42971887550200805
62700,2021,20210630,10.0,0.200,5,5,1,1,0,0,0,0,0.2,1,0.2,0.4251968503937008
62700,2021,20210701,10.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.42248062015503873
62700,2021,20210702,1.0,0.667,5,3,0,2,0,0,0,0,0.4,2,0.6666666666666666,0.42528735632183906
62700,2021,20210704,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.4188679245283019
62700,2021,20210705,1.0,0.400,5,5,0,2,0,0,0,2,0.4,2,0.4,0.4185185185185185
62700,2021,20210707,10.0,0.000,5,4,0,0,0,0,0,0,0.4,0,0.0,0.4124087591240876
62700,2021,20210709,3.0,0.667,5,3,1,2,0,0,0,0,0.0,2,0.6666666666666666,0.4151624548736462
62700,2021,20210710,3.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4092526690391459
62700,2021,20210711,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.40350877192982454
62895,2021,20210404,3.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.25
62895,2021,20210406,3.0,0.333,3,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.2857142857142857
62895,2021,20210408,3.0,0.500,4,2,0,1,1,0,0,0,0.0,0,1.0,0.4444444444444444
62895,2021,20210409,1.0,0.000,5,3,1,0,0,0,0,0,0.4,0,0.0,0.3333333333333333
62895,2021,20210410,1.0,0.500,4,2,0,1,0,0,0,0,0.25,1,0.5,0.35714285714285715
62895,2021,20210411,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.29411764705882354
62895,2021,20210413,3.0,0.000,4,4,1,0,0,0,0,0,0.25,0,0.0,0.23809523809523808
62895,2021,20210414,3.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.20833333333333334
62895,2021,20210416,3.0,0.333,5,3,0,1,1,0,0,0,0.2,0,0.6666666666666666,0.25925925925925924
62895,2021,20210417,3.0,0.500,5,4,1,2,1,0,1,1,0.6,0,1.5,0.41935483870967744
62895,2021,20210418,3.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.38235294117647056
62895,2021,20210420,8.0,0.500,5,4,2,2,1,0,0,1,0.4,1,0.75,0.42105263157894735
62895,2021,20210421,8.0,0.333,3,3,0,1,0,0,0,0,1.0,1,0.3333333333333333,0.4146341463414634
62895,2021,20210423,5.0,0.200,5,5,1,1,0,0,0,0,0.0,1,0.2,0.391304347826087
62895,2021,20210424,5.0,0.333,3,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.3877551020408163
62895,2021,20210425,5.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.3584905660377358
62895,2021,20210427,3.0,0.750,4,4,1,3,0,0,1,4,1.0,2,1.5,0.43859649122807015
62895,2021,20210428,3.0,0.667,4,3,0,2,1,0,0,2,0.5,1,1.0,0.4666666666666667
62895,2021,20210429,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.4375
62895,2021,20210501,1.0,0.200,6,5,0,1,0,0,0,0,0.16666666666666666,1,0.2,0.42028985507246375
62895,2021,20210502,1.0,0.200,5,5,0,1,0,0,0,0,0.8,1,0.2,0.40540540540540543
62895,2021,20210505,7.0,0.750,6,4,2,3,0,0,1,3,0.3333333333333333,2,1.5,0.46153846153846156
62895,2021,20210506,7.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.43902439024390244
62895,2021,20210508,3.0,0.750,4,4,0,3,1,0,0,0,0.75,2,1.0,0.46511627906976744
62895,2021,20210509,3.0,0.000,2,2,0,0,0,0,0,0,1.0,0,0.0,0.45454545454545453
62895,2021,20210509,3.0,0.333,4,3,0,1,0,0,0,0,0.5,1,0.3333333333333333,0.45054945054945056
62895,2021,20210511,9.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.43157894736842106
62895,2021,20210512,9.0,0.400,5,5,0,2,1,0,0,2,0.2,1,0.6,0.44
62895,2021,20210513,9.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.42718446601941745
62895,2021,20210514,3.0,0.000,5,5,0,0,0,0,0,0,0.4,0,0.0,0.4074074074074074
62895,2021,20210517,3.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.4017857142857143
62895,2021,20210518,4.0,0.500,4,4,1,2,0,0,1,2,0.5,1,1.25,0.43103448275862066
62895,2021,20210519,4.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4166666666666667
62895,2021,20210521,3.0,0.250,5,4,0,1,0,0,0,0,0.4,1,0.25,0.4112903225806452
62895,2021,20210522,3.0,0.500,4,4,2,2,0,0,1,1,0.25,1,1.25,0.4375
62895,2021,20210523,3.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.43410852713178294
62895,2021,20210526,2.0,0.500,4,4,0,2,2,0,0,3,0.5,0,1.0,0.45112781954887216
62895,2021,20210527,2.0,0.000,5,4,0,0,0,0,0,0,0.0,0,0.0,0.43795620437956206
62895,2021,20210529,10.0,0.000,4,3,0,0,0,0,0,1,0.25,0,0.0,0.42857142857142855
62895,2021,20210530,10.0,0.333,4,3,1,1,0,0,0,1,0.25,1,0.3333333333333333,0.42657342657342656
62895,2021,20210602,3.0,0.000,2,1,0,0,0,0,0,0,0.0,0,0.0,0.4236111111111111
62895,2021,20210604,1.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.41496598639455784
62895,2021,20210605,1.0,0.333,4,3,0,1,0,0,0,0,0.0,1,0.3333333333333333,0.41333333333333333
62895,2021,20210608,3.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.40522875816993464
62895,2021,20210609,3.0,0.500,4,4,1,2,0,0,1,1,0.5,1,1.25,0.4267515923566879
62895,2021,20210611,3.0,0.667,4,3,2,2,0,0,2,3,0.75,0,2.6666666666666665,0.46875
62895,2021,20210613,3.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4601226993865031
62895,2021,20210616,4.0,0.000,5,2,1,0,0,0,0,2,0.2,0,0.0,0.45454545454545453
62895,2021,20210616,4.0,-,1,0,0,0,0,0,0,0,1.0,0,,0.45454545454545453
62895,2021,20210617,4.0,0.250,5,4,1,1,0,0,1,2,0.4,0,1.0,0.46745562130177515
62895,2021,20210618,10.0,0.333,5,3,0,1,0,0,0,0,0.4,1,0.3333333333333333,0.46511627906976744
62895,2021,20210619,10.0,0.333,4,3,1,1,0,0,1,1,0.5,0,1.3333333333333333,0.48
62895,2021,20210620,10.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.4772727272727273
62895,2021,20210622,3.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4692737430167598
62895,2021,20210624,3.0,1.000,2,1,0,1,0,0,0,2,0.5,1,1.0,0.4722222222222222
62895,2021,20210625,7.0,0.400,5,5,2,2,0,0,1,3,0.4,1,1.0,0.4864864864864865
62895,2021,20210626,7.0,1.000,1,1,1,1,0,0,0,0,0.0,1,1.0,0.489247311827957
62895,2021,20210627,7.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4789473684210526
62895,2021,20210629,3.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4742268041237113
62895,2021,20210630,3.0,0.250,4,4,1,1,0,0,1,2,0.25,0,1.0,0.48484848484848486
62895,2021,20210701,3.0,0.250,5,4,1,1,1,0,0,1,0.2,0,0.5,0.48514851485148514
62895,2021,20210702,3.0,0.400,5,5,1,2,0,0,1,3,0.2,1,1.0,0.4975845410628019
62895,2021,20210704,3.0,0.500,5,4,0,2,0,0,0,1,0.0,2,0.5,0.4976303317535545
62895,2021,20210705,3.0,0.000,4,2,1,0,0,0,0,0,0.0,0,0.0,0.49295774647887325
62895,2021,20210707,5.0,0.250,4,4,0,1,1,0,0,1,0.25,0,0.5,0.4930875576036866
62895,2021,20210708,5.0,0.333,5,3,2,1,1,0,0,1,0.4,0,0.6666666666666666,0.4954545454545455
62895,2021,20210710,3.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.48660714285714285
62895,2021,20210711,3.0,0.250,4,4,1,1,0,0,0,0,0.75,1,0.25,0.4824561403508772
62907,2021,20210404,7.0,0.333,4,3,0,1,0,0,0,0,0.5,1,0.3333333333333333,0.3333333333333333
62907,2021,20210406,7.0,0.200,5,5,0,1,0,0,0,0,0.6,1,0.2,0.25
62907,2021,20210407,7.0,0.000,5,2,2,0,0,0,0,0,0.2,0,0.0,0.2
62907,2021,20210408,7.0,0.250,5,4,0,1,0,0,0,0,0.4,1,0.25,0.21428571428571427
62907,2021,20210409,4.0,0.500,5,4,2,2,0,0,0,0,0.6,2,0.5,0.2777777777777778
62907,2021,20210410,4.0,0.200,5,5,1,1,0,0,0,0,0.8,1,0.2,0.2608695652173913
62907,2021,20210411,4.0,0.500,5,4,0,2,0,0,0,1,0.4,2,0.5,0.2962962962962963
62907,2021,20210414,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.25806451612903225
62907,2021,20210415,3.0,0.000,5,4,0,0,0,0,0,0,0.2,0,0.0,0.22857142857142856
62907,2021,20210416,7.0,0.500,4,4,2,2,0,0,0,0,0.75,2,0.5,0.2564102564102564
62907,2021,20210417,7.0,1.000,4,3,2,3,0,1,0,3,0.5,2,1.6666666666666667,0.35714285714285715
62907,2021,20210418,7.0,0.200,5,5,0,1,0,0,0,0,0.6,1,0.2,0.3404255319148936
62907,2021,20210430,7.0,0.500,4,4,0,2,0,0,0,0,0.5,2,0.5,0.35294117647058826
62907,2021,20210501,7.0,0.250,4,4,1,1,0,0,1,1,1.0,0,1.0,0.4
62907,2021,20210502,7.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.3898305084745763
62907,2021,20210508,2.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.38333333333333336
