PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
180509_213504,141.33,58.8,14
180518_194213,149.32,21.2,14
190327_194146,154.03,16.1,2
210406_212442,165.05,6.7,12
200801_190356,137.66,10.6,1
210517_201208,130.84,10.1,12
200717_204456,126.96,26.5,17
180324_143215,96.96,45.7,14
180407_181151,138.2,-8.7,5
190528_190359,138.85,-2.5,5
200626_195426,141.62,32.1,14
180916_143127,163.26,4.1,1
190913_164529,139.1,49.0,14
180620_195402,145.43,17.4,12
181003_135953,154.17,24.0,14
190927_200516,133.86,17.5,14
180513_143925,133.69,14.7,1
200829_215820,161.17,-0.9,5
200619_193600,116.87,15.1,1
190630_184059,132.59,12.5,1
190510_201507,107.92,38.4,1
180708_180505,147.49,-0.8,2
190502_214531,106.95,53.3,14
190529_213908,146.82,-11.7,5
190525_173703,149.42,5.0,12
190912_180906,111.47,8.7,1
180922_201212,128.74,16.5,14
180916_163815,125.1,19.0,14
180417_203130,154.49,20.7,14
210425_150108,147.9,-5.0,1
180904_200154,119.41,-3.1,5
200811_202629,124.74,36.8,14
190601_182912,136.87,-19.7,8
190602_180041,165.7,-3.1,1
200925_212044,151.57,3.9,12
190916_212510,110.28,14.0,12
180927_214527,152.02,4.9,1
200713_194326,102.12,49.7,14
180928_201736,113.16,-3.1,4
190831_200027,149.88,26.5,14
180802_185610,97.01,74.3,13
210508_182803,152.81,-11.6,5
200716_214158,155.02,10.4,1
210613_173716,126.03,43.7,14
190929_155626,144.57,-4.0,5
190508_192231,140.16,54.8,14
200711_184042,143.17,4.1,1
180613_190021,154.5,59.6,14
200520_194338,154.6,-4.8,5
180727_184149,156.69,7.4,1
190915_141433,103.14,-3.8,5
200708_193226,141.38,62.0,14
190714_184828,120.25,-0.4,4
200918_210620,149.18,-1.3,5
181009_143108,132.14,16.7,1
180424_185827,166.92,16.5,15
180603_194043,83.2,-33.7,5
190423_210725,147.7,34.9,14
190923_185404,116.7,37.5,14
200715_213437,152.85,12.4,1
201010_170128,150.98,23.0,15
210709_200829,141.23,-3.5,1
190703_214818,134.99,-2.3,5
180921_204424,80.65,-34.1,5
180812_195936,136.42,44.4,14
190620_212831,142.59,35.4,14
180602_182256,161.94,4.4,12
180525_183607,125.2,9.9,12
180324_145601,126.33,-7.6,5
190816_204453,142.93,5.0,1
180710_192100,132.16,28.6,14
190804_175104,109.34,47.4,14
200828_195251,146.17,13.5,1
180809_183203,120.57,32.2,14
210417_203114,134.93,4.1,5
200920_182316,130.41,32.5,14
180427_211346,140.12,22.6,14
210501_175043,148.82,-11.1,5
200731_183412,125.06,-0.1,5
190818_181958,134.97,50.2,14
200910_191328,160.3,-0.2,5
180718_202433,88.13,-9.8,5
190521_184911,153.5,25.5,2
200904_154848,153.74,19.5,14
201001_152618,158.11,39.3,14
180627_205804,138.47,12.1,1
210509_201235,167.09,-2.4,8
190814_191356,130.9,-13.7,1
200625_193630,155.25,4.6,12
201015_204928,175.91,-7.0,1
200718_182508,149.79,-12.2,5
210613_183845,151.2,0.9,1
200618_202353,151.55,46.2,14
190612_190744,120.94,-4.0,5
200628_170745,148.17,14.9,1
210618_195518,161.48,15.8,14
201011_174259,119.17,20.0,14
180525_205630,170.52,18.9,15
200908_192536,138.27,-0.1,5
200721_202658,130.44,38.3,14
181006_204048,156.07,-3.9,5
210612_185743,159.45,-12.8,5
190824_200239,151.06,17.9,2
190919_204518,120.87,9.0,1
210602_194649,128.69,12.1,1
190929_161854,83.0,64.0,14
190329_205201,104.77,44.8,1
190928_181808,147.2,-4.6,1
180810_200601,114.04,72.5,14
190609_182731,98.69,80.6,13
201015_210713,140.64,27.6,14
210624_210725,151.36,2.0,1
180624_180245,119.87,19.6,12
190514_205206,142.01,26.7,14
180331_192505,151.85,-3.7,8
180610_180309,81.17,-16.6,5
200709_195603,93.67,26.4,14
200910_184927,147.34,41.9,15
210613_163036,145.71,-21.7,5
210605_174100,113.46,36.9,14
190915_151024,178.84,41.8,15
180617_183246,93.6,-16.3,8
180404_202539,157.31,26.5,15
210421_212636,150.97,-12.8,5
180524_210500,104.13,4.6,8
200924_192958,157.83,20.0,2
190707_193459,106.7,66.9,13
190428_162452,129.61,56.7,14
200602_205143,147.96,8.7,1
210418_140350,141.44,44.0,14
180608_213148,147.87,12.1,1
190405_194128,92.96,-28.5,5
180519_173630,148.32,1.3,5
210709_215824,108.86,-5.3,5
201011_161350,137.67,12.9,1
200904_193654,119.05,9.6,12
180529_192427,131.83,9.4,1
190508_201950,145.35,0.0,1
201023_201912,132.44,8.3,2
190616_181802,153.56,43.7,14
200531_174603,125.99,43.6,14
190531_200117,156.82,21.9,14
210513_211527,155.44,-3.5,5
200912_183322,130.26,63.8,14
210407_221757,134.04,41.3,17
180906_205505,141.83,23.2,14
200623_203524,156.74,7.4,12
200830_194402,134.9,24.6,14
201011_171012,135.88,41.8,14
210416_191851,144.54,47.1,14
190806_211657,138.82,12.6,1
180509_183246,124.85,39.6,14
190815_193314,99.93,-10.9,5
201018_171810,150.8,-12.6,1
200527_185731,119.46,13.0,1
180408_151836,116.76,9.9,12
200717_185458,141.98,41.6,14
190607_194516,89.71,59.3,13
180422_145742,124.6,-6.7,5
180428_194037,160.04,-4.1,5
200619_194320,142.16,27.4,14
180729_181141,138.96,33.5,14
200805_224202,159.93,-6.5,1
210624_213029,123.24,36.7,14
180703_195459,153.4,-3.5,5
210423_202755,134.4,53.3,14
190821_204053,141.6,49.5,17
190618_211849,135.38,-4.4,5
190530_213139,144.68,23.9,14
200527_191913,105.23,-26.1,5
190430_205559,125.84,33.2,17
190709_195420,118.49,10.7,12
210528_183621,144.68,19.4,14
210511_213610,152.25,8.3,1
180513_153531,114.36,0.6,5
190702_184140,83.84,60.6,13
190414_143403,123.49,60.4,13
200908_202940,167.0,22.3,15
210416_185031,117.88,6.1,5
180504_193622,106.3,-10.5,5
190430_204942,130.89,4.1,1
201007_204449,136.27,33.0,14
180712_183652,148.56,16.6,14
210604_190113,150.17,-7.8,5
190602_172324,111.34,14.4,5
190607_205632,133.98,29.9,14
200806_191800,89.72,58.7,11
190810_183809,152.68,11.9,2
210522_173841,120.35,58.2,14
201025_164240,160.23,-4.7,5
180811_201459,118.23,11.8,12
200919_191520,154.71,-3.6,5
200505_170158,125.7,61.4,14
200818_193412,152.92,-0.2,5
180613_184044,144.65,22.0,2
190509_203603,159.22,2.2,1
200519_204014,145.75,12.9,1
201017_185444,160.26,18.8,2
180520_151327,100.1,-32.4,5
190531_211842,128.13,46.1,14
210702_212618,141.37,5.4,1
200730_185710,159.28,-11.6,8
200818_200005,148.05,3.3,12
190402_211930,147.55,28.3,14
180427_213556,118.42,-7.8,5
180720_205358,131.37,60.0,14
180731_201253,122.75,49.6,14
180804_193005,148.21,17.5,14
210613_155456,149.63,-4.3,5
200910_214126,121.81,16.7,1
181013_180004,157.96,39.8,14
200909_184710,146.14,-2.3,5
180422_142433,94.18,76.9,13
180327_201031,151.47,15.0,14
200611_192058,134.88,41.0,14
190706_190242,75.82,25.9,5
190522_183142,117.55,25.2,14
190531_200253,148.45,-1.1,5
190921_175526,121.0,10.4,4
200510_181806,139.68,42.3,14
190705_201739,83.35,18.1,14
210527_200638,142.15,-4.9,8
180808_200810,142.06,-4.6,5
180504_185032,149.72,-0.2,5
190531_200835,117.04,-6.0,5
210704_183111,99.47,0.0,5
180721_202416,150.48,-3.0,1
200513_201432,139.79,11.6,1
180509_202157,145.42,38.1,14
201020_183449,144.36,-3.7,1
210407_195457,150.43,-4.9,1
190611_185910,78.95,75.8,13
210622_202836,122.68,56.3,14
190504_182333,157.46,-11.9,1
210608_211020,165.05,-12.9,5
180405_210011,92.93,17.4,1
190727_203821,136.18,-19.1,5
210528_213738,105.63,30.7,14
200807_192125,152.24,-0.7,1
200724_183429,102.11,15.5,1
200625_165342,152.26,-3.8,1
210517_191239,112.85,28.1,1
180923_171447,165.36,17.2,2
190420_200439,101.88,79.9,14
200807_204033,159.57,5.9,1
180501_190552,150.13,49.5,14
190531_192500,141.97,13.0,1
190420_171612,129.4,37.1,17
200925_213605,142.56,-5.8,5
190801_200123,116.04,45.9,14
180805_182257,93.85,-23.8,1
190602_183031,148.54,-15.4,4
190522_184245,152.68,8.2,1
190929_154344,132.29,65.1,14
190427_192147,140.01,-4.5,5
200528_191443,139.84,4.1,5
200703_203649,138.21,21.9,14
210618_202420,142.36,16.3,14
180612_183221,156.25,28.9,15
180621_233122,142.26,34.5,14
200909_210134,125.77,62.8,14
201013_194128,151.39,15.0,17
210427_184941,128.93,50.9,14
180915_191517,91.85,-15.8,5
180704_203212,151.18,-8.6,4
200909_194045,154.77,12.8,14
190824_185112,123.38,-7.0,1
180616_183120,159.96,10.3,2
210615_195144,96.43,59.8,14
190612_194806,140.61,0.7,4
190524_202608,155.96,4.8,5
190404_201148,131.02,17.0,1
210602_184233,114.78,10.5,5
180704_200524,133.81,-4.2,8
190419_210353,120.75,23.9,14
210513_222536,128.34,67.5,14
180712_205948,171.23,9.7,1
190428_151127,101.95,-5.4,5
190821_183446,143.21,7.9,12
180517_192036,154.59,-3.7,5
200620_194624,157.93,13.1,3
180627_195729,119.68,64.8,14
190518_181113,149.38,16.2,14
180516_194355,112.98,19.5,2
200925_183152,143.54,13.0,1
180608_183553,153.36,4.5,1
200726_194116,115.66,36.0,14
190709_191545,159.7,-9.6,5
190511_180617,141.3,-7.5,5
201016_204503,139.52,3.4,5
190324_150539,163.29,3.2,12
210424_140340,158.89,10.1,1
210429_211811,78.88,56.2,13
201008_184728,145.51,30.5,15
200708_202928,113.99,-2.1,5
190927_215848,92.45,82.3,13
190704_211822,157.7,-12.6,2
190908_142630,149.75,3.7,2
200715_210040,116.11,6.2,1
190808_210815,137.51,24.2,14
200512_183043,163.22,0.5,1
201008_200433,150.32,5.2,1
180622_190815,132.67,-15.9,5
210410_174333,103.85,-13.0,5
210609_190825,134.08,34.2,14
180609_195917,154.89,10.6,1
200819_212109,146.78,-16.8,5
180608_200902,132.43,-25.8,5
190421_163814,129.94,51.1,14
180704_205719,138.45,-3.3,5
180404_201119,117.77,14.1,1
210429_210159,127.92,-21.8,8
200916_205328,153.91,-2.9,5
200826_202138,148.96,34.7,14
210513_214018,151.55,-6.5,1
180407_170537,90.75,25.6,1
180502_193739,39.2,50.7,14
200606_184637,150.24,25.2,14
190509_222430,128.37,17.9,1
210424_141208,122.54,40.9,14
180922_173227,146.73,61.2,14
210518_201653,134.54,29.6,14
200922_190535,94.73,49.6,14
190502_191504,143.41,30.6,14
201021_202230,89.3,58.0,11
180614_205621,145.18,8.5,1
190706_185341,161.23,-0.1,5
210422_192342,140.21,24.3,14
210514_192705,162.45,5.6,2
180914_213722,160.63,2.8,1
181009_150217,141.89,-2.2,2
200930_162455,138.31,36.5,14
201013_195859,128.97,9.5,12
190821_183826,142.44,-13.0,5
190418_193334,151.77,-11.8,5
190425_200627,156.31,-16.3,5
201020_190828,142.68,63.0,14
190416_185547,137.74,33.7,14
180325_164326,163.44,12.0,2
180728_194237,128.49,-4.6,5
200611_190455,148.14,29.5,14
200705_174858,108.07,-7.9,8
180614_190233,130.02,53.1,14
190501_212119,107.77,50.6,2
200527_194318,149.75,3.8,5
210619_151056,155.32,29.5,15
180412_185958,162.59,18.9,15
180624_193317,139.56,-2.2,5
180511_211640,130.22,-6.7,5
190326_194505,114.67,82.5,13
200710_192511,153.72,15.5,12
180427_201937,156.49,-3.4,5
200606_174813,142.5,-1.9,1
200725_210347,124.4,29.5,14
180708_205236,136.45,36.6,14
180601_184800,153.32,50.8,14
200705_170200,121.3,-2.4,5
190926_184824,131.63,7.8,1
201029_210634,152.65,33.0,14
180727_183252,120.15,64.3,14
200606_184451,162.43,-0.1,5
200908_202551,150.19,15.5,14
180914_201906,125.42,4.6,1
190611_200246,142.55,28.9,14
200904_180051,147.33,25.6,2
180429_161101,126.26,28.8,14
180703_183220,66.81,-46.2,5
180518_184643,116.98,-9.4,5
180530_193626,146.14,-8.0,5
180429_150418,95.68,54.0,14
200630_212318,149.45,-14.3,5
180802_212236,155.4,4.4,1
200828_211240,153.22,23.3,2
210506_195525,138.5,7.4,1
190505_162517,110.9,60.3,14
180928_211843,150.6,18.3,2
180929_180939,133.13,13.4,2
180519_191327,151.97,28.1,15
190704_212325,155.14,-4.1,1
180607_193531,104.22,1.8,5
180616_192840,157.9,-4.1,5
190510_201500,154.28,-5.3,4
180426_193729,108.89,24.6,1
181003_164431,139.64,-1.5,5
200825_221521,111.83,10.6,1
180710_193905,129.59,-8.5,5
210413_200119,146.89,33.8,14
190806_195451,156.62,49.0,14
180329_205702,143.04,21.1,14
180927_214859,113.79,16.5,1
180804_205458,122.73,-8.5,4
180916_144206,169.66,-2.4,8
200925_201025,143.69,13.1,1
190620_211709,135.47,-6.6,8
190505_165956,122.44,2.8,4
200827_211058,127.9,7.4,1
180613_184132,141.54,27.8,14
200830_180735,143.65,-11.5,8
180729_182113,160.24,13.7,2
190731_192751,134.94,35.5,14
180624_183950,141.84,34.8,15
180408_144910,134.17,37.8,14
200516_190846,151.79,32.7,2
180626_193830,148.25,30.7,14
201022_191319,111.04,28.1,14
180726_211823,148.58,20.9,1
180520_152404,171.18,0.5,1
190605_202546,139.05,40.9,14
180329_194458,87.8,-16.6,8
200808_204019,120.03,21.8,1
210408_184031,119.85,32.8,14
200507_200046,153.77,-2.0,1
180728_191948,134.82,8.0,12
190712_190032,144.56,35.7,14
200930_161117,144.25,30.9,14
200603_205652,101.29,85.1,13
201011_145512,126.96,-0.3,1
180706_185625,123.26,-7.8,8
180615_202117,124.06,4.5,1
180424_203039,145.07,11.8,1
190915_163825,151.59,13.6,14
190821_203243,129.06,12.1,1
190404_202917,126.93,13.0,1
210514_185202,142.97,-10.9,5
180503_201303,148.79,9.5,1
190926_190736,113.0,22.9,1
180408_140015,114.09,10.1,1
200529_183240,138.5,28.2,14
200530_162153,147.45,19.2,2
210601_202017,73.53,73.6,14
200520_211247,104.44,-8.1,5
200927_195723,105.14,78.9,13
180722_200512,134.97,35.2,14
200906_161410,123.03,-11.9,5
190618_212057,152.68,-11.3,1
210617_211107,156.46,13.6,2
210420_191930,156.79,3.7,2
190917_183013,140.32,-11.9,5
190712_201628,124.83,3.8,5
190605_204054,125.33,18.8,14
190402_204232,102.55,28.3,1
200722_212830,142.31,-14.6,8
200507_203350,138.26,9.9,2
190507_194153,41.07,-19.2,6
180705_204601,152.85,32.7,14
200904_160818,114.36,-7.1,5
200702_213413,109.06,19.7,1
200716_184129,125.58,-2.5,1
190822_194701,117.35,-4.3,5
180703_223530,155.13,17.3,3
180519_181119,80.67,-11.1,6
180922_211421,146.99,8.6,1
190423_204118,134.64,57.3,14
190621_215321,107.83,22.6,1
180909_154813,146.37,56.2,14
190803_180557,126.67,-4.9,4
210618_190115,142.28,10.6,2
181010_202228,150.94,25.1,14
180413_183820,137.14,32.1,14
200717_202731,122.21,72.2,13
180331_184202,142.6,25.7,15
190406_172531,111.73,-9.7,5
200903_184023,121.2,54.6,14
190418_193114,144.78,19.0,2
180719_215742,113.3,44.0,14
180724_193810,123.12,15.9,1
200718_200712,152.93,17.6,14
180403_205600,107.48,-8.5,5
180725_191022,114.97,26.4,1
180424_213249,124.65,-4.9,5
210622_201244,113.1,36.4,14
190620_202913,142.26,25.9,14
200918_202602,90.91,-21.4,4
180610_191232,104.15,-11.0,5
210709_190742,153.82,5.9,1
200814_200857,140.08,14.4,2
180922_170833,141.75,5.5,1
210511_214435,142.84,-2.3,5
190707_203751,138.87,38.2,14
190901_151632,103.16,3.3,5
190413_171532,167.49,0.2,1
200710_210812,160.24,-0.2,5
180607_184126,121.55,81.6,13
180724_193816,134.59,-12.4,5
180905_201531,55.95,-37.2,5
180412_202837,151.87,15.2,14
190718_204811,106.05,-10.3,8
180603_192014,52.46,-27.6,5
180816_193500,135.7,19.5,2
190424_184604,159.95,13.5,2
180403_222635,140.22,16.0,14
190330_181047,104.36,36.1,14
190806_202254,136.93,24.4,14
190514_192256,125.62,14.8,1
210526_183511,117.99,70.6,13
190803_205823,148.37,-1.3,1
200630_205310,131.84,64.5,13
200726_170408,99.78,69.9,14
180613_193315,132.21,59.8,13
200918_194830,153.61,9.9,1
190607_203740,138.5,-14.3,5
180329_193826,68.52,-33.0,4
190705_184232,155.54,2.3,5
190516_205837,124.13,-7.4,1
210417_184933,143.26,-9.0,8
180504_211503,146.39,1.9,12
190905_184112,156.08,2.8,1
210422_194309,124.84,33.8,14
180918_212506,160.83,-8.6,1
190804_192344,170.58,16.8,14
180906_193026,176.69,29.9,15
190515_195902,148.21,25.5,1
190928_201036,57.89,-13.4,5
180916_150003,103.91,7.0,4
190403_194751,114.06,43.6,14
180708_183238,129.12,17.0,1
200726_174822,156.97,-3.2,5
200909_204420,155.98,21.3,15
210602_200042,137.47,25.0,14
180525_183422,158.87,24.3,2
180501_210636,106.16,18.4,1
200726_183654,135.47,40.7,14
180921_191910,145.8,-14.8,5
200625_173558,151.63,-18.4,5
200807_195647,122.28,28.0,14
180520_140336,122.87,19.7,1
190514_212347,141.48,-2.2,5
190515_205548,112.54,1.9,5
210611_202856,135.84,18.4,14
190713_210626,148.26,-4.1,1
190531_195008,103.49,47.5,14
190609_191117,123.83,-17.6,5
190516_215014,134.63,8.3,12
200904_184710,158.86,22.4,15
180816_183437,116.17,9.8,12
201016_194151,136.74,25.1,14
200520_191454,160.88,20.0,2
190811_193046,152.06,5.7,1
210414_201303,149.23,-17.5,1
210618_201000,162.31,3.7,12
200625_194535,132.39,-15.9,5
190611_204927,124.01,-7.7,5
200731_192823,148.51,23.4,14
190515_210643,110.56,56.9,14
210629_201922,161.13,-7.1,1
180722_195123,72.07,-24.6,5
190705_191205,143.91,32.9,14
201024_184530,148.23,43.5,14
180602_172742,130.61,75.1,13
210606_210709,144.29,49.6,14
180708_184443,118.34,10.3,1
181009_170505,147.45,2.1,4
180502_222448,120.72,-1.4,5
180916_142507,143.38,28.6,14
190919_211734,133.7,-0.4,1
190531_184554,141.4,30.4,14
201006_191719,149.55,19.4,14
200824_205448,132.14,-21.8,5
180531_195232,136.37,10.9,1
180925_140913,150.43,26.3,15
200520_202409,130.65,22.0,17
190608_181645,135.23,39.8,14
190921_193056,103.92,21.8,1
180908_170330,158.8,12.1,1
190911_200630,97.1,4.5,5
210422_195504,149.83,-5.8,1
180707_204611,108.51,28.1,1
190529_190420,139.85,-7.3,1
190731_212438,116.98,-25.8,8
201007_203859,104.83,42.3,14
200913_144732,152.06,-10.4,5
180706_202015,160.87,26.9,15
180921_185844,71.95,29.0,14
181006_173636,145.23,28.4,15
200512_192617,141.24,24.3,1
210507_191447,79.17,-14.1,5
180622_210337,159.02,8.0,2
180420_214938,141.44,55.5,14
190915_141109,120.75,5.1,5
210411_163151,146.83,2.1,5
190818_182407,148.56,20.5,14
190924_221118,134.45,15.1,1
190608_171344,156.27,-16.8,1
190328_203435,111.39,8.2,12
180421_172710,168.45,9.0,1
200508_195615,152.0,2.8,1
180524_203310,137.89,53.0,14
190727_201516,92.13,68.2,11
200904_170601,129.4,81.5,14
190625_195144,139.44,7.1,1
200513_211604,123.63,16.4,1
190413_183028,154.53,-6.7,4
190821_193117,126.08,-0.3,1
190917_210138,94.32,39.9,14
190514_191144,132.31,48.1,14
190412_184808,128.69,-0.7,1
210411_155708,103.79,63.6,11
200523_173618,161.25,17.2,2
190705_192359,125.94,-6.2,5
190418_201224,129.94,32.0,14
190914_180835,125.39,29.7,2
201006_195657,126.94,25.6,14
180401_165711,143.11,-2.9,5
200814_184348,121.66,-17.9,5
201006_212841,148.26,33.7,14
200524_145055,158.62,19.9,14
210417_192059,87.83,65.2,14
190512_184425,145.01,10.4,1
181010_212916,156.31,29.2,15
201001_145607,124.14,37.0,14
190409_185614,144.0,14.9,14
180429_145512,90.42,-27.7,5
190404_201704,172.09,-3.7,5
200529_202248,139.92,12.9,1
190628_192858,128.53,58.9,14
200522_193354,125.59,13.1,1
210623_195417,147.23,-5.4,1
200527_204649,114.26,-9.7,5
190605_193550,120.15,9.2,5
190519_151259,159.26,15.6,1
190709_215403,149.54,24.0,1
190428_161124,150.07,10.3,1
190607_183117,150.41,-1.7,4
200822_191544,122.38,55.9,14
190811_185604,100.16,-4.6,5
190503_183742,144.81,9.2,1
180728_201114,128.74,5.8,5
201014_194041,150.89,7.2,12
180804_181821,146.12,7.8,1
190820_184234,128.03,40.6,14
200717_204534,161.83,11.5,1
210530_150454,141.36,-2.0,5
190816_210418,122.34,-17.9,4
200819_211038,129.8,20.8,14
200811_193418,124.43,-18.4,5
200619_185543,148.67,26.0,14
210622_190633,143.21,33.8,14
210511_203903,126.39,26.9,14
201023_193844,159.1,-9.2,5
200522_214856,143.11,-5.9,5
200704_200015,158.44,9.6,1
210623_204831,136.84,46.3,14
190623_182620,124.0,75.7,14
190713_210548,141.75,11.1,1
200716_190400,153.4,5.4,12
180916_165934,121.3,19.7,1
210604_204953,122.94,15.2,1
190908_145225,136.22,-2.6,5
210529_182404,100.88,37.2,1
180404_203457,155.01,-15.2,5
210620_181046,146.04,7.9,1
180509_183444,128.8,80.9,14
180419_190252,147.53,7.6,1
200627_170040,144.89,59.3,14
190607_194837,120.11,71.4,14
200816_184821,133.07,23.0,14
200611_174548,100.1,17.4,14
190524_194059,145.86,-5.2,5
200830_182818,138.04,32.8,14
180503_204800,131.94,35.4,14
180407_201535,100.52,60.4,14
180814_214224,150.13,23.4,2
200824_210138,126.44,-14.1,5
190323_151850,96.99,63.7,14
180527_152733,82.84,12.5,5
190529_185409,129.89,46.5,13
180427_204748,113.94,37.8,14
190818_185719,147.38,30.2,17
200715_194802,142.3,-5.3,5
180925_151434,145.02,0.5,5
180614_183201,117.02,73.8,13
190612_192549,135.63,34.6,14
200707_202007,138.91,-2.7,8
180401_151520,145.6,-4.0,5
201027_185922,145.06,-0.7,1
190912_200258,119.93,42.5,14
190822_185650,161.98,16.7,2
210519_142515,125.04,11.3,12
210710_210524,107.77,46.6,14
200510_165021,148.53,6.3,1
180420_222954,106.73,-13.4,5
200904_205331,127.71,32.1,14
210601_202722,105.1,-1.7,5
210428_202234,149.29,-5.6,5
180915_185128,95.41,61.2,13
190827_211321,107.4,29.7,1
200515_193830,124.54,25.0,14
180418_201120,130.81,56.7,14
180721_185253,134.66,5.2,5
200805_201936,146.14,-9.4,5
190927_184820,151.77,17.6,14
180329_204843,132.98,23.1,14
180403_193207,134.92,26.6,14
190818_183521,102.86,85.7,13
190611_191348,132.48,-7.0,5
181012_204357,133.23,44.3,14
180720_203835,136.11,32.6,14
200830_195132,104.17,10.4,5
190510_202454,72.74,77.5,13
210623_183107,148.0,23.6,15
200718_180048,114.28,36.3,14
210624_203023,109.37,25.6,1
200923_183257,142.18,-5.6,2
180711_185437,163.79,26.0,15
180609_195814,170.67,16.1,1
190504_150858,151.82,3.4,5
210622_190906,122.28,61.7,14
201002_142021,155.88,-15.6,5
210705_184727,145.15,15.5,1
180513_170826,138.37,16.7,14
180613_192122,158.06,-7.3,1
180916_175014,146.41,-3.5,1
200922_201125,146.39,44.9,14
200710_211632,143.31,-1.1,1
200512_205501,121.8,9.8,12
180909_152538,157.01,-5.9,5
180426_205329,152.68,9.9,2
200820_215449,158.83,12.4,2
200613_181851,164.22,-4.6,1
190503_203448,147.3,28.9,14
180325_152727,134.3,-3.3,8
190706_204739,118.64,72.1,13
180523_214913,146.96,7.1,12
190808_205607,148.24,0.6,1
190508_210352,164.73,2.6,1
190517_200414,132.4,65.3,14
200507_200515,149.36,3.3,1
210528_200206,121.91,-3.9,5
190920_192843,125.95,21.0,14
180710_200222,157.81,16.0,12
200908_195940,149.47,10.7,2
200827_211512,139.04,30.9,2
180905_190647,114.91,80.9,14
180906_200512,163.26,8.6,1
210605_193754,136.67,43.9,14
201013_204510,121.21,14.8,1
210411_165101,159.17,-3.3,5
200918_204955,148.54,19.3,14
200523_171855,152.01,-13.6,5
200916_211003,142.52,17.1,1
180613_191113,109.32,1.7,1
180712_202307,129.33,3.1,1
180422_144917,117.23,46.6,13
210523_144121,141.26,20.4,14
180327_204925,151.92,34.6,14
210416_205811,150.1,56.4,14
180519_171839,153.29,-3.1,1
190809_212151,145.18,34.6,14
200531_164336,127.45,27.0,14
180511_202118,158.14,-0.3,1
201001_164113,158.53,7.6,12
190615_190033,92.67,-5.5,5
200821_200209,99.37,62.6,13
180422_171753,134.58,36.5,14
180916_151039,116.81,33.2,14
200710_202147,102.89,60.1,13
201006_202907,136.41,17.7,14
200515_195650,151.34,12.0,2
210515_201624,155.42,48.1,14
190905_202655,150.4,-15.2,8
200916_191342,146.31,-0.9,5
190531_191733,131.03,55.3,14
200806_191130,136.88,1.9,1
200605_202158,113.38,50.5,14
201028_204058,150.61,55.5,14
180726_193751,92.82,-18.2,1
180704_202122,88.1,78.7,13
190822_210109,147.02,-5.4,5
201014_210321,105.29,68.2,14
190613_191442,126.9,8.3,1
180513_150917,76.53,-16.3,8
190813_214543,114.16,10.2,1
200529_200828,116.98,-27.1,5
180912_193621,154.64,-6.5,1
200607_182141,149.71,18.1,14
180727_211425,147.93,-4.4,8
190901_164308,78.98,-8.0,5
190508_195254,144.61,36.9,14
190625_190347,118.03,50.2,14
190910_212315,112.16,-2.1,5
201003_170641,99.46,9.7,5
180523_184837,119.15,16.0,1
210518_215657,170.6,-3.0,5
210704_174321,93.69,22.1,14
200703_203506,149.14,36.9,14
201007_163309,145.51,11.4,1
191001_195447,122.33,78.1,13
200506_201808,118.57,38.3,13
190612_220017,169.15,16.9,2
210529_145345,154.86,8.6,1
200612_204954,110.23,67.6,14
200523_192128,104.84,27.0,1
200904_193239,135.35,63.7,14
210418_162228,157.81,-8.4,5
190709_200247,131.75,22.1,17
190525_181319,120.26,4.4,5
180609_180323,153.43,-9.8,5
190404_201237,105.79,30.4,1
210519_144602,156.1,7.9,1
190618_202813,138.34,68.9,14
190413_171456,145.58,34.3,14
180606_173018,141.57,27.8,14
180531_201321,155.23,5.8,1
180515_190821,144.41,26.2,14
180922_180153,148.06,10.0,2
190831_192004,149.05,-2.5,1
180712_200640,129.37,51.3,14
180509_185841,54.79,-27.6,5
180722_182303,136.31,-2.7,5
190731_212118,121.91,23.6,1
180406_190329,114.55,23.7,1
190427_194904,134.46,27.0,2
180531_185103,157.27,-0.6,1
190711_190239,152.44,30.2,2
200819_213003,152.58,16.4,14
210407_222323,136.56,24.7,14
210421_185904,132.04,41.7,14
180909_162755,88.64,30.6,14
200926_180133,158.46,15.3,2
180918_211009,162.41,0.3,1
190410_210257,119.25,3.1,1
210429_195314,152.27,33.2,15
180907_195125,98.0,-12.4,5
201013_184707,136.56,40.7,14
190505_151506,156.65,12.9,2
180530_211735,152.96,23.8,15
200701_183324,153.7,14.8,2
190407_163037,153.22,28.7,15
190809_192216,152.31,-14.2,4
190501_201801,137.45,-8.8,5
190808_201807,118.17,-29.2,8
190503_210735,104.05,73.7,14
190514_194619,133.15,32.6,14
190820_183751,160.39,-3.4,1
180627_200116,154.91,27.7,14
180422_170521,147.65,-9.2,5
201004_162504,142.24,8.6,1
200717_185725,81.21,17.3,4
200913_150602,112.67,24.4,1
190702_183213,120.41,52.1,14
190505_161108,140.9,-7.0,5
210706_205229,107.42,39.2,14
180505_162014,142.89,-5.3,8
180503_183206,143.2,42.1,13
180429_145819,123.09,21.6,14
200926_185440,147.57,-14.4,8
200627_191841,136.88,27.1,14
190808_194559,116.55,-5.0,5
201027_184910,143.54,-12.8,5
201011_171710,145.62,15.1,2
180708_203457,151.53,14.3,12
180428_183438,120.76,1.1,5
200516_174913,113.43,-23.8,5
190518_181641,143.23,16.4,1
190508_201935,88.08,18.6,1
200714_185611,138.49,21.1,2
180508_195322,109.09,35.2,14
