PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
190811_185817,169.53,-9.8,1
200823_171713,106.18,4.1,8
180629_192537,89.44,-21.7,5
190707_215105,120.87,-3.1,5
190327_183144,120.08,1.5,5
210502_160033,146.23,1.1,1
190626_184025,157.91,2.5,1
200611_192020,128.63,23.4,14
180331_173955,128.94,23.1,14
190524_212507,138.23,24.0,14
180704_194805,141.94,-13.0,5
180616_194808,127.69,66.7,14
201022_221616,145.48,17.7,14
190712_194656,127.16,53.3,14
200530_140216,123.98,23.8,14
180811_193322,156.5,-3.6,2
190405_210419,141.33,33.1,14
190413_192724,145.36,-2.6,5
200527_193742,148.36,36.2,14
190924_191706,138.71,9.1,2
180410_201518,139.27,-1.7,5
190730_195617,145.87,48.3,14
190616_182642,88.12,32.6,14
200813_202653,100.18,37.3,1
180616_175409,128.78,58.8,14
210701_214628,127.3,37.1,14
210413_184644,138.19,33.8,14
190707_210636,165.78,-8.9,3
190713_190258,153.09,1.7,1
190630_175846,159.81,-7.8,8
190626_202513,161.16,0.1,5
200519_195820,149.78,1.3,1
201001_141211,140.26,15.5,1
210617_211411,149.24,-4.0,1
190421_152308,117.51,48.8,14
190324_161842,92.36,66.0,13
201003_143819,136.83,-26.6,5
200703_193020,162.65,21.0,15
190731_210952,102.95,-7.5,8
190522_203154,113.27,44.3,14
180526_170445,146.13,4.6,1
190407_140934,116.35,18.4,1
201018_145202,130.13,13.1,1
200809_171346,145.58,10.7,1
190604_184236,139.31,4.4,1
200626_194324,125.07,18.2,1
210704_191819,141.7,9.0,1
180816_204908,154.51,1.4,5
200627_195619,148.75,41.8,15
200820_203406,116.38,21.9,1
190806_203223,135.32,13.8,1
190712_202652,130.32,2.7,1
210630_202731,131.49,63.2,11
210421_212028,145.75,3.6,1
180705_193056,124.7,53.0,14
210604_192250,121.35,26.0,14
190614_215704,146.34,29.0,14
190911_204106,137.98,19.1,17
200519_200939,146.79,29.6,14
190903_191952,100.57,-16.4,5
190705_194053,149.75,-0.5,1
180331_172515,64.03,-33.5,5
210509_144917,113.33,6.0,5
210424_191406,151.07,9.1,1
190830_212632,121.44,9.2,1
180718_183714,49.83,-51.4,5
210418_144202,131.6,4.3,1
200508_195106,135.04,8.9,12
190423_194222,160.91,11.1,1
190331_165629,76.77,20.9,5
190413_190626,117.29,18.0,1
210609_201446,115.93,17.8,1
201018_171327,152.8,25.7,15
210602_211041,152.22,32.8,14
180420_202741,159.47,18.4,2
180725_193731,153.99,-7.1,4
180718_190557,136.75,21.2,14
200919_173922,114.47,63.4,14
190704_211658,146.83,-2.8,1
200909_151107,104.91,79.6,14
190705_222431,131.87,25.0,14
190607_204305,133.84,-20.2,5
180425_203714,121.32,0.0,5
200819_192332,104.43,7.5,5
210527_203650,156.47,-5.0,5
210420_204259,157.43,43.8,14
201004_140318,115.45,8.6,1
180527_142331,137.22,41.3,17
190514_183558,123.9,55.9,14
200517_161127,151.97,36.0,14
201010_193758,150.47,3.4,1
210522_175804,92.08,74.6,13
210518_203202,101.72,22.2,1
180815_200331,131.09,-4.6,5
190928_191910,160.53,18.1,2
190911_213508,144.76,24.9,2
180401_152029,136.66,45.8,14
190820_195332,164.58,12.3,2
180421_191200,145.97,35.7,2
200721_205947,107.64,-18.0,1
200605_201159,141.07,-13.6,5
210617_200344,144.06,22.2,14
191001_211140,110.58,41.8,14
210428_201541,155.38,49.1,14
180404_194906,122.41,65.8,14
190425_211120,101.96,-15.3,5
210417_165742,147.24,0.2,1
201007_201546,139.46,66.2,13
190625_205538,149.82,-0.7,1
180510_211720,126.96,4.3,12
190707_205558,126.08,-2.9,1
190508_184249,149.9,29.6,15
180908_171132,144.34,7.1,1
190923_195827,155.3,-9.3,1
200920_195908,148.17,-11.0,5
180627_185908,144.83,-13.1,8
200926_194534,149.9,-4.2,5
180719_200234,148.01,16.5,14
200709_193047,142.69,30.4,14
181013_182713,102.82,-3.2,5
181009_142719,123.73,21.9,14
201018_163121,118.11,65.2,14
190829_200354,131.97,22.4,14
190530_203214,134.42,-4.3,1
200527_210034,154.42,14.2,2
180504_201032,134.93,12.3,1
200530_193435,155.9,15.2,14
180607_204716,102.2,-6.4,5
210620_170922,165.29,-10.7,5
180704_184440,148.71,-6.2,5
200709_211012,154.5,-0.2,1
200811_202026,127.05,8.2,12
200808_203443,150.75,29.2,15
210515_200548,125.01,59.4,14
190410_190932,130.84,6.1,1
200524_170413,140.72,31.1,14
180519_185059,144.63,26.1,14
180815_203914,119.29,24.2,1
201008_193014,102.0,7.0,5
190718_213228,145.85,-4.6,1
190528_191130,142.04,37.5,14
180721_191510,153.99,61.4,14
190615_214143,124.41,1.7,1
200829_195303,111.52,7.3,1
181004_211340,163.27,6.1,1
200520_192915,152.34,17.0,14
200908_210746,134.62,27.7,14
200924_202124,110.91,20.7,1
190615_174610,150.2,-12.5,5
180607_190542,110.41,-4.2,5
201001_140641,158.61,18.9,2
190709_203000,134.55,55.8,14
200519_200030,125.2,12.9,1
200703_183246,139.84,31.6,14
180629_205114,125.31,25.9,2
180711_184407,144.78,-2.6,5
180520_140341,149.83,-1.7,5
190630_191619,127.05,-12.3,5
210417_192807,57.36,20.6,14
210526_220426,110.49,66.3,11
210425_171504,125.44,16.9,14
190511_175322,135.65,-11.6,5
200903_184403,109.21,-12.3,5
190919_205159,140.16,13.1,1
200919_190814,151.71,20.5,2
190913_150404,90.11,-3.3,5
180330_202930,84.68,-12.5,5
201016_201618,120.31,23.9,14
200506_210036,124.92,79.9,13
200806_214630,158.61,33.4,14
200705_183442,140.81,21.6,14
180424_202533,144.16,12.8,12
190417_204549,151.73,-6.5,5
200922_202352,114.01,-6.7,5
180627_190623,151.51,20.0,2
210611_193438,141.26,-12.9,5
190426_191102,89.54,42.6,14
190703_212002,82.71,34.2,14
200920_152022,131.55,52.4,14
200818_210143,135.29,41.7,14
180809_200230,150.1,45.0,17
210509_211503,139.69,23.0,14
210428_205339,123.51,17.5,1
180327_183109,94.75,-20.1,5
190704_193719,145.99,-2.8,1
200519_202550,136.51,30.6,14
201017_191047,108.01,51.4,13
200512_202859,144.3,33.9,15
190626_191118,133.44,36.2,14
190827_205557,108.35,73.7,13
210623_195713,127.24,-5.9,5
200805_193209,122.56,-15.9,5
180616_190010,141.08,-2.0,5
210604_195235,94.37,-44.4,5
200623_205913,136.9,-17.2,5
180904_200039,95.55,-12.2,5
190630_203426,130.02,4.2,5
180913_191402,100.39,32.6,1
190822_212251,79.38,13.8,5
180612_195758,86.21,-20.4,1
180602_183327,90.54,-28.3,4
180419_191306,153.73,21.0,2
210704_170337,121.49,14.9,1
190530_210056,167.59,-4.0,1
190626_192615,148.26,10.5,1
210626_165021,140.47,22.6,2
200716_211647,139.17,-9.7,5
210523_143503,148.64,-1.3,1
180912_213009,119.12,67.6,14
190412_192608,153.7,32.0,14
190518_170302,130.99,64.4,14
200603_183039,107.65,75.3,13
200531_142828,127.07,45.8,14
180928_183944,164.54,4.0,1
200514_211630,131.5,-2.9,5
210513_211714,143.05,-0.3,1
190627_204303,117.5,12.3,12
200820_195629,150.02,-10.1,5
180710_200906,164.23,25.8,2
180919_190927,135.89,46.7,14
180603_203617,139.95,13.8,12
200910_192842,103.65,15.2,1
180607_203036,102.43,83.5,13
210430_201451,162.21,-8.3,5
210616_212450,100.28,45.9,1
180414_201919,62.0,-27.1,5
201017_171258,140.55,25.9,14
210518_205124,141.98,9.8,1
200727_205336,137.27,17.9,1
190331_160752,161.31,-13.5,1
200621_195325,145.37,0.4,1
200916_184547,101.59,-27.2,8
181002_220053,115.31,13.4,12
200918_190837,162.02,-1.7,8
190613_184320,96.97,17.4,1
200923_192627,155.56,-3.5,2
190714_211723,149.83,25.7,3
190924_185328,103.26,26.8,1
210420_211946,145.0,22.4,14
190704_211658,158.03,-9.2,5
190418_205827,126.51,7.9,1
200526_203629,133.47,29.3,14
180606_145023,137.64,42.2,14
201011_171851,161.11,17.3,2
210508_190653,131.72,10.2,12
190521_195235,109.75,-3.1,5
190511_171635,156.26,-9.3,8
180928_212801,139.25,42.1,14
180501_183134,111.59,-9.2,5
201027_194433,157.2,35.5,15
180403_194722,138.96,-14.7,5
180907_184144,153.4,11.5,1
180527_163506,144.71,46.3,14
200710_190218,136.32,53.2,14
190823_204344,127.27,7.4,5
181006_200745,142.83,31.1,14
180428_193108,91.07,25.1,14
200929_193438,127.9,15.7,1
180510_191325,142.5,-2.1,5
180711_213623,141.34,34.5,14
210417_161605,147.49,13.6,14
181012_202022,103.26,44.3,1
210512_210425,140.04,22.6,2
210601_212133,151.32,22.3,15
180712_213053,136.27,-17.8,5
200701_193614,144.84,-7.4,5
201030_193205,146.14,14.9,1
190905_193416,116.56,-6.5,5
180916_152433,155.22,10.9,1
200619_211318,156.97,19.1,1
201010_181953,81.59,79.2,13
190829_194756,151.53,4.1,12
200721_191703,127.73,21.4,1
200531_155606,145.31,16.0,14
190508_194954,131.97,23.4,14
190330_172214,144.02,51.2,14
190521_185034,117.37,25.3,2
210618_211403,153.3,13.3,2
180511_185514,108.13,11.1,1
190524_212639,132.99,55.2,14
180626_192101,121.29,24.0,14
190407_163453,131.97,-12.3,5
190818_190958,130.21,24.3,14
200916_183739,142.3,15.2,1
200507_200937,128.75,20.3,14
190621_202803,161.18,-10.4,5
190505_150326,140.6,24.7,14
210406_193857,85.36,46.0,14
190326_191734,100.85,61.1,14
200702_184720,153.69,30.7,15
190616_180221,127.28,0.8,5
210616_161718,119.16,42.9,14
180613_191742,122.04,-23.1,4
180922_190827,143.76,-7.4,5
190524_202119,151.17,17.3,14
180921_210116,148.64,-12.1,5
200929_205631,108.17,-6.1,5
180710_200335,122.97,16.8,1
190928_165921,152.04,-4.6,5
200517_162709,157.88,-2.2,1
210506_205725,138.93,35.6,14
201020_191344,123.57,66.0,14
180802_192235,104.79,-14.5,5
180621_230110,33.95,-28.5,16
180908_182444,135.72,29.5,14
200524_144522,134.49,17.8,14
180707_213203,135.24,3.2,5
190901_144528,100.95,7.9,5
190726_210044,144.21,-4.8,1
201022_205353,141.15,16.3,1
201024_170352,152.0,-8.8,5
180612_212113,107.12,-14.7,5
210411_162459,148.34,-19.3,5
180404_193043,154.29,25.6,15
190928_210213,142.78,19.8,1
200506_202808,151.52,-16.1,5
190726_204524,143.85,12.7,1
200807_184530,134.47,-1.1,5
210626_190933,121.25,9.2,12
200510_163828,138.36,-2.3,1
201013_191820,112.4,48.5,14
180603_175944,147.8,35.4,14
180427_193625,138.38,-3.3,1
190705_201947,145.38,-8.5,5
180612_201605,125.75,54.8,14
180814_183319,111.27,-9.4,5
210417_175017,126.76,1.8,1
190821_185710,150.35,12.4,1
200818_200702,125.21,5.2,2
181013_174143,157.95,15.1,1
190916_205238,158.06,-7.6,1
201004_152832,116.25,21.3,1
200714_204347,153.97,-3.5,1
180628_203939,132.57,4.1,8
181003_145539,149.54,26.3,15
210610_185512,148.76,20.0,14
200520_204301,165.34,11.8,2
190923_202432,146.94,-5.3,5
190709_210248,142.6,-8.4,1
200814_203031,142.04,-18.6,5
190613_193509,152.37,19.5,14
200825_184525,133.54,-10.3,5
210417_193645,151.27,5.3,1
180731_204015,50.35,39.4,13
201015_185232,115.72,58.1,14
200909_222341,158.26,24.1,3
190428_142139,114.38,68.9,14
190731_201005,132.49,36.6,14
180708_212027,123.64,45.5,14
190801_223420,108.41,33.0,14
190405_204328,152.52,-19.4,5
201025_145555,145.69,28.0,2
190614_191620,159.57,-8.1,1
180701_203851,124.82,84.3,13
190711_195821,150.99,-4.5,1
190326_192826,110.9,11.5,12
201014_204913,159.18,0.8,5
210630_200628,115.47,-19.0,5
181006_180906,143.79,30.7,15
210528_204655,148.63,28.7,14
190703_205338,138.37,-6.9,5
210519_143346,106.88,-15.1,8
190407_162204,150.74,-16.8,1
200821_184418,147.02,6.9,5
190512_145152,118.3,57.2,14
181006_161124,124.21,73.5,14
180412_205816,166.79,8.3,2
200922_192904,125.35,3.1,5
200514_193359,144.07,37.4,14
180327_210446,116.04,84.5,13
210530_165723,122.68,49.0,14
190707_224725,116.13,51.3,14
200927_140546,119.47,24.1,2
210606_170541,150.47,-9.3,5
190521_190753,155.06,-2.9,8
200616_195922,153.85,10.1,1
210617_202955,148.86,42.4,14
200705_180831,154.23,-7.8,5
210406_205717,147.37,22.7,14
190609_182653,140.44,2.6,12
200705_175256,148.52,0.1,1
210512_203217,134.99,-4.2,5
180624_192407,136.83,-3.7,1
210521_211740,130.77,71.0,14
190522_205036,116.44,41.8,14
200521_193530,155.77,0.7,8
190528_195009,134.49,21.3,14
210523_163116,160.83,12.6,1
200825_191139,130.34,9.9,1
200726_172204,116.76,18.9,1
180918_220812,116.58,53.3,14
200726_200546,67.51,13.5,12
180801_183921,141.59,37.5,14
210505_145431,119.66,27.3,14
180401_161153,107.93,75.6,14
180610_181038,127.09,-9.2,5
190803_203346,123.43,41.0,14
210612_185731,132.48,9.6,3
210612_195231,154.53,0.2,1
180810_183643,154.56,22.0,15
190913_154413,154.69,30.9,15
180909_172553,92.41,-18.9,5
180627_211730,148.5,-4.2,5
200630_183815,161.35,-2.6,5
200826_205742,138.43,56.7,14
190628_204758,108.93,20.6,1
180519_181221,147.98,20.4,14
190820_184042,94.23,13.5,1
190504_173934,129.95,48.2,14
201011_171356,132.59,76.2,13
180629_184106,126.98,1.3,1
190903_202605,116.22,79.6,13
210528_183523,135.34,18.5,1
190613_190700,139.44,-6.1,5
180527_140139,156.66,27.1,15
180411_215251,128.28,12.5,1
200811_201028,129.24,-8.2,5
200912_201212,103.82,-14.8,5
201023_190244,128.96,8.6,1
190707_212533,149.63,-2.6,5
190413_182527,142.22,21.7,14
190919_190428,143.7,8.6,12
190615_201426,153.61,-8.8,5
210702_191728,140.73,-6.3,5
190914_185209,141.28,8.7,1
200627_195408,120.93,50.8,14
190705_185747,143.47,19.6,14
200929_215125,115.55,25.8,14
190405_182936,120.35,11.2,1
180802_184236,153.55,3.8,1
180608_190141,106.94,-14.1,5
200526_210022,152.82,-7.5,8
180731_194101,122.84,1.3,5
180628_192421,134.01,13.2,1
190416_210329,139.65,-4.8,1
210702_183558,129.0,5.3,8
180610_185124,157.17,8.3,2
190627_211143,150.45,9.5,1
190619_192855,121.18,53.8,14
180605_214157,105.22,48.5,14
200614_175433,115.71,49.8,14
200920_153200,112.23,-5.3,5
190627_205907,142.85,-2.4,5
190502_204759,148.66,-5.8,5
201017_175514,134.96,19.0,2
210423_191219,159.33,19.5,15
190923_212852,156.62,34.5,2
180603_172235,150.99,21.0,2
200709_211930,143.32,38.4,14
180531_190510,130.37,0.8,5
180926_164008,117.34,18.3,1
210615_211706,154.72,14.3,2
210529_170600,152.2,7.1,1
190514_194458,123.62,-7.4,5
210604_213237,147.76,22.6,14
180602_194605,138.88,-20.4,5
180420_222623,113.19,33.4,14
180407_195657,164.53,13.9,12
200904_164116,151.75,-10.2,1
180401_171132,163.29,6.8,2
190324_172327,116.41,2.0,5
190327_193503,146.58,14.0,1
200924_201923,141.01,45.4,14
201017_173327,115.33,-2.8,5
190601_184702,136.18,31.6,14
190329_191845,153.46,9.8,2
210418_144734,133.12,-0.3,4
190326_193157,147.83,-16.2,1
201007_150305,155.75,-12.2,8
180624_173411,134.31,57.1,14
190327_195459,145.97,20.4,14
201001_145640,153.05,3.5,1
180503_192143,136.68,-16.3,5
180529_201905,153.22,-3.0,5
190323_145336,124.29,-6.8,8
180509_183112,61.37,-27.4,5
210511_192133,136.19,34.5,14
190613_193413,123.08,-2.2,4
190509_185155,155.68,-3.2,4
190816_195316,147.99,28.0,3
200619_214126,84.09,-11.3,5
200613_184810,128.06,43.3,14
190521_190352,148.95,1.4,1
200701_195356,149.11,-7.5,1
180603_185250,155.69,-3.4,1
180606_185637,148.5,21.4,14
180520_155111,123.83,27.1,14
190504_175038,105.91,68.9,14
190616_171151,157.36,5.0,1
190512_151316,137.4,17.3,14
200729_202836,117.4,-12.1,5
190605_193909,107.0,22.7,1
190419_191454,138.14,32.5,14
210708_211250,138.79,-7.4,5
180422_145607,143.77,30.7,14
180731_191733,128.41,7.4,12
201025_160715,120.89,34.7,14
180427_203735,143.21,39.3,14
210608_184832,101.28,22.0,1
210429_205241,119.1,15.9,1
190714_182614,162.73,29.5,15
180609_182911,31.15,-47.3,16
180728_183359,105.21,3.2,5
180613_192417,143.48,36.6,14
190813_210613,116.22,4.0,4
210408_183049,153.86,4.2,1
190620_194304,117.07,-10.8,5
200917_211223,163.48,22.3,15
190824_194845,55.9,-28.3,5
180703_200227,160.65,-0.3,2
200522_202539,108.95,29.6,1
180401_160827,128.82,5.6,1
190709_194733,158.18,18.5,15
180801_201608,130.14,60.1,14
210429_195626,154.13,-6.9,1
180728_212554,127.5,9.9,1
210625_210827,108.1,0.7,5
180906_202437,117.84,-4.0,4
200625_152818,131.67,38.7,14
200522_201806,121.5,44.1,14
200924_191017,115.81,4.4,5
200916_204255,105.92,86.3,13
210411_150353,129.96,24.1,14
210505_150259,121.88,-0.5,5
210626_173608,144.85,13.0,1
190613_201729,145.7,21.7,2
210619_202531,128.77,24.2,14
210505_145048,133.67,0.4,1
200920_173252,159.59,18.3,14
180921_193045,154.15,-9.8,5
200620_193606,154.26,23.4,2
190616_203638,127.51,36.9,14
190424_220611,137.94,-3.4,5
190521_211016,115.51,25.7,1
190616_185428,134.14,34.7,14
180728_201100,114.79,34.9,14
190804_193006,128.57,2.9,1
190509_220053,100.04,-11.1,5
190530_201346,146.7,-1.5,1
190419_191108,146.25,16.3,1
190630_182559,157.71,16.6,2
210615_190321,128.18,46.3,14
180529_212912,160.82,18.9,2
190928_201206,129.16,23.9,14
180804_194643,145.28,48.6,14
190627_194738,130.7,31.4,14
180701_180314,126.19,74.5,13
180721_202846,151.26,38.4,14
200707_192301,118.22,-7.0,5
200514_193458,124.11,-12.2,5
190405_200803,93.51,0.3,8
180617_193237,138.69,-10.6,1
180627_213326,156.43,-1.3,1
190608_183533,142.14,23.1,14
201024_183637,135.17,40.9,13
200714_194132,136.67,34.6,17
180529_185932,165.14,15.6,14
180515_183519,151.23,-2.6,5
200913_164744,151.84,3.6,1
200909_200055,118.27,6.0,8
190917_192751,155.4,12.2,1
210509_142601,111.11,61.3,14
210518_201358,118.82,30.7,14
190616_185802,156.07,2.6,5
190518_171510,157.31,55.9,14
201018_161041,103.65,16.4,1
200628_185623,146.98,23.5,17
190523_193103,136.08,12.8,1
210613_172455,145.55,6.6,1
200807_202517,153.39,5.2,1
190816_193036,137.78,45.2,14
180329_192448,143.21,7.7,12
180408_141328,130.54,68.7,13
190625_204322,146.12,0.7,5
200826_210411,135.95,8.7,1
180407_201227,152.65,13.8,1
180718_200004,147.4,-1.1,1
200610_192430,131.48,35.4,14
190503_192835,71.82,-13.8,5
200507_190859,141.73,-14.2,1
210424_182101,133.85,20.0,14
200815_171903,87.3,33.2,14
200902_195135,145.76,18.2,14
200908_210149,152.71,15.2,14
200923_210339,109.8,72.7,13
201022_185231,125.59,5.2,5
180615_183425,143.68,-8.9,5
190504_150648,135.36,52.2,14
210615_215050,135.7,-3.3,5
200909_194758,163.96,-5.1,5
200609_202940,87.5,55.8,13
200621_185941,155.19,1.0,5
190608_192713,151.83,41.7,14
190428_173152,156.52,17.0,2
180520_152122,142.58,0.5,1
180603_172530,119.93,3.7,5
190517_190108,127.33,-19.5,5
181004_201406,139.97,16.5,2
210407_213527,138.07,2.5,5
210414_213102,150.91,18.5,14
201013_204613,144.45,24.3,14
180925_164746,139.56,39.2,14
200730_205314,142.04,25.0,2
200812_211906,154.57,0.3,1
210511_183931,128.66,-17.3,5
190823_212103,128.87,17.2,12
190413_180725,108.73,3.4,4
190619_191336,148.68,9.3,2
201009_174048,151.68,-15.5,5
180530_192810,123.93,23.8,1
200611_201244,161.7,24.1,15
180627_191353,139.19,35.6,14
180626_202125,101.83,75.1,14
200829_202535,127.77,0.7,1
210529_171730,139.84,51.5,14
210422_212803,157.72,8.6,1
200610_201530,148.14,43.7,14
190420_171707,152.92,15.5,1
180428_193057,127.22,-9.2,5
200613_184952,156.05,-9.4,5
201020_193032,104.34,8.4,5
200905_194026,119.04,50.9,2
190809_214723,103.65,-8.9,5
180911_201120,164.97,26.0,15
180912_194153,137.28,25.8,14
180406_211917,140.02,51.8,14
180519_181125,131.15,-2.0,2
200818_204000,146.46,39.4,14
180505_145757,131.03,33.1,2
190803_192519,149.84,-5.0,8
201003_195545,119.36,2.7,5
200721_212114,153.16,38.1,15
180916_140611,127.97,34.6,14
180601_200716,145.43,2.2,1
210511_184851,158.46,23.2,15
180513_145754,99.9,-17.8,8
180519_173227,92.57,21.2,14
190730_190743,142.92,10.4,1
180912_193905,136.72,2.9,1
180801_213335,92.16,16.7,5
190507_212729,121.3,-11.0,5
190421_172843,158.55,-0.9,1
180913_211659,138.43,60.3,14
181009_164010,127.78,-3.2,5
180717_193104,107.94,7.3,5
180610_170204,108.32,-9.3,5
210620_194602,123.16,69.6,14
200901_202442,148.74,-8.0,4
180526_191404,141.57,-14.6,5
190529_191351,120.58,72.0,14
200710_195258,163.04,-2.2,1
180916_171447,141.59,-3.3,1
200721_211919,159.23,-1.9,5
180720_200007,138.16,11.9,1
200517_154335,121.14,38.9,14
210508_180909,154.79,25.1,14
210509_201404,130.01,5.0,5
200505_160412,120.11,-0.8,5
190423_205752,138.02,20.2,14
200526_210610,112.91,40.6,2
180504_191604,139.37,-18.5,5
200620_180059,99.81,35.7,1
180729_184938,132.6,-2.9,4
180502_214336,86.01,-16.4,5
190505_145526,153.64,28.2,3
190920_210102,138.07,13.0,1
180427_201545,94.71,-4.1,5
201024_174358,97.51,61.4,14
190612_211936,101.87,44.3,1
190507_191609,152.13,35.9,15
180420_210802,116.86,0.9,12
200531_165304,96.59,-4.5,5
210514_195747,143.5,-6.4,1
201022_201101,76.97,-3.7,4
181002_203403,146.0,-4.8,5
190524_205446,151.86,21.1,14
190811_181646,95.69,81.4,13
201009_181656,146.32,9.3,1
180729_190606,146.71,-2.1,5
200715_192502,152.0,28.6,2
200701_190254,145.63,5.0,1
190930_201304,145.05,26.9,2
210404_165312,99.4,-13.7,5
190419_203128,165.44,-6.1,1
190414_161244,160.52,0.7,1
200822_203345,134.01,32.6,2
201004_140338,153.2,5.5,1
201009_190032,137.97,21.8,14
180424_204631,93.27,-0.2,5
200708_185756,136.24,29.8,17
190817_180739,153.7,-1.0,5
200625_180636,147.99,-2.0,5
201001_160409,136.96,33.4,14
190615_192730,146.06,41.5,14
200801_192536,161.0,6.7,12
190522_200337,152.19,24.0,14
190604_214546,118.44,47.1,14
180613_204943,125.93,32.2,14
200724_201646,128.41,33.6,14
200826_190303,140.04,23.0,14
210408_193846,159.77,20.1,15
190823_192918,98.36,6.9,5
190608_180451,138.35,2.8,4
190521_191119,126.65,19.7,1
210509_141547,151.57,-5.1,4
180710_191222,142.96,2.5,1
190528_200347,117.19,53.9,14
180404_211619,149.15,18.4,2
180805_184948,119.86,6.9,1
210609_215318,108.03,82.5,13
200530_172026,142.01,-13.7,5
180815_200810,144.61,35.2,14
210422_185117,94.63,-8.0,8
190718_192525,149.81,1.4,1
180415_165703,112.47,-10.3,5
210521_200333,143.73,19.8,2
200515_185839,135.67,45.8,14
190620_211631,97.4,71.4,14
210605_191158,156.45,-1.1,5
180429_153218,136.84,4.0,2
180621_200012,102.86,7.0,5
190502_184904,118.91,21.6,1
180927_212905,113.17,42.3,1
180411_220400,169.19,-3.7,1
190705_213603,137.01,58.5,14
200724_210624,146.89,68.9,14
190811_181601,144.01,34.8,14
190521_191040,120.97,-18.4,5
210513_213757,116.51,54.1,14
190620_185034,133.16,-12.9,5
200822_193150,127.21,-4.9,4
190628_211820,109.28,3.2,5
200910_191714,154.98,4.6,1
210418_154223,119.95,42.1,14
190818_183032,140.31,18.9,14
210630_195123,143.18,-8.7,5
200628_173430,141.27,-12.7,5
190522_194309,134.53,79.7,14
200727_205514,140.77,13.4,2
190704_203014,138.27,-20.1,5
180726_193725,140.11,1.7,1
210629_191246,60.48,-15.6,5
210509_183903,136.79,48.0,14
200825_223430,145.25,7.0,4
210512_190952,133.97,-0.6,5
180614_201218,98.54,0.5,5
210626_165251,150.25,8.2,1
180816_194634,147.1,36.1,15
210702_200648,142.85,-10.0,8
210509_171649,111.38,12.4,1
200512_191105,142.22,-16.7,1
190919_204622,158.42,26.6,15
200602_194731,146.19,25.9,14
180504_211711,136.57,-5.3,8
180412_185851,122.87,-11.7,8
190813_200723,127.28,-8.0,5
180722_191150,129.79,15.0,1
190609_195132,113.41,45.9,14
200924_200547,137.14,23.2,14
190505_140125,141.57,-5.9,1
210529_153337,150.52,25.9,15
180707_193932,148.62,5.8,1
180617_174844,154.1,15.8,2
180922_175435,160.56,14.2,2
190830_195140,104.81,75.1,13
200811_192456,132.57,12.6,1
210522_171949,157.62,5.5,12
200905_172543,145.74,-8.9,5
200718_181043,117.49,18.3,1
200904_213020,119.3,41.2,14
210511_213859,156.14,12.2,2
180401_152933,91.32,-15.6,5
201020_194402,115.33,54.1,14
180731_202115,134.82,-1.6,5
190625_190042,95.9,62.4,14
201015_190314,154.61,-11.5,5
190806_195916,154.5,3.2,1
180724_193441,74.27,59.2,14
180428_170044,129.05,-14.0,4
210612_195126,146.5,3.8,1
200529_193145,124.79,34.9,14
190818_183043,141.08,60.6,14
190921_181902,136.02,24.4,14
210411_161013,156.77,0.2,5
200625_185602,130.12,16.0,1
180404_184755,124.18,-2.5,8
190420_175247,137.78,2.5,12
190711_191839,129.36,29.7,14
200920_155638,118.19,25.2,17
180807_220312,126.81,52.8,13
201013_205517,106.3,9.1,5
210422_183751,164.39,14.6,1
180919_200252,147.82,-5.0,5
200709_194104,148.32,35.9,14
180601_190920,157.51,56.7,14
180908_185314,133.71,22.1,14
200929_184052,121.38,9.0,1
200812_204905,125.19,20.9,17
190924_200044,153.17,22.4,14
190912_173344,111.9,10.6,12
210409_203341,129.36,63.2,14
190512_142825,166.25,-4.7,1
210509_163948,108.38,22.0,1
180519_174821,116.31,34.2,2
190629_171601,144.38,10.0,1
180704_205747,126.05,-4.1,5
200702_183059,163.09,4.0,12
180728_193312,94.15,62.9,14
180920_204131,152.53,26.7,15
180704_210606,85.18,11.4,12
180724_190602,145.89,50.5,14
201017_175835,144.78,31.5,15
210626_215326,166.21,-4.7,5
200628_191922,97.9,21.4,1
210602_205652,149.6,20.1,2
200507_210220,102.33,2.8,5
200506_210631,129.62,31.9,14
210616_161023,156.14,-3.5,5
200924_200542,145.53,12.0,1
190706_202935,160.75,19.8,2
200711_213706,119.78,20.2,1
180529_194504,80.38,-12.2,5
180520_160928,109.87,-23.6,5
200923_211644,139.67,2.9,2
200602_203756,117.08,25.8,17
180516_202704,134.81,12.9,1
190402_195118,104.35,-2.5,5
210519_141150,112.29,29.8,1
210522_194119,106.91,34.2,1
200907_205820,121.27,28.6,14
210509_153529,162.96,20.7,2
200811_201845,140.57,-0.3,1
190502_184121,130.24,-23.7,5
190928_200507,105.89,17.1,1
180525_211410,126.25,47.4,14
190804_180541,138.67,-15.1,5
210624_192641,149.48,9.9,2
190726_210830,133.13,12.3,1
190601_170436,140.51,-14.4,1
180417_213634,127.0,48.8,14
201011_155148,105.39,-19.8,5
180918_184041,123.89,18.0,1
180610_180442,149.1,16.7,14
200819_195757,142.74,28.5,17
180417_220439,135.58,23.1,2
201024_181453,125.75,50.8,14
180914_183944,152.42,-5.2,5
190914_171020,163.0,-9.8,1
200523_170507,167.67,9.1,1
180726_212033,167.07,33.2,15
180501_185428,144.14,9.2,1
190621_214147,134.57,30.2,14
210513_214327,103.88,10.1,8
210428_195002,133.0,42.5,14
180718_191723,145.36,-2.4,5
180809_194419,134.96,60.6,14
210604_191129,154.45,3.1,1
