GYEAR,PCODE,GAMENUM,PA,AB,BA,HIT,HR,TOTB,SLG,SF,BB,KK,IB,HP,GD,HIT_VEL,HIT_ANG_VER,len_barrel,barrel_per,OBP,OPS,barrel_per_pa,barrel_per_ab
2020,77532,141,611,540,0.35200000000000004,190,11,266,0.493,7,61,56,4,2,9,137.10599483204138,14.703359173126612,18.0,0.046511627906976744,0.41475409836065574,0.9077540983606558,0.029459901800327332,0.03333333333333333
2020,78168,135,595,484,0.27699999999999997,134,5,187,0.386,10,91,58,1,5,8,134.31551630434782,16.479619565217373,15.0,0.04076086956521739,0.3898305084745763,0.7758305084745762,0.025210084033613446,0.030991735537190084
2020,78548,130,455,400,0.278,111,13,165,0.413,6,38,64,0,1,15,135.09795379537948,17.60099009900989,21.0,0.06930693069306931,0.33707865168539325,0.7500786516853932,0.046153846153846156,0.0525
2020,78629,137,556,468,0.29100000000000004,136,17,208,0.444,6,64,114,1,18,6,134.86613496932523,25.588957055214717,29.0,0.08895705521472393,0.3920863309352518,0.8360863309352518,0.052158273381294966,0.06196581196581197
2020,79109,141,591,527,0.3,158,10,243,0.461,5,45,116,1,9,4,140.04564102564112,18.6846153846154,32.0,0.09116809116809117,0.36177474402730375,0.8227747440273038,0.05414551607445008,0.06072106261859583
2020,79231,141,559,490,0.298,146,5,194,0.396,5,55,56,3,2,10,135.6844476744186,14.642151162790704,13.0,0.0377906976744186,0.3677536231884058,0.7637536231884059,0.023255813953488372,0.026530612244897958
2020,79240,117,487,437,0.332,145,7,193,0.442,7,35,28,2,5,10,133.97150568181823,16.710227272727288,8.0,0.022727272727272728,0.3822314049586777,0.8242314049586776,0.01642710472279261,0.018306636155606407
2020,79402,120,471,404,0.304,123,5,162,0.401,2,55,55,1,8,16,133.1961764705882,14.230718954248363,13.0,0.042483660130718956,0.39658848614072495,0.797588486140725,0.027600849256900213,0.03217821782178218
2020,79608,124,460,412,0.28600000000000003,118,8,170,0.413,2,35,47,2,7,11,133.76619047619042,20.51111111111111,12.0,0.0380952380952381,0.3508771929824561,0.7638771929824562,0.02608695652173913,0.02912621359223301
2021,50165,51,205,185,0.243,45,8,78,0.42200000000000004,0,18,43,0,2,2,139.5572180451128,25.055639097744358,19.0,0.14285714285714285,0.3170731707317073,0.7390731707317073,0.09268292682926829,0.10270270270270271
2021,50458,68,196,172,0.267,46,1,54,0.314,3,13,21,0,0,0,120.53682926829266,12.13821138211382,0.0,0.0,0.31382978723404253,0.6278297872340426,0.0,0.0
2021,50506,68,274,231,0.27699999999999997,64,4,90,0.39,5,37,34,1,1,5,132.27158469945346,17.133333333333336,8.0,0.04371584699453552,0.3722627737226277,0.7622627737226277,0.029197080291970802,0.03463203463203463
2021,50854,72,290,240,0.263,63,4,89,0.371,3,38,34,0,5,4,134.75236686390528,21.381065088757396,6.0,0.03550295857988166,0.3706293706293706,0.7416293706293706,0.020689655172413793,0.025
2021,50923,73,291,257,0.28,72,18,137,0.5329999999999999,3,24,81,1,7,3,142.95737499999998,23.221875,21.0,0.13125,0.3539518900343643,0.8869518900343643,0.07216494845360824,0.08171206225680934
2021,51004,60,250,225,0.271,61,7,91,0.40399999999999997,2,22,50,0,1,9,140.85735483870968,18.327741935483868,17.0,0.10967741935483871,0.336,0.74,0.068,0.07555555555555556
2021,51463,80,361,324,0.312,101,20,177,0.546,2,30,45,1,5,3,138.56126016260157,18.48170731707316,21.0,0.08536585365853659,0.3767313019390582,0.9227313019390582,0.05817174515235457,0.06481481481481481
2021,51725,67,268,249,0.257,64,7,98,0.39399999999999996,1,16,58,0,2,6,132.3931034482759,19.459195402298846,7.0,0.040229885057471264,0.30597014925373134,0.6999701492537314,0.026119402985074626,0.028112449799196786
2021,51817,75,319,251,0.255,64,13,114,0.45399999999999996,3,56,69,1,9,6,144.45089743589747,18.665384615384614,19.0,0.12179487179487179,0.4043887147335423,0.8583887147335423,0.05956112852664577,0.07569721115537849
2021,60523,71,316,279,0.33299999999999996,93,9,136,0.48700000000000004,1,34,45,2,1,3,133.5685784313726,17.908823529411766,13.0,0.06372549019607843,0.40634920634920635,0.8933492063492063,0.04113924050632911,0.04659498207885305
2021,61102,69,247,221,0.253,56,5,81,0.36700000000000005,2,16,36,0,7,7,139.24643835616442,17.439726027397256,14.0,0.0958904109589041,0.32113821138211385,0.688138211382114,0.05668016194331984,0.06334841628959276
2021,61186,59,195,167,0.21600000000000003,36,2,49,0.293,1,23,22,0,3,10,134.15722222222226,11.086507936507937,4.0,0.031746031746031744,0.31958762886597936,0.6125876288659793,0.020512820512820513,0.023952095808383235
2021,61404,67,190,167,0.305,51,3,68,0.40700000000000003,1,17,19,0,4,6,135.09775862068966,11.72068965517241,3.0,0.02586206896551724,0.38095238095238093,0.787952380952381,0.015789473684210527,0.017964071856287425
2021,62404,76,336,296,0.28,83,11,139,0.47,7,30,55,2,2,6,136.95656108597277,19.512217194570127,13.0,0.058823529411764705,0.34328358208955223,0.8132835820895522,0.03869047619047619,0.04391891891891892
2021,62415,77,327,275,0.302,83,4,111,0.40399999999999997,4,38,46,2,2,0,128.07190243902443,16.366341463414635,6.0,0.02926829268292683,0.38557993730407525,0.7895799373040753,0.01834862385321101,0.02181818181818182
2021,62700,75,324,287,0.282,81,4,116,0.40399999999999997,0,31,74,0,5,3,128.27194285714285,14.494285714285727,9.0,0.05142857142857143,0.3622291021671827,0.7662291021671827,0.027777777777777776,0.0313588850174216
2021,62895,73,284,238,0.261,62,13,113,0.475,4,32,60,2,9,5,139.93503311258277,19.8158940397351,13.0,0.08609271523178808,0.36395759717314485,0.8389575971731449,0.045774647887323945,0.0546218487394958
2021,62907,50,215,180,0.261,47,1,61,0.33899999999999997,2,22,23,0,7,4,130.7182014388489,14.151079136690642,0.0,0.0,0.36018957345971564,0.6991895734597156,0.0,0.0
2021,62925,55,209,183,0.262,48,4,72,0.39299999999999996,1,18,33,1,6,8,130.70492424242428,21.688636363636363,4.0,0.030303030303030304,0.34615384615384615,0.739153846153846,0.019138755980861243,0.02185792349726776
2021,62931,66,245,207,0.324,67,6,97,0.469,2,30,58,0,3,2,138.9220588235294,17.666176470588233,10.0,0.07352941176470588,0.4132231404958678,0.8822231404958678,0.04081632653061224,0.04830917874396135
2021,62947,74,338,303,0.29,88,17,157,0.518,2,23,68,2,10,4,142.23872641509433,17.69669811320754,31.0,0.14622641509433962,0.35798816568047337,0.8759881656804733,0.09171597633136094,0.10231023102310231
2021,63257,70,251,200,0.275,55,5,82,0.41,2,44,36,0,1,7,137.6065034965035,18.618881118881124,7.0,0.04895104895104895,0.4048582995951417,0.8148582995951417,0.027888446215139442,0.035
2021,64006,74,243,218,0.271,59,4,88,0.40399999999999997,3,16,38,0,3,0,125.83269938650302,25.490184049079758,1.0,0.006134969325153374,0.325,0.729,0.00411522633744856,0.0045871559633027525
2021,64153,74,311,279,0.28,78,16,139,0.498,3,27,73,0,2,7,132.35918367346932,27.280102040816317,16.0,0.08163265306122448,0.3440514469453376,0.8420514469453376,0.05144694533762058,0.05734767025089606
2021,64166,75,316,270,0.278,75,5,107,0.396,3,37,62,1,4,5,130.0073888888889,18.518333333333338,9.0,0.05,0.36942675159235666,0.7654267515923567,0.028481012658227847,0.03333333333333333
2021,64646,63,242,211,0.251,53,1,69,0.327,3,24,39,0,0,3,128.71705479452064,13.880821917808221,4.0,0.0273972602739726,0.3235294117647059,0.6505294117647059,0.01652892561983471,0.018957345971563982
2021,64868,74,302,243,0.255,62,0,71,0.292,3,52,40,0,2,4,129.90893491124268,12.430769230769245,0.0,0.0,0.38666666666666666,0.6786666666666666,0.0,0.0
2021,64984,53,230,210,0.305,64,0,75,0.35700000000000004,1,15,31,1,0,3,126.14850649350646,13.578571428571427,2.0,0.012987012987012988,0.3495575221238938,0.7065575221238938,0.008695652173913044,0.009523809523809525
2021,65362,69,282,250,0.29600000000000004,74,3,104,0.41600000000000004,1,28,49,1,2,4,133.5187931034483,14.65057471264368,12.0,0.06896551724137931,0.3701067615658363,0.7861067615658364,0.0425531914893617,0.048
2021,65898,55,195,162,0.247,40,4,62,0.38299999999999995,2,24,51,1,6,1,138.09711340206186,19.07319587628867,8.0,0.08247422680412371,0.36082474226804123,0.7438247422680412,0.041025641025641026,0.04938271604938271
2021,66108,75,341,269,0.33799999999999997,91,3,118,0.439,1,61,44,2,10,4,141.06113402061857,10.314432989690717,13.0,0.06701030927835051,0.4750733137829912,0.9140733137829913,0.03812316715542522,0.048327137546468404
2021,66606,73,345,305,0.302,92,1,119,0.39,3,29,35,0,5,1,128.90780701754386,14.88333333333333,2.0,0.008771929824561403,0.3684210526315789,0.7584210526315789,0.005797101449275362,0.006557377049180328
2021,67304,80,366,323,0.294,95,3,119,0.368,5,38,60,1,0,3,132.4153744493391,12.981497797356827,8.0,0.03524229074889868,0.3633879781420765,0.7313879781420765,0.02185792349726776,0.02476780185758514
2021,67893,72,217,188,0.27699999999999997,52,1,67,0.35600000000000004,0,21,33,0,1,1,131.92465116279075,15.120930232558141,5.0,0.03875968992248062,0.3523809523809524,0.7083809523809524,0.02304147465437788,0.026595744680851064
2021,68525,63,259,221,0.24,53,10,92,0.41600000000000004,0,35,57,1,2,13,146.01773437500006,15.42421875,17.0,0.1328125,0.3488372093023256,0.7648372093023257,0.06563706563706563,0.07692307692307693
2021,68743,79,348,281,0.302,85,4,121,0.431,0,65,57,1,0,6,132.05559405940593,14.757920792079211,7.0,0.034653465346534656,0.43352601156069365,0.8645260115606936,0.020114942528735632,0.02491103202846975
2021,69209,71,319,272,0.331,90,10,130,0.478,5,39,19,2,3,12,136.74573333333328,16.04622222222222,15.0,0.06666666666666667,0.41379310344827586,0.8917931034482758,0.047021943573667714,0.05514705882352941
2021,69652,66,297,256,0.24600000000000002,63,5,93,0.363,1,36,34,1,4,8,139.84005102040814,22.579081632653057,9.0,0.04591836734693878,0.3468013468013468,0.7098013468013468,0.030303030303030304,0.03515625
2021,69737,76,321,274,0.263,72,13,121,0.442,2,45,82,5,0,10,136.2059259259259,15.438888888888888,17.0,0.10493827160493827,0.3644859813084112,0.8064859813084112,0.0529595015576324,0.06204379562043796
2021,71564,51,218,196,0.29100000000000004,57,10,91,0.46399999999999997,2,19,22,2,1,7,135.0739354838709,17.686451612903216,11.0,0.07096774193548387,0.3532110091743119,0.8172110091743119,0.05045871559633028,0.05612244897959184
2021,74163,75,299,245,0.28600000000000003,70,0,90,0.36700000000000005,2,45,30,1,3,1,125.71866666666656,14.858333333333333,0.0,0.0,0.4,0.7670000000000001,0.0,0.0
2021,74465,59,205,171,0.257,44,10,82,0.48,2,27,43,1,2,8,139.04414414414416,17.381981981981976,13.0,0.11711711711711711,0.3613861386138614,0.8413861386138614,0.06341463414634146,0.07602339181286549
2021,74540,70,270,241,0.324,78,11,122,0.506,4,23,31,3,2,7,135.65964912280694,17.418713450292387,10.0,0.05847953216374269,0.3814814814814815,0.8874814814814815,0.037037037037037035,0.04149377593360996
2021,75125,60,264,219,0.228,50,10,93,0.425,5,31,69,1,9,4,140.6320740740741,22.761481481481468,12.0,0.08888888888888889,0.3409090909090909,0.7659090909090909,0.045454545454545456,0.0547945205479452
2021,75334,59,239,210,0.276,58,12,106,0.505,3,26,58,4,0,3,138.69450000000006,19.41428571428571,14.0,0.1,0.3514644351464435,0.8564644351464434,0.058577405857740586,0.06666666666666667
2021,75566,71,259,217,0.263,57,7,92,0.424,5,31,41,0,6,6,129.79452380952395,25.185714285714273,7.0,0.041666666666666664,0.36293436293436293,0.7869343629343629,0.02702702702702703,0.03225806451612903
2021,76267,60,236,205,0.254,52,10,90,0.439,1,23,40,2,7,3,137.96292207792212,23.063636363636366,12.0,0.07792207792207792,0.3474576271186441,0.7864576271186441,0.05084745762711865,0.05853658536585366
2021,76313,48,207,184,0.315,58,7,87,0.473,0,22,35,0,1,5,137.78984126984122,20.45714285714286,7.0,0.05555555555555555,0.391304347826087,0.864304347826087,0.033816425120772944,0.03804347826086957
2021,76812,72,216,192,0.297,57,3,79,0.41100000000000003,0,20,30,2,2,6,130.25510489510498,22.93706293706294,6.0,0.04195804195804196,0.3691588785046729,0.7801588785046729,0.027777777777777776,0.03125
2021,76849,56,232,191,0.293,56,2,74,0.387,0,37,27,0,1,2,132.94869230769226,12.865384615384615,2.0,0.015384615384615385,0.4104803493449782,0.7974803493449782,0.008620689655172414,0.010471204188481676
2021,77532,75,342,302,0.315,95,1,112,0.371,0,38,38,2,1,7,136.31178217821787,11.858910891089112,5.0,0.024752475247524754,0.39296187683284456,0.7639618768328446,0.014619883040935672,0.016556291390728478
2021,77564,71,264,221,0.19899999999999998,44,5,70,0.317,3,29,41,1,5,5,134.05170588235296,21.329999999999995,12.0,0.07058823529411765,0.3023255813953488,0.6193255813953489,0.045454545454545456,0.05429864253393665
2021,78168,76,333,278,0.259,72,4,98,0.353,3,45,44,2,6,9,133.92030150753772,16.85628140703517,8.0,0.04020100502512563,0.3704819277108434,0.7234819277108433,0.024024024024024024,0.02877697841726619
2021,78288,63,243,195,0.226,44,4,63,0.32299999999999995,0,39,37,1,5,8,131.39643939393935,16.4310606060606,3.0,0.022727272727272728,0.3682008368200837,0.6912008368200837,0.012345679012345678,0.015384615384615385
2021,78548,61,231,195,0.23600000000000002,46,9,80,0.41,1,28,31,3,2,11,134.77623287671233,17.210273972602742,14.0,0.0958904109589041,0.336283185840708,0.746283185840708,0.06060606060606061,0.07179487179487179
2021,78603,69,307,271,0.295,80,2,103,0.38,2,33,22,1,0,7,132.91668316831678,12.50148514851486,2.0,0.009900990099009901,0.369281045751634,0.749281045751634,0.006514657980456026,0.007380073800738007
2021,79109,66,276,236,0.237,56,5,83,0.35200000000000004,3,31,42,0,4,5,139.4945402298851,17.78275862068964,10.0,0.05747126436781609,0.33211678832116787,0.6841167883211678,0.036231884057971016,0.0423728813559322
2021,79150,70,207,177,0.23199999999999998,41,3,58,0.32799999999999996,0,23,32,0,0,4,130.83564516129033,15.205645161290326,5.0,0.04032258064516129,0.32,0.6479999999999999,0.024154589371980676,0.02824858757062147
2021,79240,69,301,279,0.32299999999999995,90,4,122,0.43700000000000006,1,18,19,1,3,12,133.9925221238937,11.815929203539815,4.0,0.017699115044247787,0.3687707641196013,0.8057707641196014,0.013289036544850499,0.014336917562724014
2021,79365,73,261,219,0.265,58,16,117,0.534,1,32,69,0,6,5,138.12280303030306,18.375000000000004,16.0,0.12121212121212122,0.37209302325581395,0.906093023255814,0.06130268199233716,0.0730593607305936
2021,79402,70,278,237,0.21100000000000002,50,1,61,0.257,0,30,26,0,3,7,132.97554285714295,16.495428571428565,2.0,0.011428571428571429,0.3074074074074074,0.5644074074074075,0.007194244604316547,0.008438818565400843
2021,79608,55,246,212,0.325,69,5,102,0.48100000000000004,5,26,32,1,0,5,137.1821686746988,15.545783132530127,5.0,0.030120481927710843,0.39094650205761317,0.8719465020576131,0.02032520325203252,0.02358490566037736
