PCODE,GYEAR,G_ID,STADIUM,AVG1,PA,AB,R,H,2B,3B,HR,RBI,barrel_per,1B,SLG,SLG_cumsum
62415,2019,20190414,8.0,0.500,5,4,3,2,0,0,1,2,0.2,1,1.25,0.44
62415,2019,20190419,10.0,0.000,6,5,0,0,0,0,0,0,0.16666666666666666,0,0.0,0.4
62415,2019,20190420,10.0,0.500,4,4,0,2,1,0,0,1,0.75,1,0.75,0.423728813559322
62415,2019,20190421,10.0,0.800,5,5,2,4,2,1,0,3,1.0,1,1.6,0.515625
62415,2019,20190424,8.0,0.714,7,7,1,5,1,0,0,3,0.42857142857142855,4,0.8571428571428571,0.5492957746478874
62415,2019,20190425,8.0,0.400,6,5,1,2,0,0,0,0,0.3333333333333333,2,0.4,0.5394736842105263
62415,2019,20190427,8.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.5189873417721519
62415,2019,20190428,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4939759036144578
62415,2019,20190430,4.0,0.500,4,4,0,2,0,0,0,0,0.75,2,0.5,0.4942528735632184
62415,2019,20190501,4.0,0.400,5,5,1,2,0,0,0,0,0.6,2,0.4,0.4891304347826087
62415,2019,20190502,4.0,0.000,4,3,0,0,0,0,0,1,0.75,0,0.0,0.47368421052631576
62415,2019,20190503,5.0,0.000,4,4,0,0,0,0,0,0,0.75,0,0.0,0.45454545454545453
62415,2019,20190504,5.0,0.400,5,5,1,2,0,0,0,0,0.6,2,0.4,0.4519230769230769
62415,2019,20190505,5.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4392523364485981
62415,2019,20190507,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.42342342342342343
62415,2019,20190508,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.40869565217391307
62415,2019,20190509,8.0,0.000,5,2,1,0,0,0,0,0,0.2,0,0.0,0.4017094017094017
62415,2019,20190510,8.0,0.200,5,5,1,1,1,0,0,0,0.2,0,0.4,0.4016393442622951
62415,2019,20190511,8.0,0.250,4,4,1,1,0,0,0,1,0.5,1,0.25,0.3968253968253968
62415,2019,20190512,8.0,0.400,7,5,1,2,0,0,0,0,0.14285714285714285,2,0.4,0.3969465648854962
62415,2019,20190514,1.0,0.250,5,4,1,1,0,0,0,0,0.2,1,0.25,0.3925925925925926
62415,2019,20190515,1.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.381294964028777
62415,2019,20190516,1.0,0.500,4,4,1,2,1,0,0,0,0.5,1,0.75,0.3916083916083916
62415,2019,20190517,2.0,0.400,6,5,1,2,0,0,0,0,0.3333333333333333,2,0.4,0.3918918918918919
62415,2019,20190518,2.0,0.500,4,4,0,2,0,0,0,0,0.5,2,0.5,0.39473684210526316
62415,2019,20190521,8.0,0.333,3,3,1,1,0,0,0,0,1.0,1,0.3333333333333333,0.3935483870967742
62415,2019,20190522,8.0,0.333,6,6,2,2,0,1,0,0,0.3333333333333333,1,0.6666666666666666,0.40372670807453415
62415,2019,20190523,8.0,0.000,5,4,0,0,0,0,0,0,0.2,0,0.0,0.3939393939393939
62415,2019,20190524,8.0,0.400,5,5,1,2,0,0,0,0,0.8,2,0.4,0.3941176470588235
62415,2019,20190525,8.0,0.750,5,4,1,3,0,0,0,1,0.2,3,0.75,0.40229885057471265
62415,2019,20190526,8.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.39325842696629215
62415,2019,20190528,1.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.38461538461538464
62415,2019,20190529,1.0,0.200,5,5,0,1,0,0,0,0,0.6,1,0.2,0.37967914438502676
62415,2019,20190530,1.0,0.000,5,4,0,0,0,0,0,0,0.4,0,0.0,0.3717277486910995
62415,2019,20190531,9.0,0.200,5,5,0,1,0,0,0,0,0.2,1,0.2,0.3673469387755102
62415,2019,20190601,9.0,0.200,5,5,0,1,0,0,0,0,0.0,1,0.2,0.36318407960199006
62415,2019,20190602,9.0,0.400,5,5,1,2,1,0,0,1,0.2,1,0.6,0.36893203883495146
62415,2019,20190604,8.0,0.500,4,4,0,2,0,0,0,1,0.75,2,0.5,0.37142857142857144
62415,2019,20190605,8.0,0.333,3,3,0,1,0,0,0,1,1.0,1,0.3333333333333333,0.37089201877934275
62415,2019,20190606,8.0,0.000,4,3,0,0,0,0,0,1,0.5,0,0.0,0.36574074074074076
62415,2019,20190607,3.0,0.000,5,4,0,0,0,0,0,0,0.0,0,0.0,0.35909090909090907
62415,2019,20190609,3.0,0.000,5,3,0,0,0,0,0,0,0.0,0,0.0,0.3542600896860987
62415,2019,20190611,4.0,0.667,4,3,0,2,0,0,0,0,0.25,2,0.6666666666666666,0.3584070796460177
62415,2019,20190612,4.0,0.500,4,4,0,2,0,0,0,0,0.5,2,0.5,0.36086956521739133
62415,2019,20190613,4.0,0.333,4,3,0,1,0,0,0,1,0.5,1,0.3333333333333333,0.3605150214592275
62415,2019,20190614,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.35443037974683544
62415,2019,20190615,8.0,0.200,5,5,0,1,0,0,0,0,0.4,1,0.2,0.3512396694214876
62415,2019,20190616,8.0,0.500,4,4,0,2,1,0,0,0,0.5,1,0.75,0.35772357723577236
62415,2019,20190618,8.0,0.250,4,4,1,1,0,0,0,1,1.0,1,0.25,0.356
62415,2019,20190619,8.0,0.250,4,4,0,1,0,0,0,1,0.25,1,0.25,0.3543307086614173
62415,2019,20190620,8.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.3540856031128405
62415,2019,20190621,10.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.35
62415,2019,20190623,10.0,0.333,4,3,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.34980988593155893
62415,2019,20190628,8.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.3445692883895131
62415,2019,20190630,8.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.34317343173431736
62415,2019,20190702,2.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.3418181818181818
62415,2019,20190703,2.0,1.000,1,1,0,1,1,0,0,0,1.0,0,2.0,0.34782608695652173
62415,2019,20190704,2.0,0.250,4,4,0,1,0,0,0,1,0.5,1,0.25,0.3464285714285714
62415,2019,20190705,7.0,0.500,4,4,0,2,0,1,0,0,0.75,1,1.0,0.35563380281690143
62415,2019,20190706,7.0,0.000,5,3,1,0,0,0,0,0,0.2,0,0.0,0.3519163763066202
62415,2019,20190707,7.0,0.000,5,2,0,0,0,0,0,0,0.0,0,0.0,0.3494809688581315
62415,2019,20190709,8.0,0.200,5,5,0,1,0,0,0,2,0.4,1,0.2,0.3469387755102041
62415,2019,20190711,8.0,0.250,4,4,0,1,0,0,0,0,0.0,1,0.25,0.34563758389261745
62415,2019,20190712,1.0,0.400,5,5,1,2,0,0,1,2,0.2,1,1.0,0.3564356435643564
62415,2019,20190713,1.0,0.000,5,4,1,0,0,0,0,0,0.4,0,0.0,0.3517915309446254
62415,2019,20190714,1.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.34726688102893893
62415,2019,20190716,5.0,0.000,4,4,0,0,0,0,0,0,0.75,0,0.0,0.34285714285714286
62415,2019,20190717,5.0,0.250,5,4,0,1,0,1,0,2,0.4,0,0.75,0.34796238244514105
62415,2019,20190718,5.0,0.000,5,4,0,0,0,0,0,0,0.4,0,0.0,0.34365325077399383
62415,2019,20190726,8.0,0.600,5,5,2,3,1,0,1,3,0.6,1,1.4,0.3597560975609756
62415,2019,20190727,8.0,0.000,4,3,0,0,0,0,0,1,0.5,0,0.0,0.3564954682779456
62415,2019,20190728,8.0,0.500,5,4,1,2,0,0,0,1,0.2,2,0.5,0.3582089552238806
62415,2019,20190730,8.0,0.667,4,3,1,2,0,1,1,1,0.5,0,2.3333333333333335,0.3757396449704142
62415,2019,20190731,8.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.3724340175953079
62415,2019,20190801,8.0,0.333,4,3,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.37209302325581395
62415,2019,20190803,1.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.3706896551724138
62415,2019,20190804,1.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.36752136752136755
62415,2019,20190807,7.0,0.167,6,6,0,1,0,0,0,0,0.5,1,0.16666666666666666,0.3641456582633053
62415,2019,20190808,8.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.3601108033240997
62415,2019,20190809,8.0,0.000,4,3,1,0,0,0,0,1,0.25,0,0.0,0.35714285714285715
62415,2019,20190810,8.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.3542234332425068
62415,2019,20190811,8.0,0.000,5,4,1,0,0,0,0,0,0.2,0,0.0,0.3504043126684636
62415,2019,20190817,8.0,0.500,4,4,1,2,1,0,0,0,0.75,1,0.75,0.3546666666666667
62415,2019,20190820,10.0,0.000,4,1,1,0,0,0,0,0,0.0,0,0.0,0.3537234042553192
62415,2019,20190822,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.35092348284960423
62415,2019,20190823,8.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.3481675392670157
62415,2019,20190824,8.0,0.333,3,3,0,1,0,0,0,1,0.3333333333333333,1,0.3333333333333333,0.34805194805194806
62415,2019,20190825,8.0,0.500,4,4,0,2,0,0,0,3,0.5,2,0.5,0.3496143958868895
62415,2019,20190827,4.0,0.333,4,3,2,1,0,0,0,0,0.5,1,0.3333333333333333,0.3494897959183674
62415,2019,20190828,4.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.3477157360406091
62415,2019,20190829,8.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.34673366834170855
62415,2019,20190830,8.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.345
62415,2019,20190831,1.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.3424317617866005
62415,2019,20190901,1.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.3415841584158416
62415,2019,20190904,9.0,0.000,1,1,0,0,0,0,0,0,0.0,0,0.0,0.34074074074074073
62415,2019,20190905,5.0,0.000,3,3,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.3382352941176471
62415,2019,20190906,5.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.3374083129584352
62415,2019,20190907,8.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.33495145631067963
62415,2019,20190908,8.0,1.000,1,1,1,1,1,0,0,2,1.0,0,2.0,0.3389830508474576
62415,2019,20190910,8.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.33653846153846156
62415,2019,20190911,8.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.3333333333333333
62415,2019,20190913,8.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.3333333333333333
62415,2019,20190914,7.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.33098591549295775
62415,2019,20190915,7.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.331002331002331
62415,2019,20190916,8.0,0.750,4,4,0,3,0,0,0,0,0.25,3,0.75,0.3348729792147806
62415,2019,20190919,8.0,0.500,5,4,2,2,0,0,0,0,0.4,2,0.5,0.33638443935926776
62415,2019,20190920,10.0,0.200,5,5,1,1,0,0,0,0,0.4,1,0.2,0.334841628959276
62415,2019,20190921,2.0,0.000,5,5,1,0,0,0,0,0,0.2,0,0.0,0.33109619686800895
62415,2019,20190924,1.0,0.400,5,5,2,2,0,1,0,0,0.2,1,0.8,0.336283185840708
62415,2019,20190925,3.0,0.250,4,4,0,1,0,0,0,0,0.0,1,0.25,0.3355263157894737
62415,2019,20190926,8.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.3347826086956522
62415,2019,20190927,8.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.33620689655172414
62415,2019,20190928,8.0,0.250,6,4,2,1,1,0,0,0,0.3333333333333333,0,0.5,0.33760683760683763
62415,2019,20190929,2.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.3354564755838641
62895,2019,20190323,3.0,0.333,4,3,2,1,0,0,1,2,0.5,0,1.3333333333333333,1.3333333333333333
62895,2019,20190324,3.0,0.500,4,4,1,2,0,0,1,2,0.25,1,1.25,1.2857142857142858
62895,2019,20190326,3.0,0.500,4,4,1,2,1,0,1,1,0.5,0,1.5,1.3636363636363635
62895,2019,20190327,3.0,0.250,5,4,0,1,1,0,0,0,0.2,0,0.5,1.1333333333333333
62895,2019,20190328,3.0,0.250,4,4,1,1,0,0,0,0,0.25,1,0.25,0.9473684210526315
62895,2019,20190329,5.0,0.400,5,5,1,2,0,0,0,0,0.4,2,0.4,0.8333333333333334
62895,2019,20190330,5.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.7142857142857143
62895,2019,20190331,5.0,0.000,5,5,1,0,0,0,0,0,0.2,0,0.0,0.6060606060606061
62895,2019,20190413,3.0,0.250,5,4,0,1,0,0,0,0,0.4,1,0.25,0.5675675675675675
62895,2019,20190414,3.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.525
62895,2019,20190416,1.0,0.250,4,4,1,1,0,0,0,0,0.5,1,0.25,0.5
62895,2019,20190417,1.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.5
62895,2019,20190418,1.0,0.000,4,3,0,0,0,0,0,1,0.5,0,0.0,0.47058823529411764
62895,2019,20190419,3.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.4444444444444444
62895,2019,20190420,3.0,0.200,5,5,0,1,0,0,0,0,0.4,1,0.2,0.423728813559322
62895,2019,20190421,3.0,0.500,4,2,1,1,0,0,1,2,0.25,0,2.0,0.47540983606557374
62895,2019,20190424,8.0,0.000,3,1,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.46774193548387094
62895,2019,20190426,2.0,1.000,1,1,0,1,0,0,0,1,1.0,1,1.0,0.47619047619047616
62895,2019,20190427,2.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.45454545454545453
62895,2019,20190428,2.0,0.667,4,3,0,2,0,0,0,1,0.0,2,0.6666666666666666,0.463768115942029
62895,2019,20190430,3.0,0.000,4,3,1,0,0,0,0,0,0.25,0,0.0,0.4444444444444444
62895,2019,20190501,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.42105263157894735
62895,2019,20190503,9.0,0.400,6,5,1,2,0,0,0,0,0.16666666666666666,2,0.4,0.41975308641975306
62895,2019,20190504,9.0,0.750,5,4,1,3,0,0,1,2,0.6,2,1.5,0.47058823529411764
62895,2019,20190507,3.0,0.000,2,2,0,0,0,0,0,0,0.5,0,0.0,0.45977011494252873
62895,2019,20190508,3.0,0.750,5,4,4,3,1,0,2,7,0.6,0,2.5,0.5494505494505495
62895,2019,20190509,3.0,0.333,5,3,0,1,0,0,0,0,0.2,1,0.3333333333333333,0.5425531914893617
62895,2019,20190510,4.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.5360824742268041
62895,2019,20190511,4.0,0.333,4,3,0,1,0,0,0,0,0.5,1,0.3333333333333333,0.53
62895,2019,20190514,7.0,0.333,4,3,0,1,0,0,0,0,0.5,1,0.3333333333333333,0.5242718446601942
62895,2019,20190515,7.0,0.200,5,5,0,1,0,0,0,0,0.0,1,0.2,0.5092592592592593
62895,2019,20190516,7.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.5
62895,2019,20190517,3.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4827586206896552
62895,2019,20190518,3.0,0.200,5,5,0,1,0,0,0,1,0.2,1,0.2,0.47107438016528924
62895,2019,20190521,1.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.456
62895,2019,20190524,7.0,0.500,4,4,1,2,1,0,0,0,0.5,1,0.75,0.46511627906976744
62895,2019,20190525,7.0,0.667,4,3,1,2,0,0,0,0,0.5,2,0.6666666666666666,0.4696969696969697
62895,2019,20190526,7.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.4666666666666667
62895,2019,20190528,3.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.45652173913043476
62895,2019,20190529,3.0,0.333,5,3,1,1,0,0,0,0,0.4,1,0.3333333333333333,0.45390070921985815
62895,2019,20190530,3.0,0.500,5,4,0,2,0,0,0,0,0.4,2,0.5,0.45517241379310347
62895,2019,20190531,3.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.4429530201342282
62895,2019,20190601,3.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4342105263157895
62895,2019,20190602,3.0,0.250,4,4,0,1,0,0,0,0,0.25,1,0.25,0.42948717948717946
62895,2019,20190605,5.0,1.000,1,1,0,1,0,0,0,0,0.0,1,1.0,0.43312101910828027
62895,2019,20190607,3.0,0.333,3,3,0,1,1,0,0,2,0.3333333333333333,0,0.6666666666666666,0.4375
62895,2019,20190608,3.0,0.000,5,4,0,0,0,0,0,0,0.2,0,0.0,0.4268292682926829
62895,2019,20190609,3.0,0.000,5,5,0,0,0,0,0,0,0.6,0,0.0,0.41420118343195267
62895,2019,20190611,2.0,0.600,6,5,3,3,0,0,0,1,0.3333333333333333,3,0.6,0.41954022988505746
62895,2019,20190612,2.0,0.600,5,5,1,3,0,0,0,1,0.8,3,0.6,0.4245810055865922
62895,2019,20190613,2.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4207650273224044
62895,2019,20190614,3.0,0.500,5,4,1,2,1,0,0,0,0.4,1,0.75,0.42780748663101603
62895,2019,20190615,3.0,0.500,5,4,1,2,1,0,0,1,0.6,1,0.75,0.43455497382198954
62895,2019,20190616,3.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.42783505154639173
62895,2019,20190619,4.0,0.400,5,5,0,2,0,0,0,1,0.6,2,0.4,0.4271356783919598
62895,2019,20190620,4.0,0.250,4,4,0,1,0,0,0,0,0.75,1,0.25,0.4236453201970443
62895,2019,20190621,3.0,0.500,5,4,2,2,1,0,1,2,0.4,0,1.5,0.4444444444444444
62895,2019,20190622,3.0,0.500,4,4,1,2,1,0,0,0,0.25,1,0.75,0.45023696682464454
62895,2019,20190623,3.0,0.250,4,4,0,1,1,0,0,0,0.25,0,0.5,0.4511627906976744
62895,2019,20190625,1.0,0.600,5,5,1,3,1,0,0,1,0.8,2,0.8,0.4590909090909091
62895,2019,20190626,1.0,0.333,5,3,1,1,0,0,0,1,0.4,1,0.3333333333333333,0.45739910313901344
62895,2019,20190627,1.0,0.000,5,2,1,0,0,0,0,0,0.0,0,0.0,0.4533333333333333
62895,2019,20190628,8.0,0.250,4,4,0,1,0,0,0,0,0.5,1,0.25,0.4497816593886463
62895,2019,20190630,8.0,0.200,5,5,1,1,0,0,0,0,0.2,1,0.2,0.4444444444444444
62895,2019,20190702,3.0,0.250,4,4,0,1,0,0,0,1,0.0,1,0.25,0.4411764705882353
62895,2019,20190703,3.0,0.250,5,4,1,1,0,0,0,0,0.2,1,0.25,0.4380165289256198
62895,2019,20190704,3.0,0.250,5,4,1,1,0,0,1,3,0.4,0,1.0,0.44715447154471544
62895,2019,20190705,1.0,0.000,5,5,0,0,0,0,0,0,0.0,0,0.0,0.43824701195219123
62895,2019,20190706,1.0,0.250,5,4,0,1,0,0,0,0,0.6,1,0.25,0.43529411764705883
62895,2019,20190707,1.0,0.250,6,4,0,1,0,0,0,1,0.16666666666666666,1,0.25,0.43243243243243246
62895,2019,20190709,10.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.42748091603053434
62895,2019,20190711,10.0,1.000,4,1,1,1,0,0,1,1,0.25,0,4.0,0.44106463878326996
62895,2019,20190712,3.0,0.400,5,5,0,2,1,0,0,0,0.6,1,0.6,0.44402985074626866
62895,2019,20190713,3.0,0.750,4,4,1,3,1,0,0,0,0.5,2,1.0,0.4522058823529412
62895,2019,20190714,3.0,0.250,4,4,0,1,0,0,0,2,0.5,1,0.25,0.4492753623188406
62895,2019,20190716,3.0,0.250,5,4,1,1,1,0,0,0,0.6,0,0.5,0.45
62895,2019,20190718,3.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.4483985765124555
62895,2019,20190726,9.0,0.400,5,5,0,2,0,0,0,0,0.6,2,0.4,0.44755244755244755
62895,2019,20190728,9.0,0.400,5,5,1,2,0,0,0,1,0.4,2,0.4,0.44673539518900346
62895,2019,20190731,3.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4406779661016949
62895,2019,20190801,3.0,0.200,5,5,1,1,0,0,1,2,0.4,0,0.8,0.44666666666666666
62895,2019,20190803,10.0,0.250,5,4,1,1,0,0,0,0,0.2,1,0.25,0.4440789473684211
62895,2019,20190804,10.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.43973941368078173
62895,2019,20190806,3.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.4340836012861736
62895,2019,20190807,3.0,0.333,4,3,0,1,0,0,0,2,0.25,1,0.3333333333333333,0.43312101910828027
62895,2019,20190808,5.0,0.250,5,4,0,1,1,0,0,1,0.4,0,0.5,0.4339622641509434
62895,2019,20190809,5.0,0.500,5,4,0,2,0,0,0,1,0.2,2,0.5,0.43478260869565216
62895,2019,20190810,1.0,0.250,4,4,0,1,1,0,0,0,0.25,0,0.5,0.43558282208588955
62895,2019,20190811,1.0,0.250,4,4,0,1,0,0,0,0,0.0,1,0.25,0.43333333333333335
62895,2019,20190813,3.0,0.500,4,2,1,1,0,0,1,2,0.5,0,2.0,0.4427710843373494
62895,2019,20190815,4.0,0.200,5,5,0,1,0,0,0,1,0.6,1,0.2,0.4391691394658754
62895,2019,20190816,4.0,0.000,3,3,0,0,0,0,0,0,0.0,0,0.0,0.43529411764705883
62895,2019,20190817,7.0,0.000,4,4,0,0,0,0,0,0,0.5,0,0.0,0.43023255813953487
62895,2019,20190818,7.0,0.667,4,3,0,2,0,0,0,0,0.75,2,0.6666666666666666,0.4322766570605187
62895,2019,20190820,3.0,0.500,4,4,2,2,0,0,0,0,0.5,2,0.5,0.43304843304843305
62895,2019,20190821,3.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.428169014084507
62895,2019,20190822,3.0,0.500,4,4,2,2,1,0,0,0,0.5,1,0.75,0.43175487465181056
62895,2019,20190823,3.0,0.200,5,5,0,1,0,0,0,0,0.6,1,0.2,0.42857142857142855
62895,2019,20190824,3.0,0.333,4,3,1,1,0,0,0,0,0.25,1,0.3333333333333333,0.42779291553133514
62895,2019,20190825,3.0,0.000,4,3,0,0,0,0,0,0,0.0,0,0.0,0.4243243243243243
62895,2019,20190827,1.0,0.500,4,4,0,2,1,0,0,1,0.25,1,0.75,0.42780748663101603
62895,2019,20190828,1.0,0.000,4,3,0,0,0,0,0,0,0.5,0,0.0,0.4244031830238727
62895,2019,20190829,8.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.42328042328042326
62895,2019,20190830,8.0,0.333,4,3,0,1,1,0,0,0,0.25,0,0.6666666666666666,0.4251968503937008
62895,2019,20190831,3.0,0.000,5,5,0,0,0,0,0,0,0.0,0,0.0,0.41968911917098445
62895,2019,20190901,3.0,1.000,3,1,2,1,1,0,0,1,0.3333333333333333,0,2.0,0.42377260981912146
62895,2019,20190908,2.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.4230769230769231
62895,2019,20190912,9.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.41878172588832485
62895,2019,20190913,9.0,0.000,4,3,0,0,0,0,0,0,0.25,0,0.0,0.4156171284634761
62895,2019,20190914,3.0,0.333,5,3,1,1,0,0,0,0,0.2,1,0.3333333333333333,0.415
62895,2019,20190919,3.0,-,1,0,0,0,0,0,0,0,0.0,0,,0.415
62895,2019,20190919,3.0,0.000,4,4,0,0,0,0,0,0,0.0,0,0.0,0.41089108910891087
62895,2019,20190920,3.0,0.250,5,4,0,1,0,0,0,0,0.2,1,0.25,0.40931372549019607
62895,2019,20190924,2.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.40875912408759124
62895,2019,20190927,8.0,0.000,5,5,0,0,0,0,0,0,0.4,0,0.0,0.40384615384615385
62895,2019,20190930,10.0,0.000,1,1,0,0,0,0,0,0,1.0,0,0.0,0.4028776978417266
62907,2019,20190413,7.0,0.500,5,4,0,2,1,0,0,0,0.0,1,0.75,0.75
62907,2019,20190414,7.0,0.500,4,4,0,2,0,0,0,0,0.25,2,0.5,0.625
62907,2019,20190416,7.0,0.400,5,5,1,2,0,0,0,0,0.4,2,0.4,0.5384615384615384
62907,2019,20190417,7.0,0.000,6,5,0,0,0,0,0,0,0.3333333333333333,0,0.0,0.3888888888888889
62907,2019,20190418,7.0,0.500,4,4,1,2,0,0,0,0,0.5,2,0.5,0.4090909090909091
62907,2019,20190419,3.0,0.400,5,5,1,2,0,0,0,0,0.4,2,0.4,0.4074074074074074
62907,2019,20190420,3.0,0.333,4,3,0,1,0,0,0,2,0.5,1,0.3333333333333333,0.4
62907,2019,20190421,3.0,0.333,4,3,0,1,0,0,0,0,0.25,1,0.3333333333333333,0.3939393939393939
62907,2019,20190423,2.0,0.000,5,5,0,0,0,0,0,0,0.8,0,0.0,0.34210526315789475
62907,2019,20190424,2.0,0.250,5,4,1,1,1,0,0,2,0.4,0,0.5,0.35714285714285715
62907,2019,20190427,7.0,0.667,4,3,1,2,1,0,0,1,0.75,1,1.0,0.4
62907,2019,20190428,7.0,0.333,4,3,2,1,0,0,0,0,0.5,1,0.3333333333333333,0.3958333333333333
62907,2019,20190501,9.0,0.600,6,5,3,3,0,0,0,1,0.5,3,0.6,0.41509433962264153
62907,2019,20190502,9.0,0.500,5,4,2,2,0,0,0,1,0.6,2,0.5,0.42105263157894735
62907,2019,20190503,7.0,0.400,5,5,0,2,0,0,0,0,0.4,2,0.4,0.41935483870967744
62907,2019,20190504,7.0,0.750,4,4,0,3,0,0,0,1,0.75,3,0.75,0.4393939393939394
62907,2019,20190505,7.0,0.500,5,4,1,2,0,0,0,0,0.2,2,0.5,0.44285714285714284
62907,2019,20190507,8.0,0.250,5,4,0,1,0,0,0,0,0.0,1,0.25,0.43243243243243246
62907,2019,20190508,8.0,0.000,3,3,0,0,0,0,0,0,0.6666666666666666,0,0.0,0.4155844155844156
62907,2019,20190509,8.0,0.500,5,4,2,2,0,0,0,0,0.6,2,0.5,0.41975308641975306
62907,2019,20190510,7.0,0.750,5,4,2,3,1,0,0,2,0.4,2,1.0,0.4470588235294118
62907,2019,20190511,7.0,0.000,5,5,0,0,0,0,0,0,0.2,0,0.0,0.4222222222222222
62907,2019,20190512,7.0,0.250,4,4,0,1,1,0,0,0,1.0,0,0.5,0.425531914893617
62907,2019,20190514,7.0,0.500,5,4,2,2,0,0,0,0,0.6,2,0.5,0.42857142857142855
62907,2019,20190515,7.0,0.000,4,4,0,0,0,0,0,0,0.25,0,0.0,0.4117647058823529
62907,2019,20190516,7.0,0.333,4,3,2,1,1,0,0,0,0.5,0,0.6666666666666666,0.41904761904761906
62907,2019,20190517,1.0,0.333,4,3,2,1,0,0,0,0,0.75,1,0.3333333333333333,0.4166666666666667
62907,2019,20190518,1.0,0.600,5,5,2,3,0,0,0,0,0.8,3,0.6,0.4247787610619469
62907,2019,20190521,5.0,0.400,5,5,1,2,0,0,0,0,0.2,2,0.4,0.423728813559322
