PA,AB,H,BB,HBP,SF,PCODE,GYEAR,G_ID,OBP,OBP_cumsum
5,4,0,1,0,0.0,62895,2021,20210819,0.2,0.36012861736334406
4,4,1,0,0,0.0,62895,2021,20210820,0.25,0.35873015873015873
4,4,0,0,0,0.0,62895,2021,20210822,0.0,0.3542319749216301
2,1,0,0,1,0.0,62895,2021,20210824,0.5,0.35514018691588783
4,4,0,0,0,0.0,62895,2021,20210825,0.0,0.3507692307692308
3,3,1,0,0,0.0,62895,2021,20210826,0.3333333333333333,0.35060975609756095
4,4,0,0,0,0.0,62895,2021,20210827,0.0,0.3463855421686747
3,3,0,0,0,0.0,62895,2021,20210828,0.0,0.34328358208955223
4,4,2,0,0,0.0,62895,2021,20210829,0.5,0.34513274336283184
2,1,0,1,0,0.0,62895,2021,20210901,0.5,0.3460410557184751
4,4,2,0,0,0.0,62895,2021,20210901,0.5,0.34782608695652173
4,4,3,0,0,0.0,62895,2021,20210902,0.75,0.3524355300859599
4,4,0,0,0,0.0,62895,2021,20210903,0.0,0.34844192634560905
2,2,1,0,0,0.0,62895,2021,20210904,0.5,0.3492957746478873
5,4,0,1,0,0.0,62895,2021,20210905,0.2,0.3472222222222222
4,3,1,0,1,0.0,62907,2021,20210404,0.5,0.5
5,5,1,0,0,0.0,62907,2021,20210406,0.2,0.3333333333333333
5,2,0,2,1,0.0,62907,2021,20210407,0.6,0.42857142857142855
5,4,1,1,0,0.0,62907,2021,20210408,0.4,0.42105263157894735
5,4,2,1,0,0.0,62907,2021,20210409,0.6,0.4583333333333333
5,5,1,0,0,0.0,62907,2021,20210410,0.2,0.41379310344827586
5,4,2,0,0,0.0,62907,2021,20210411,0.5,0.42424242424242425
4,4,0,0,0,0.0,62907,2021,20210414,0.0,0.3783783783783784
5,4,0,1,0,0.0,62907,2021,20210415,0.2,0.35714285714285715
4,4,2,0,0,0.0,62907,2021,20210416,0.5,0.3695652173913043
4,3,3,1,0,0.0,62907,2021,20210417,1.0,0.42
5,5,1,0,0,0.0,62907,2021,20210418,0.2,0.4
4,4,2,0,0,0.0,62907,2021,20210430,0.5,0.4067796610169492
4,4,1,0,0,0.0,62907,2021,20210501,0.25,0.3968253968253968
4,4,1,0,0,0.0,62907,2021,20210502,0.25,0.3880597014925373
2,0,0,1,1,0.0,62907,2021,20210505,1.0,0.4057971014492754
1,1,0,0,0,0.0,62907,2021,20210508,0.0,0.4
6,4,3,1,1,0.0,62907,2021,20210509,0.8333333333333334,0.4342105263157895
2,2,0,0,0,0.0,62907,2021,20210509,0.0,0.4230769230769231
4,3,1,0,0,0.0,62907,2021,20210511,0.3333333333333333,0.41975308641975306
4,3,0,0,1,0.0,62907,2021,20210512,0.25,0.4117647058823529
5,4,1,1,0,0.0,62907,2021,20210513,0.4,0.4111111111111111
4,3,1,0,0,0.0,62907,2021,20210514,0.3333333333333333,0.40860215053763443
4,3,1,1,0,0.0,62907,2021,20210518,0.5,0.41237113402061853
5,4,1,1,0,0.0,62907,2021,20210519,0.4,0.4117647058823529
4,3,1,1,0,0.0,62907,2021,20210520,0.5,0.41509433962264153
3,2,1,1,0,0.0,62907,2021,20210521,0.6666666666666666,0.42201834862385323
1,0,0,1,0,0.0,62907,2021,20210522,1.0,0.42727272727272725
5,5,0,0,0,0.0,62907,2021,20210523,0.0,0.40869565217391307
4,4,0,0,0,0.0,62907,2021,20210526,0.0,0.3949579831932773
5,4,2,1,0,0.0,62907,2021,20210527,0.6,0.4032258064516129
5,5,2,0,0,0.0,62907,2021,20210529,0.4,0.40310077519379844
5,5,1,0,0,0.0,62907,2021,20210529,0.2,0.39552238805970147
5,4,0,1,0,0.0,62907,2021,20210530,0.2,0.38848920863309355
4,4,2,0,0,0.0,62907,2021,20210601,0.5,0.3916083916083916
5,4,0,0,0,1.0,62907,2021,20210602,0.0,0.3783783783783784
5,4,3,0,1,0.0,62907,2021,20210604,0.8,0.39215686274509803
4,4,1,0,0,0.0,62907,2021,20210605,0.25,0.3885350318471338
5,4,1,1,0,0.0,62907,2021,20210606,0.4,0.3888888888888889
5,5,1,0,0,0.0,62907,2021,20210609,0.2,0.38323353293413176
5,3,0,1,0,1.0,62907,2021,20210610,0.2,0.37790697674418605
5,5,2,0,0,0.0,62907,2021,20210611,0.4,0.3785310734463277
4,4,0,0,0,0.0,62907,2021,20210612,0.0,0.3701657458563536
5,3,0,0,1,0.0,62907,2021,20210613,0.25,0.3675675675675676
4,4,0,0,0,0.0,62907,2021,20210616,0.0,0.35978835978835977
5,5,0,0,0,0.0,62907,2021,20210617,0.0,0.35051546391752575
4,3,1,1,0,0.0,62907,2021,20210629,0.5,0.35353535353535354
5,3,0,2,0,0.0,62907,2021,20210701,0.4,0.35467980295566504
4,3,1,1,0,0.0,62907,2021,20210702,0.5,0.357487922705314
4,4,2,0,0,0.0,62907,2021,20210706,0.5,0.36018957345971564
4,4,0,0,0,0.0,62925,2021,20210404,0.0,0.0
4,3,2,0,1,0.0,62925,2021,20210406,0.75,0.375
4,4,1,0,0,0.0,62925,2021,20210407,0.25,0.3333333333333333
4,3,1,0,1,0.0,62925,2021,20210408,0.5,0.375
5,3,1,0,1,0.0,62925,2021,20210409,0.5,0.4
5,3,0,1,1,0.0,62925,2021,20210410,0.4,0.4
2,2,0,0,0,0.0,62925,2021,20210411,0.0,0.37037037037037035
4,4,0,0,0,0.0,62925,2021,20210413,0.0,0.3225806451612903
3,3,1,0,0,0.0,62925,2021,20210414,0.3333333333333333,0.3235294117647059
4,4,3,0,0,0.0,62925,2021,20210415,0.75,0.3684210526315789
5,5,0,0,0,0.0,62925,2021,20210416,0.0,0.32558139534883723
4,3,0,1,0,0.0,62925,2021,20210417,0.25,0.3191489361702128
5,4,1,1,0,0.0,62925,2021,20210511,0.4,0.3269230769230769
4,3,0,1,0,0.0,62925,2021,20210512,0.25,0.32142857142857145
4,3,1,1,0,0.0,62925,2021,20210513,0.5,0.3333333333333333
4,3,2,1,0,0.0,62925,2021,20210514,0.75,0.359375
2,2,0,0,0,0.0,62925,2021,20210515,0.0,0.3484848484848485
2,2,0,0,0,0.0,62925,2021,20210518,0.0,0.3382352941176471
5,5,1,0,0,0.0,62925,2021,20210519,0.2,0.3287671232876712
5,4,2,1,0,0.0,62925,2021,20210520,0.6,0.34615384615384615
2,2,0,0,0,0.0,62925,2021,20210521,0.0,0.3375
4,4,2,0,0,0.0,62925,2021,20210522,0.5,0.34523809523809523
2,2,1,0,0,0.0,62925,2021,20210523,0.5,0.3488372093023256
3,3,0,0,0,0.0,62925,2021,20210526,0.0,0.33707865168539325
4,4,1,0,0,0.0,62925,2021,20210529,0.25,0.3333333333333333
4,4,1,0,0,0.0,62925,2021,20210529,0.25,0.32989690721649484
4,3,2,1,0,0.0,62925,2021,20210530,0.75,0.3465346534653465
4,4,0,0,0,0.0,62925,2021,20210601,0.0,0.3333333333333333
4,3,1,0,1,0.0,62925,2021,20210602,0.5,0.3394495412844037
4,3,0,1,0,0.0,62925,2021,20210604,0.25,0.336283185840708
4,4,1,0,0,0.0,62925,2021,20210605,0.25,0.3333333333333333
3,2,0,1,0,0.0,62925,2021,20210606,0.3333333333333333,0.3333333333333333
3,3,0,0,0,0.0,62925,2021,20210608,0.0,0.3252032520325203
4,3,1,0,1,0.0,62925,2021,20210609,0.5,0.33070866141732286
4,4,3,0,0,0.0,62925,2021,20210610,0.75,0.3435114503816794
5,4,1,1,0,0.0,62925,2021,20210611,0.4,0.34558823529411764
4,4,2,0,0,0.0,62925,2021,20210612,0.5,0.35
5,5,1,0,0,0.0,62925,2021,20210613,0.2,0.3448275862068966
3,3,1,0,0,0.0,62925,2021,20210616,0.3333333333333333,0.34459459459459457
4,3,1,1,0,0.0,62925,2021,20210617,0.5,0.34868421052631576
4,4,0,0,0,0.0,62925,2021,20210618,0.0,0.33974358974358976
4,3,2,1,0,0.0,62925,2021,20210619,0.75,0.35
5,4,0,1,0,0.0,62925,2021,20210620,0.2,0.34545454545454546
4,3,1,1,0,0.0,62925,2021,20210622,0.5,0.34911242603550297
3,2,0,1,0,0.0,62925,2021,20210623,0.3333333333333333,0.3488372093023256
4,4,1,0,0,0.0,62925,2021,20210624,0.25,0.3465909090909091
1,1,0,0,0,0.0,62925,2021,20210625,0.0,0.3446327683615819
6,5,2,1,0,0.0,62925,2021,20210626,0.5,0.34972677595628415
3,3,1,0,0,0.0,62925,2021,20210627,0.3333333333333333,0.34946236559139787
4,4,2,0,0,0.0,62925,2021,20210629,0.5,0.3526315789473684
4,3,0,0,0,1.0,62925,2021,20210701,0.0,0.34536082474226804
4,3,1,1,0,0.0,62925,2021,20210702,0.5,0.3484848484848485
2,2,0,0,0,0.0,62925,2021,20210704,0.0,0.345
4,4,1,0,0,0.0,62925,2021,20210706,0.25,0.3431372549019608
4,4,2,0,0,0.0,62925,2021,20210707,0.5,0.34615384615384615
4,4,1,0,0,0.0,62925,2021,20210810,0.25,0.3443396226415094
4,4,1,0,0,0.0,62925,2021,20210811,0.25,0.3425925925925926
4,4,2,0,0,0.0,62925,2021,20210812,0.5,0.34545454545454546
4,4,2,0,0,0.0,62925,2021,20210813,0.5,0.3482142857142857
5,3,0,1,1,0.0,62925,2021,20210814,0.4,0.34934497816593885
4,2,0,1,1,0.0,62925,2021,20210815,0.5,0.351931330472103
4,3,2,0,1,0.0,62925,2021,20210818,0.75,0.35864978902953587
1,1,1,0,0,0.0,62925,2021,20210819,1.0,0.36134453781512604
3,3,2,0,0,0.0,62925,2021,20210820,0.6666666666666666,0.3651452282157676
4,4,2,0,0,0.0,62925,2021,20210822,0.5,0.3673469387755102
4,3,0,1,0,0.0,62925,2021,20210826,0.25,0.3654618473895582
5,4,1,0,1,0.0,62925,2021,20210826,0.4,0.3661417322834646
1,1,0,0,0,0.0,62925,2021,20210828,0.0,0.36470588235294116
4,4,1,0,0,0.0,62925,2021,20210829,0.25,0.36293436293436293
4,4,1,0,0,0.0,62925,2021,20210901,0.25,0.3612167300380228
4,4,0,0,0,0.0,62925,2021,20210901,0.0,0.35580524344569286
4,4,2,0,0,0.0,62925,2021,20210902,0.5,0.35793357933579334
4,3,0,0,1,0.0,62925,2021,20210903,0.25,0.3563636363636364
3,3,1,0,0,0.0,62925,2021,20210904,0.3333333333333333,0.35611510791366907
4,3,1,1,0,0.0,62925,2021,20210905,0.5,0.35815602836879434
5,5,1,0,0,0.0,62931,2021,20210409,0.2,0.2
4,3,1,1,0,0.0,62931,2021,20210410,0.5,0.3333333333333333
4,3,2,1,0,0.0,62931,2021,20210411,0.75,0.46153846153846156
5,5,1,0,0,0.0,62931,2021,20210413,0.2,0.3888888888888889
3,2,0,1,0,0.0,62931,2021,20210414,0.3333333333333333,0.38095238095238093
4,4,1,0,0,0.0,62931,2021,20210415,0.25,0.36
4,3,0,1,0,0.0,62931,2021,20210416,0.25,0.3448275862068966
5,4,1,0,1,0.0,62931,2021,20210417,0.4,0.35294117647058826
2,2,0,0,0,0.0,62931,2021,20210418,0.0,0.3333333333333333
4,4,2,0,0,0.0,62931,2021,20210420,0.5,0.35
4,3,1,0,0,0.0,62931,2021,20210421,0.3333333333333333,0.3488372093023256
2,2,0,0,0,0.0,62931,2021,20210422,0.0,0.3333333333333333
4,4,1,0,0,0.0,62931,2021,20210423,0.25,0.32653061224489793
5,5,1,0,0,0.0,62931,2021,20210424,0.2,0.3148148148148148
4,4,2,0,0,0.0,62931,2021,20210425,0.5,0.3275862068965517
2,2,1,0,0,0.0,62931,2021,20210427,0.5,0.3333333333333333
4,4,1,0,0,0.0,62931,2021,20210428,0.25,0.328125
4,4,0,0,0,0.0,62931,2021,20210429,0.0,0.3088235294117647
4,4,2,0,0,0.0,62931,2021,20210430,0.5,0.3194444444444444
5,5,2,0,0,0.0,62931,2021,20210501,0.4,0.3246753246753247
4,4,1,0,0,0.0,62931,2021,20210502,0.25,0.32098765432098764
5,2,0,3,0,0.0,62931,2021,20210505,0.6,0.3372093023255814
5,4,1,1,0,0.0,62931,2021,20210506,0.4,0.34065934065934067
5,4,0,1,0,0.0,62931,2021,20210508,0.2,0.3333333333333333
6,4,3,2,0,0.0,62931,2021,20210509,0.8333333333333334,0.3627450980392157
0,0,0,0,0,0.0,62931,2021,20210509,0.0,0.3627450980392157
5,4,0,1,0,0.0,62931,2021,20210511,0.2,0.35514018691588783
4,4,0,0,0,0.0,62931,2021,20210512,0.0,0.34234234234234234
4,2,0,1,1,0.0,62931,2021,20210513,0.5,0.34782608695652173
4,3,2,1,0,0.0,62931,2021,20210514,0.75,0.36134453781512604
3,3,0,0,0,0.0,62931,2021,20210518,0.0,0.3524590163934426
3,3,1,0,0,0.0,62931,2021,20210519,0.3333333333333333,0.352
4,4,2,0,0,0.0,62931,2021,20210520,0.5,0.35658914728682173
3,1,0,1,0,0.0,62931,2021,20210521,0.5,0.35877862595419846
3,3,2,0,0,0.0,62931,2021,20210522,0.6666666666666666,0.3656716417910448
5,4,3,1,0,0.0,62931,2021,20210523,0.8,0.381294964028777
3,3,0,0,0,0.0,62931,2021,20210526,0.0,0.3732394366197183
4,4,2,0,0,0.0,62931,2021,20210527,0.5,0.3767123287671233
2,1,0,1,0,0.0,62931,2021,20210529,0.5,0.3783783783783784
4,4,0,0,0,0.0,62931,2021,20210529,0.0,0.3684210526315789
0,0,0,0,0,0.0,62931,2021,20210530,0.0,0.3684210526315789
4,4,2,0,0,0.0,62931,2021,20210601,0.5,0.3717948717948718
5,4,2,1,0,0.0,62931,2021,20210602,0.6,0.37888198757763975
0,0,0,0,0,0.0,62931,2021,20210605,0.0,0.37888198757763975
5,5,3,0,0,0.0,62931,2021,20210606,0.6,0.3855421686746988
3,1,0,2,0,0.0,62931,2021,20210608,0.6666666666666666,0.3905325443786982
5,5,1,0,0,0.0,62931,2021,20210609,0.2,0.3850574712643678
4,3,1,0,0,1.0,62931,2021,20210610,0.25,0.38202247191011235
5,5,2,0,0,0.0,62931,2021,20210611,0.4,0.3825136612021858
4,3,0,1,0,0.0,62931,2021,20210612,0.25,0.37967914438502676
4,2,1,2,0,0.0,62931,2021,20210613,0.75,0.387434554973822
3,3,1,0,0,0.0,62931,2021,20210616,0.3333333333333333,0.3865979381443299
4,4,2,0,0,0.0,62931,2021,20210617,0.5,0.3888888888888889
4,4,2,0,0,0.0,62931,2021,20210618,0.5,0.3910891089108911
3,2,0,1,0,0.0,62931,2021,20210619,0.3333333333333333,0.3902439024390244
3,2,1,1,0,0.0,62931,2021,20210620,0.6666666666666666,0.3942307692307692
4,3,0,1,0,0.0,62931,2021,20210622,0.25,0.3915094339622642
3,2,1,1,0,0.0,62931,2021,20210623,0.6666666666666666,0.3953488372093023
4,2,1,0,1,1.0,62931,2021,20210624,0.5,0.3972602739726027
5,5,4,0,0,0.0,62931,2021,20210625,0.8,0.40625
6,6,2,0,0,0.0,62931,2021,20210626,0.3333333333333333,0.4043478260869565
0,0,0,0,0,0.0,62931,2021,20210627,0.0,0.4043478260869565
4,4,2,0,0,0.0,62931,2021,20210629,0.5,0.405982905982906
4,2,2,2,0,0.0,62931,2021,20210701,1.0,0.41596638655462187
4,3,0,0,0,0.0,62931,2021,20210702,0.0,0.4107883817427386
1,0,0,1,0,0.0,62931,2021,20210704,1.0,0.4132231404958678
4,3,2,1,0,0.0,62947,2021,20210404,0.75,0.75
4,4,1,0,0,0.0,62947,2021,20210406,0.25,0.5
5,5,3,0,0,0.0,62947,2021,20210407,0.6,0.5384615384615384
5,4,1,1,0,0.0,62947,2021,20210408,0.4,0.5
5,5,2,0,0,0.0,62947,2021,20210409,0.4,0.4782608695652174
5,4,0,0,1,0.0,62947,2021,20210410,0.2,0.42857142857142855
5,5,1,0,0,0.0,62947,2021,20210411,0.2,0.3939393939393939
5,5,1,0,0,0.0,62947,2021,20210413,0.2,0.3684210526315789
4,4,0,0,0,0.0,62947,2021,20210414,0.0,0.3333333333333333
4,3,0,1,0,0.0,62947,2021,20210415,0.25,0.32608695652173914
5,4,1,1,0,0.0,62947,2021,20210416,0.4,0.3333333333333333
6,3,0,2,1,0.0,62947,2021,20210417,0.5,0.3508771929824561
5,5,1,0,0,0.0,62947,2021,20210418,0.2,0.3387096774193548
4,4,1,0,0,0.0,62947,2021,20210420,0.25,0.3333333333333333
4,4,2,0,0,0.0,62947,2021,20210421,0.5,0.34285714285714286
5,4,1,1,0,0.0,62947,2021,20210422,0.4,0.3466666666666667
4,3,0,1,0,0.0,62947,2021,20210423,0.25,0.34177215189873417
5,5,1,0,0,0.0,62947,2021,20210424,0.2,0.3333333333333333
5,5,3,0,0,0.0,62947,2021,20210425,0.6,0.34831460674157305
4,4,0,0,0,0.0,62947,2021,20210427,0.0,0.3333333333333333
5,4,1,0,1,0.0,62947,2021,20210428,0.4,0.336734693877551
5,4,1,1,0,0.0,62947,2021,20210429,0.4,0.33980582524271846
4,4,0,0,0,0.0,62947,2021,20210430,0.0,0.32710280373831774
4,3,1,1,0,0.0,62947,2021,20210501,0.5,0.3333333333333333
4,4,2,0,0,0.0,62947,2021,20210502,0.5,0.3391304347826087
6,6,2,0,0,0.0,62947,2021,20210505,0.3333333333333333,0.33884297520661155
5,3,2,0,2,0.0,62947,2021,20210506,0.8,0.35714285714285715
5,5,0,0,0,0.0,62947,2021,20210508,0.0,0.3435114503816794
6,4,1,1,0,1.0,62947,2021,20210509,0.3333333333333333,0.34306569343065696
5,5,0,0,0,1.0,62947,2021,20210509,0.0,0.32867132867132864
5,2,2,1,1,1.0,62947,2021,20210511,0.8,0.34459459459459457
5,4,3,1,0,0.0,62947,2021,20210512,0.8,0.35947712418300654
5,5,0,0,0,0.0,62947,2021,20210513,0.0,0.34810126582278483
4,3,1,1,0,0.0,62947,2021,20210514,0.5,0.35185185185185186
5,4,2,1,0,0.0,62947,2021,20210515,0.6,0.3592814371257485
4,4,0,0,0,0.0,62947,2021,20210518,0.0,0.3508771929824561
5,4,0,0,1,0.0,62947,2021,20210519,0.2,0.3465909090909091
5,5,3,0,0,0.0,62947,2021,20210520,0.6,0.35359116022099446
4,4,1,0,0,0.0,62947,2021,20210521,0.25,0.35135135135135137
5,5,2,0,0,0.0,62947,2021,20210522,0.4,0.3526315789473684
5,5,3,0,0,0.0,62947,2021,20210523,0.6,0.358974358974359
4,3,0,1,0,0.0,62947,2021,20210526,0.25,0.35678391959798994
5,4,1,1,0,0.0,62947,2021,20210527,0.4,0.35784313725490197
3,3,0,0,0,0.0,62947,2021,20210529,0.0,0.3526570048309179
5,4,1,1,0,0.0,62947,2021,20210529,0.4,0.35377358490566035
4,3,1,1,0,0.0,62947,2021,20210530,0.5,0.35648148148148145
4,4,1,0,0,0.0,62947,2021,20210601,0.25,0.35454545454545455
5,5,2,0,0,0.0,62947,2021,20210602,0.4,0.35555555555555557
4,4,1,0,0,0.0,62947,2021,20210604,0.25,0.3537117903930131
4,3,2,1,0,0.0,62947,2021,20210605,0.75,0.3605150214592275
4,4,2,0,0,0.0,62947,2021,20210606,0.5,0.3628691983122363
4,4,0,0,0,0.0,62947,2021,20210608,0.0,0.35684647302904565
3,3,1,0,0,0.0,62947,2021,20210609,0.3333333333333333,0.35655737704918034
5,4,0,1,0,0.0,62947,2021,20210610,0.2,0.3534136546184739
5,5,3,0,0,0.0,62947,2021,20210611,0.6,0.35826771653543305
4,4,1,0,0,0.0,62947,2021,20210612,0.25,0.35658914728682173
5,5,2,0,0,0.0,62947,2021,20210613,0.4,0.3574144486692015
4,4,1,0,0,0.0,62947,2021,20210616,0.25,0.35580524344569286
4,4,2,0,0,0.0,62947,2021,20210617,0.5,0.35793357933579334
4,3,0,1,0,0.0,62947,2021,20210618,0.25,0.3563636363636364
5,5,2,0,0,0.0,62947,2021,20210619,0.4,0.35714285714285715
4,4,1,0,0,0.0,62947,2021,20210620,0.25,0.35563380281690143
5,4,0,0,1,0.0,62947,2021,20210622,0.2,0.35294117647058826
5,4,1,1,0,0.0,62947,2021,20210623,0.4,0.35374149659863946
4,3,1,0,1,0.0,62947,2021,20210624,0.5,0.35570469798657717
5,5,4,0,0,0.0,62947,2021,20210625,0.8,0.36303630363036304
7,7,1,0,0,0.0,62947,2021,20210626,0.14285714285714285,0.3580645161290323
4,4,1,0,0,0.0,62947,2021,20210627,0.25,0.35668789808917195
5,5,1,0,0,0.0,62947,2021,20210629,0.2,0.3542319749216301
5,5,0,0,0,0.0,62947,2021,20210701,0.0,0.3487654320987654
4,4,2,0,0,0.0,62947,2021,20210702,0.5,0.35060975609756095
2,2,0,0,0,0.0,62947,2021,20210704,0.0,0.3484848484848485
5,4,3,0,1,0.0,62947,2021,20210706,0.8,0.35522388059701493
4,4,2,0,0,0.0,62947,2021,20210707,0.5,0.35693215339233036
4,4,1,0,0,0.0,62947,2021,20210810,0.25,0.3556851311953353
4,3,1,1,0,0.0,62947,2021,20210811,0.5,0.3573487031700288
4,3,0,1,0,0.0,62947,2021,20210812,0.25,0.3561253561253561
5,5,2,0,0,0.0,62947,2021,20210813,0.4,0.35674157303370785
5,4,0,0,0,0.0,62947,2021,20210814,0.0,0.3527777777777778
4,4,2,0,0,0.0,62947,2021,20210815,0.5,0.3543956043956044
4,3,1,1,0,0.0,62947,2021,20210818,0.5,0.35597826086956524
5,5,1,0,0,0.0,62947,2021,20210819,0.2,0.353887399463807
5,5,2,0,0,0.0,62947,2021,20210820,0.4,0.3544973544973545
4,3,1,1,0,0.0,62947,2021,20210822,0.5,0.35602094240837695
3,3,0,0,0,0.0,62947,2021,20210826,0.0,0.35324675324675325
5,5,2,0,0,0.0,62947,2021,20210826,0.4,0.35384615384615387
3,1,0,1,0,0.0,62947,2021,20210827,0.5,0.35459183673469385
3,2,0,0,1,0.0,62947,2021,20210828,0.3333333333333333,0.35443037974683544
1,1,0,0,0,0.0,62947,2021,20210829,0.0,0.35353535353535354
4,4,3,0,0,0.0,62947,2021,20210901,0.75,0.3575
4,4,2,0,0,0.0,62947,2021,20210901,0.5,0.3589108910891089
4,4,0,0,0,0.0,62947,2021,20210902,0.0,0.3553921568627451
5,5,1,0,0,0.0,62947,2021,20210903,0.2,0.35351089588377727
4,4,1,0,0,0.0,62947,2021,20210904,0.25,0.35251798561151076
4,4,1,0,0,0.0,62947,2021,20210905,0.25,0.3515439429928741
1,1,0,0,0,0.0,63257,2021,20210408,0.0,0.0
1,1,1,0,0,0.0,63257,2021,20210409,1.0,0.5
2,2,2,0,0,0.0,63257,2021,20210410,1.0,0.75
2,2,0,0,0,0.0,63257,2021,20210411,0.0,0.5
1,1,1,0,0,0.0,63257,2021,20210413,1.0,0.5714285714285714
4,2,0,2,0,0.0,63257,2021,20210415,0.5,0.5454545454545454
1,1,0,0,0,0.0,63257,2021,20210416,0.0,0.5
0,0,0,0,0,0.0,63257,2021,20210417,0.0,0.5
1,1,1,0,0,0.0,63257,2021,20210418,1.0,0.5384615384615384
1,1,1,0,0,0.0,63257,2021,20210420,1.0,0.5714285714285714
2,2,0,0,0,0.0,63257,2021,20210421,0.0,0.5
5,4,2,1,0,0.0,63257,2021,20210422,0.6,0.5238095238095238
3,2,0,1,0,0.0,63257,2021,20210423,0.3333333333333333,0.5
4,3,1,1,0,0.0,63257,2021,20210424,0.5,0.5
2,2,1,0,0,0.0,63257,2021,20210425,0.5,0.5
4,4,0,0,0,0.0,63257,2021,20210427,0.0,0.4411764705882353
3,3,1,0,0,0.0,63257,2021,20210428,0.3333333333333333,0.43243243243243246
6,5,1,1,0,0.0,63257,2021,20210429,0.3333333333333333,0.4186046511627907
5,5,3,0,0,0.0,63257,2021,20210430,0.6,0.4375
3,2,0,1,0,0.0,63257,2021,20210501,0.3333333333333333,0.43137254901960786
4,4,1,0,0,0.0,63257,2021,20210502,0.25,0.41818181818181815
4,2,1,2,0,0.0,63257,2021,20210505,0.75,0.4406779661016949
4,2,0,2,0,0.0,63257,2021,20210506,0.5,0.4444444444444444
5,5,2,0,0,0.0,63257,2021,20210508,0.4,0.4411764705882353
3,3,0,0,0,1.0,63257,2021,20210509,0.0,0.4166666666666667
5,4,2,0,0,1.0,63257,2021,20210509,0.4,0.4155844155844156
4,2,0,1,1,0.0,63257,2021,20210511,0.5,0.41975308641975306
4,3,0,1,0,0.0,63257,2021,20210512,0.25,0.4117647058823529
6,4,1,2,0,0.0,63257,2021,20210513,0.5,0.4175824175824176
4,3,1,1,0,0.0,63257,2021,20210514,0.5,0.42105263157894735
4,3,0,0,0,0.0,63257,2021,20210517,0.0,0.40816326530612246
4,3,1,1,0,0.0,63257,2021,20210518,0.5,0.4117647058823529
4,2,1,2,0,0.0,63257,2021,20210519,0.75,0.42452830188679247
4,3,0,1,0,0.0,63257,2021,20210521,0.25,0.41818181818181815
4,3,0,1,0,0.0,63257,2021,20210522,0.25,0.41228070175438597
4,2,1,2,0,0.0,63257,2021,20210523,0.75,0.423728813559322
4,4,0,0,0,0.0,63257,2021,20210526,0.0,0.4098360655737705
1,1,0,0,0,0.0,63257,2021,20210527,0.0,0.4065040650406504
5,5,2,0,0,0.0,63257,2021,20210528,0.4,0.40625
5,4,2,1,0,0.0,63257,2021,20210529,0.6,0.41353383458646614
4,4,2,0,0,0.0,63257,2021,20210530,0.5,0.41605839416058393
5,5,1,0,0,0.0,63257,2021,20210601,0.2,0.4084507042253521
4,3,2,1,0,0.0,63257,2021,20210602,0.75,0.4178082191780822
4,4,1,0,0,0.0,63257,2021,20210604,0.25,0.41333333333333333
5,4,0,1,0,0.0,63257,2021,20210605,0.2,0.4064516129032258
4,4,0,0,0,0.0,63257,2021,20210606,0.0,0.39622641509433965
3,2,0,0,0,1.0,63257,2021,20210608,0.0,0.3888888888888889
3,3,0,0,0,0.0,63257,2021,20210609,0.0,0.38181818181818183
1,0,0,0,0,0.0,63257,2021,20210610,0.0,0.38181818181818183
4,4,2,0,0,0.0,63257,2021,20210611,0.5,0.38461538461538464
4,4,0,0,0,0.0,63257,2021,20210612,0.0,0.37572254335260113
3,3,1,0,0,0.0,63257,2021,20210613,0.3333333333333333,0.375
5,5,1,0,0,0.0,63257,2021,20210615,0.2,0.3701657458563536
1,1,0,0,0,0.0,63257,2021,20210616,0.0,0.36813186813186816
4,3,1,1,0,0.0,63257,2021,20210617,0.5,0.3709677419354839
3,1,0,2,0,0.0,63257,2021,20210618,0.6666666666666666,0.37566137566137564
5,4,1,0,0,0.0,63257,2021,20210619,0.25,0.37305699481865284
4,2,0,2,0,0.0,63257,2021,20210619,0.5,0.3756345177664975
1,1,0,0,0,0.0,63257,2021,20210620,0.0,0.37373737373737376
4,2,1,2,0,0.0,63257,2021,20210622,0.75,0.3811881188118812
5,4,3,1,0,0.0,63257,2021,20210623,0.8,0.391304347826087
6,5,1,0,0,0.0,63257,2021,20210624,0.2,0.3867924528301887
4,2,0,2,0,0.0,63257,2021,20210625,0.5,0.3888888888888889
4,2,0,2,0,0.0,63257,2021,20210626,0.5,0.39090909090909093
5,3,3,2,0,0.0,63257,2021,20210630,1.0,0.40444444444444444
5,4,2,1,0,0.0,63257,2021,20210701,0.6,0.40869565217391307
5,5,2,0,0,0.0,63257,2021,20210702,0.4,0.4085106382978723
4,3,0,1,0,0.0,63257,2021,20210704,0.25,0.40585774058577406
5,4,1,1,0,0.0,63257,2021,20210706,0.4,0.4057377049180328
4,3,0,1,0,0.0,63257,2021,20210707,0.25,0.4032258064516129
4,3,0,0,0,0.0,63257,2021,20210811,0.0,0.398406374501992
3,3,0,0,0,0.0,63257,2021,20210812,0.0,0.3937007874015748
3,2,1,1,0,0.0,63257,2021,20210813,0.6666666666666666,0.3968871595330739
4,4,1,0,0,0.0,63257,2021,20210814,0.25,0.3946360153256705
3,2,0,1,0,0.0,63257,2021,20210815,0.3333333333333333,0.3939393939393939
2,2,0,0,0,0.0,63257,2021,20210818,0.0,0.39097744360902253
